报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),101647,109644,96773,121942,91348,102584,105437,118847,105724,91068,97120,89615,23017,38429,49647,52308,34160,27667,16021,6262,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),798,798,798,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),468,1521,4648,3941,3732,3037,5998,4473,2441,1094,1716,949,1214,1131,3021,1035,227,600,1299,1955,
应收账款(万元),172791,197516,203955,205194,176035,161070,171851,181757,114736,129505,129411,127206,120669,73549,75432,42934,23099,16881,13520,3871,
预付款项(万元),27175,14305,26195,9879,10047,12638,10176,4094,9988,7532,8568,5866,7067,21597,13854,15462,16577,12044,11523,8089,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),154,154,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,20513,,18202,28119,26257,19867,19144,25850,18893,15439,28340,10880,9918,4827,5615,10081,3825,1704,1276,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),109942,96487,80351,53123,100795,127412,97716,71320,128396,113604,120696,84155,75618,83417,63089,57272,56048,42805,22565,19689,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),22617,19406,16456,31856,12648,11451,10832,16033,8942,6811,5928,7856,5810,1613,1683,,,,,,
流动资产合计(万元),453516,460344,451306,444137,422723,444450,421877,415669,396076,368507,378880,343988,244275,229653,211553,174627,140192,103823,66631,41142,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,4598,4598,4560,4550,4550,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),10452,10816,10677,11038,,,,,,,,,,,,,,,,,
长期股权投资(万元),31956,23965,21729,30357,30530,29080,22754,17343,16142,15733,15845,14606,7971,10902,10483,4072,1337,1429,1011,966,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,24973,,28842,,14312,,13439,,12234,,12349,11379,,5909,4636,4092,3836,2378,1169,
累计折旧(万元),,6345,,7979,,6647,,5987,,5405,,4887,4208,,2222,1438,1129,868,539,451,
固定资产净值(万元),,18628,,20863,,7665,,7452,,6829,,7462,7171,,3687,3198,2964,2968,1839,719,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,18628,,20863,7597,7665,7485,7452,6915,6829,7738,7462,7171,6061,3687,3198,2964,2968,1839,719,
在建工程(万元),,456397,,434491,406116,313472,265815,238667,192616,156947,163067,168668,89696,63422,59640,16246,11461,2730,12,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),228844,231989,204760,195425,144695,141316,170839,159344,98087,98303,52499,33748,32637,32889,33242,11185,11350,11538,11224,6463,
开发支出(万元),78,75,,69,,,,,182,31,99,,,29,,,,,,,
商誉(万元),32638,32638,35372,35372,3605,3605,3605,3605,2747,2747,2747,2747,2747,,,,,,,,
长期待摊费用(万元),6120,6124,6290,5602,5852,5965,888,1224,1130,1341,1176,1433,1634,1894,1331,1483,778,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),9419,4631,4926,4720,3472,3336,3436,3371,2155,2153,2067,2037,1747,1168,1169,690,489,359,299,201,
其他非流动资产(万元),3660,5665,5063,5295,3540,3864,17545,18369,3028,3691,2240,4508,2297,1903,1784,1499,,,,,
非流动资产合计(万元),816068,794729,763245,747829,610005,512863,496916,453924,323005,287774,247479,235210,145901,118266,111336,38373,28379,19024,14385,8347,
资产总计(万元),1269584,1255072,1214552,1191966,1032728,957313,918792,869593,719080,656281,626359,579198,390177,347919,322889,212999,168571,122846,81016,49489,
短期借款(万元),75339,97063,110016,120988,118712,116489,121400,94900,118850,102991,108775,106917,62642,48400,48808,23458,35561,18698,9660,8203,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),36228,35068,,51245,,41203,53421,53334,35814,25625,31592,28289,18279,26008,26098,18960,9522,8738,2092,1552,
应付账款(万元),296923,304904,,329619,,247466,198951,208167,149898,155303,152375,144363,112949,85560,79603,61119,43653,37776,21455,13730,
预收账款(万元),50015,23519,25083,23119,19013,25738,17341,6455,16886,11383,9612,5797,5476,12696,13102,23900,13078,13414,14326,7052,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),5742,4617,4822,6547,3386,3456,3377,3558,2706,2806,2877,2848,2641,706,2197,1696,1340,1000,350,172,
应交税费(万元),14039,17139,18283,23119,17502,11374,11880,13992,3162,5908,9338,10876,9949,1862,4762,1817,1299,1858,863,285,
应付利息(万元),3434,3581,2980,1405,3783,3703,2688,1504,2197,2578,2075,1583,249,806,652,67,50,29,,369,
应付股利(万元),3410,4449,433,433,433,4125,125,125,125,125,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,47059,,40390,,9895,11237,13749,16337,13817,12310,9820,3349,5810,2538,5786,2715,3870,1642,1199,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),160926,136168,103280,97357,35210,27687,18224,18575,15534,9666,18241,18212,20548,9279,9279,450,450,,1000,700,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,
流动负债合计(万元),707938,673567,677616,694222,553547,491137,438644,414359,361509,330202,347194,328705,236081,191128,187040,137253,107667,85382,51389,33261,
长期借款(万元),207676,198888,166116,131119,148722,149152,135999,123165,65709,48661,14539,14689,7626,8089,8089,9802,400,900,1350,2750,
应付债券(万元),48906,58914,58854,58771,78189,77878,77586,77721,48280,47999,47831,47763,,9869,9869,,,,,,
长期应付款(万元),,33108,,30994,8879,11732,15206,18118,30229,18054,10885,13495,5362,3233,4163,,,,,,
专项应付款(万元),,,,,,,,,,,,,,11,,,,,,,
预计非流动负债(万元),3297,3069,2480,2203,4963,4717,34892,32392,8247,7819,7070,7119,6991,7021,7028,2994,3048,3082,3105,1641,
长期递延收益(万元),50741,45479,38861,35642,24829,18320,17026,12634,20474,19759,18864,18759,379,116,127,195,,294,,,
递延所得税负债(万元),382,379,271,280,,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,605,,330,,
非流动负债合计(万元),339260,339836,294444,259009,265582,261799,280708,264028,172939,142292,99189,101824,20359,28338,29275,12992,4052,4276,4785,4391,
负债合计(万元),1047198,1013403,972060,953230,819129,752937,719352,678387,534449,472494,446383,430530,256440,219466,216314,150245,111720,89658,56174,37652,
实收资本(或股本)(万元),41778,41208,41208,41208,40157,40001,40001,40001,40001,40001,40001,36000,36000,36000,36000,21000,21000,18000,13500,10180,
资本公积(万元),56752,51100,50995,50995,31923,29792,29792,29792,28718,28718,28718,8677,8677,8677,8677,23677,23677,6437,10525,-336,
减:库存股(万元),2287,2287,2287,2287,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),6565,6565,6565,6565,5333,5333,5333,5333,4097,4097,4658,4097,3326,1611,2793,1748,1432,1119,307,154,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),41256,70351,71538,69322,67986,61530,59944,56065,50822,49274,42667,40693,32011,28582,27624,16247,10641,7531,405,932,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,0,,,,
归属于母公司股东权益合计(万元),144046,166904,167971,165771,145367,136600,134970,131131,123975,122439,116392,89816,80218,74864,75236,62633,56751,33087,24736,10930,
少数股东权益(万元),78339,74766,74520,72965,68232,67776,64471,60075,60657,61348,63583,58853,53519,53589,31339,121,101,101,106,907,
所有者权益(或股东权益)合计(万元),222386,241670,242491,238736,213599,204377,199440,191206,184632,183787,179976,148669,133737,128453,106575,62754,56852,33189,24842,11837,
负债和所有者权益(或股东权益)总计(万元),1269584,1255072,1214552,1191966,1032728,957313,918792,869593,719080,656281,626359,579198,390177,347919,322889,212999,168571,122846,81016,49489,		
