报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),24596,19793,35269,34631,30373,23505,29186,22003,76204,14102,17996,19609,14521,9645,10996,
结算备付金(万元),,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,382,207,,39,73,,,,207,
衍生金融资产(万元),,,,,,,,,,,,,,,,
应收票据(万元),3839,4322,3510,4676,4150,2866,2405,2333,1843,2383,1866,4166,1083,2076,1824,
应收账款(万元),35891,33169,31245,31274,26795,26344,21862,20840,19545,23746,20664,23191,19409,15567,12789,
预付款项(万元),4821,3493,3709,3313,2901,3469,1895,1471,1377,1082,1046,1481,1616,840,852,
应收保费(万元),,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,
其他应收款(万元),,73,,221,52,43,46,142,74,89,259,272,302,463,354,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,
存货(万元),71608,67164,60459,60280,55021,49731,49243,46107,42841,36938,35891,27591,32410,24785,22950,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,
其他流动资产(万元),4481,17423,12322,24083,19678,30312,31836,32638,598,935,1060,521,753,1097,576,
流动资产合计(万元),145320,145438,146643,158478,138971,136269,136856,125740,142482,79315,78854,76830,70095,54473,50549,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,1064,1064,1064,1064,1064,1014,1014,1014,1014,1014,1014,1014,
持有至到期投资(万元),,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,
固定资产原值(万元),,117094,,107178,,97106,,95462,,90827,85512,,,,,
累计折旧(万元),,43946,,40339,,36792,,33848,,32172,29053,,,,,
固定资产净值(万元),,73148,,66839,,60314,,61614,,58655,56459,,,,,
固定资产减值准备(万元),,,,,,,,996,,,,,,,,
固定资产(万元),,73148,,66839,61937,60314,60287,60618,60855,58655,56459,45758,46020,40268,33929,
在建工程(万元),,23996,,16502,13566,9440,7928,6557,6084,8162,2907,8242,6825,6923,6123,
工程物资(万元),,5436,,3271,,1206,938,544,815,649,431,442,332,140,259,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
