报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),8904,13749,9054,5761,3654,10625,5379,2694,1949,7214,12696,5621,81788,27915,19623,7363,11351,5076,4540,1689,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,93,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),142,161,64,5,323,218,45,45,22,94,14,47,220,147,150,377,446,91,70,4,
应收账款(万元),55478,44104,35878,34548,30811,25565,22059,22437,20562,17045,13185,16162,13177,12230,10543,8862,8438,6568,6105,3921,
预付款项(万元),21471,11239,9974,8067,8186,6896,7760,6025,8477,6701,6103,6228,2486,2314,1954,2626,1862,1163,700,2664,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,6,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,4087,,2899,,3252,2819,1446,1578,955,995,799,1317,835,658,843,518,284,247,935,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),31983,29676,27329,25636,26163,24181,20825,19353,15436,13206,11767,9253,10615,9231,8362,7999,6316,8194,5310,3434,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),63023,7188,30061,33733,26206,14805,41892,39371,33653,37953,61297,79399,0,270,173,227,145,156,37,3,
流动资产合计(万元),186189,110204,115819,110742,98728,85542,100780,91369,81678,83168,106057,117509,109604,52941,41464,28297,29076,21532,17008,12650,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),2054,1810,1699,1762,1680,1675,1673,1658,837,335,355,394,527,589,42,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),339,343,347,350,,,,,,,,,,,,,,,,,
固定资产原值(万元),,145813,,126544,,112675,,83366,,73718,,63359,,57684,36056,,24076,16553,10061,7425,
累计折旧(万元),,45879,,40208,,33551,,27374,,22749,,18336,,14442,11367,,6871,4076,2504,1470,
固定资产净值(万元),,99934,,86336,,79124,,55992,,50969,,45023,,43242,24689,,17206,12477,7556,5955,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,99934,,86336,82560,79124,73965,55992,53015,50969,46425,45023,43955,43242,24689,20472,17206,12477,7556,5955,
在建工程(万元),,16816,,14989,15460,9755,8789,22718,20083,17683,12368,11220,9813,8440,20340,18540,13182,4043,655,28,
工程物资(万元),,7129,,5154,,3442,2163,2335,2644,2578,2489,2687,2376,1953,3914,4495,2056,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),19828,20126,20643,21249,21441,21936,22384,22843,23324,23879,21456,1984,1996,1957,1758,1780,1794,1821,1847,280,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),17103,17103,16465,16465,16465,16465,16465,16465,16465,16465,3,3,3,3,3,3,3,3,3,3,
长期待摊费用(万元),3399,3145,2776,2838,2406,2454,2003,1856,1163,1246,1052,1111,926,914,615,601,663,731,706,594,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),8851,7602,6510,5772,5202,4410,3998,3496,3199,2839,2338,2213,2210,1960,1731,1486,1223,435,249,123,
其他非流动资产(万元),366,76,,,,,,,,,,,,,,,,,,,
非流动资产合计(万元),198939,181808,169002,154915,145214,139260,131440,127363,120730,115994,86486,64635,61806,59058,53093,47378,36127,19510,11016,6982,
资产总计(万元),385128,292012,284821,265657,243943,224802,232220,218732,202407,199162,192543,182144,171410,111999,94556,75675,65203,41042,28025,19632,
短期借款(万元),33279,39096,11780,4527,4546,4546,3120,120,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,,
应付账款(万元),16262,11021,,8950,,8174,7904,6904,6194,5825,4119,2831,3986,3461,1991,2810,2381,2143,1014,777,
预收账款(万元),3051,2822,2110,3464,2078,1941,1523,2312,1749,1190,1604,634,493,750,485,544,765,583,151,259,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2057,851,1078,2763,78,96,1090,2553,55,52,11,811,12,7,7,7,6,4,3,7,
应交税费(万元),2705,6365,4244,4591,5589,3764,3497,2911,4296,3869,2692,3615,2666,3013,2894,2126,2173,903,1004,849,
应付利息(万元),163,55,22,46,11,10,9,5,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,27300,,,,,,,,250,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,28039,,32955,,30474,26300,25017,23852,23245,7538,4377,4385,3885,3473,3599,3105,2025,1039,642,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,933,933,933,555,378,378,,895,,,,4535,2567,971,200,,,,
其他流动负债(万元),2999,2736,2818,2851,2694,2183,2382,2568,2622,2476,2429,2565,2095,1845,1647,1164,779,247,,,
流动负债合计(万元),86117,90986,67556,61079,55006,51742,46203,42769,38768,37551,45693,14834,13636,17496,13064,11221,9408,5905,3461,2534,
长期借款(万元),,,4229,4229,4239,4995,3402,3402,3780,,,,,5170,7004,6930,3136,,,,
应付债券(万元),49358,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),150,150,23,,311,621,734,846,1099,1263,1428,1592,1785,1924,2146,2316,2445,1094,,,
递延所得税负债(万元),11142,4365,4052,3761,3669,3506,3135,2768,2988,2749,1489,1226,994,785,488,255,119,,,,
其他非流动负债(万元),150,32,,,,,,,,,,,,,,,,,1180,1402,
非流动负债合计(万元),60801,4547,8304,7990,8218,9123,7271,7016,7867,4012,2916,2817,2779,7878,9637,9501,5700,1094,1180,1402,
负债合计(万元),146918,95533,75860,69069,63224,60865,53474,49785,46635,41564,48610,17652,16415,25375,22701,20721,15108,7000,4641,3936,
实收资本(或股本)(万元),42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,42000,37800,37800,37800,15900,15900,15900,2000,
资本公积(万元),53614,53614,53614,53614,53614,53614,53500,53500,53500,53500,53500,53500,53500,39,39,39,1742,1742,1742,1120,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),20495,20495,20495,20495,14736,14736,14736,14736,10123,10123,10123,10123,6633,6633,6633,3877,3941,1596,265,1365,
