报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),20291,13384,19217,22191,15305,13173,12591,21528,7691,31891,21993,11527,5913,9496,7048,6063,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),1920,3500,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),592,918,535,1358,402,1099,1197,1960,1563,378,446,444,127,264,669,753,
应收账款(万元),78896,78062,83109,85519,94807,89815,85722,73723,66302,63118,49633,47863,45106,40896,31102,26882,
预付款项(万元),6865,5668,3105,2632,5314,4316,2530,2950,243,2625,711,636,638,176,331,2223,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,3808,,3694,3796,2831,1916,1533,1496,1719,2982,925,1113,861,675,475,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),25508,22512,17249,13819,18926,17022,12401,14637,16524,18201,25003,27479,25385,25683,19947,19624,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),1640,1631,1667,1457,124,,,,,,,,,,,,
其他流动资产(万元),5744,5003,5836,3072,2196,1982,158,8595,12000,,,,,20,,,
流动资产合计(万元),144957,134487,134740,133742,140870,130237,116515,124925,105819,117934,100768,88874,78283,77397,59773,56020,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,500,500,500,500,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),1351,3396,3184,3184,5503,7686,,,,,,,,,,,
长期股权投资(万元),141,102,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),4258,4403,4143,4208,6054,5903,2190,2221,2322,1483,1509,,,,,,
固定资产原值(万元),,40319,,38233,,22478,,22125,,21378,20926,15143,,8639,,,
累计折旧(万元),,9612,,8311,,6622,,5847,,5282,4558,3366,,2542,,,
固定资产净值(万元),,30707,,29922,,15856,,16277,,16096,16368,11777,,6097,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,30707,,29922,15606,15856,16385,16277,15354,16096,16368,11777,5976,6097,5513,5360,
在建工程(万元),,19346,,7515,8719,4983,3024,155,1045,921,87,5478,10524,9785,6193,0,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),12111,11818,11859,11961,10790,11095,6169,6182,6217,6176,6154,6472,6472,6508,6614,521,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),11634,11634,11634,11634,12739,12739,,,,,,,,,,,
长期待摊费用(万元),531,417,305,121,195,13,,,19,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),2649,2606,2605,2628,1438,1257,1124,1074,896,921,873,743,655,672,521,310,
其他非流动资产(万元),2270,4451,2536,7265,6767,5576,7000,23,,,180,75,,,,,
非流动资产合计(万元),88109,89379,84487,78939,68313,65609,36392,25933,25853,25596,25171,24546,23626,23062,18842,6191,
资产总计(万元),233066,223866,219227,212681,209183,195846,152907,150858,131672,143530,125940,113420,101909,100459,78615,62211,
短期借款(万元),31000,32000,14500,31100,23100,18600,3000,,,4200,10803,11300,11800,11800,9500,4900,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),12961,5557,,8367,,13301,7370,4913,2833,3000,5800,1010,2120,2120,2140,,
应付账款(万元),54454,56178,,58563,,45891,44520,48756,39071,47826,58295,60923,50872,51637,33732,27358,
预收账款(万元),1653,1610,5038,1561,1957,1596,1229,1329,967,1238,1159,563,183,89,173,159,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),573,558,556,1433,604,639,664,1000,587,506,1368,593,,315,123,385,
应交税费(万元),1907,462,656,1221,403,1132,1569,1111,363,144,867,160,770,314,1595,1918,
应付利息(万元),74,60,56,89,127,53,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,517,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,1595,,1568,,18340,5818,5838,1450,1971,987,604,742,665,641,1455,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),3800,3800,3600,3600,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),107866,101820,105918,107503,113707,99553,64169,62947,45270,58885,79278,75153,66488,66941,48421,36175,
长期借款(万元),26600,25600,19700,10400,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),9991,9336,5983,6112,517,522,316,321,334,104,690,690,690,690,690,690,
递延所得税负债(万元),45,49,52,55,106,110,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),36637,34985,25735,16567,624,632,316,321,334,104,690,690,690,690,690,690,
负债合计(万元),144503,136805,131653,124070,114331,100185,64485,63268,45604,58989,79968,75843,67178,67631,49111,36865,
实收资本(或股本)(万元),13600,13600,13600,13867,13867,13867,13867,13867,13600,13600,10200,10200,10200,10200,7700,7250,
资本公积(万元),50822,50822,50820,55343,51408,51408,51408,51408,46639,46639,16022,16022,16022,16022,8708,6250,
减:库存股(万元),,,,4790,4790,4790,4790,4790,,,,,,,,,
专项储备(万元),93,79,50,55,32,36,,,,,,,,,,,
盈余公积(万元),1819,1819,1819,1819,1819,1819,1819,1819,1339,1339,1339,632,290,290,1375,1208,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),11825,10740,11189,12076,22646,24308,26118,25286,24490,22963,18412,10723,8219,6317,11721,10638,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),78159,77061,77479,78370,84982,86648,88422,87590,86067,84541,45972,37577,34731,32828,29504,25346,
少数股东权益(万元),10404,10000,10096,10240,9870,9013,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),88563,87060,87575,88611,94852,95661,88422,87590,86067,84541,45972,37577,34731,32828,29504,25346,
负债和所有者权益(或股东权益)总计(万元),233066,223866,219227,212681,209183,195846,152907,150858,131672,143530,125940,113420,101909,100459,78615,62211,		
