报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),30310,17486,14955,42616,18601,18045,34628,52773,17896,20697,23779,31405,8750,8570,6468,
结算备付金(万元),,,,,,,,,,0,,,,,,
拆出资金(万元),,,,,,,,,,0,,,,,,
交易性金融资产(万元),,,,,,,,,,0,,,,,,
衍生金融资产(万元),,,,,,,,,,0,,,,,,
应收票据(万元),,,,,30,130,250,0,,22,1343,2710,684,,843,
应收账款(万元),34414,24592,21521,21616,23512,22132,16128,15154,22471,18910,11206,12754,8072,3419,2823,
预付款项(万元),8144,5112,10384,6031,9010,5971,1468,122,1332,203,289,124,158,389,271,
应收保费(万元),,,,,,,,,,0,,,,,,
应收分保账款(万元),,,,,,,,,,0,,,,,,
应收分保合同准备金(万元),,,,,,,,,,0,,,,,,
应收利息(万元),,,,,,,,,,0,,,,,,
应收股利(万元),,,,,,,,,,0,,,,,,
其他应收款(万元),,2055,,7704,5429,3547,1622,1197,1282,757,1264,1216,1003,477,410,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,0,,,,,,
存货(万元),15550,15828,12850,11495,8204,8132,8527,9890,12527,12971,13672,14169,8844,1177,302,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,0,,,,,,
其他流动资产(万元),1898,1263,1210,213,1,244,964,1088,15639,309,1823,1576,27929,356,13,
流动资产合计(万元),92380,66336,69765,89675,64789,58201,63585,80225,71146,53869,53376,63954,55441,14389,11130,
发放贷款及垫款(万元),,,,,,,,,,0,,,,,,
可供出售金融资产(万元),,,,8072,,4059,4059,4059,4059,0,,,,,,
持有至到期投资(万元),,,,,,,,,,0,,,,,,
长期应收款(万元),,,,,,,,,,0,,,,,,
长期股权投资(万元),10719,11146,6541,8887,6871,1915,1848,1935,2056,2301,2410,2504,2644,2773,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,0,,,,,,
固定资产原值(万元),,12437,,11524,,11127,,10662,,10159,10016,9816,10035,1213,,
累计折旧(万元),,,,4196,,3362,,2859,,2165,1895,1633,783,251,,
固定资产净值(万元),,12437,,7328,,7765,,7803,,7994,8120,8184,9251,963,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,7569,,7328,7574,7765,7763,7803,7825,7994,8120,8184,9251,963,309,
在建工程(万元),,16,,16,16,16,16,16,16,16,16,16,16,6215,76,
工程物资(万元),,,,,,,,,,0,,,,,,
固定资产清理(万元),,,,,,,,,,0,,,,,,
生产性生物资产(万元),,,,,,,,,,0,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,0,,,,,,
无形资产(万元),9420,10143,9547,10235,10524,11130,9623,8999,8748,7820,7293,7525,6285,4808,3771,
开发支出(万元),5384,3946,3279,2444,686,134,,,,0,,,,,,
商誉(万元),29983,29983,29983,29983,,,,,,0,,,,,,
长期待摊费用(万元),1637,1916,1110,1302,1129,1068,1241,1249,1579,1681,1973,2193,1699,39,29,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),1493,1386,1251,1048,1200,1720,1342,422,758,821,838,365,355,425,50,
其他非流动资产(万元),5319,3246,3728,3723,5246,7282,6002,3920,708,467,55,95,59,,,
非流动资产合计(万元),87820,85861,73655,73036,37306,35089,31894,28404,25749,21099,20705,20882,20309,15223,4236,
资产总计(万元),180200,152197,143421,162711,102094,93290,95480,108628,96895,74968,74081,84836,75750,29611,15366,
短期借款(万元),32501,16901,18351,18351,8850,,,,,0,,,,,,
向中央银行借款(万元),,,,,,,,,,0,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,0,,,,,,
拆入资金(万元),,,,,,,,,,0,,,,,,
交易性金融负债(万元),,,,,,,,,,0,,,,,,
衍生金融负债(万元),,,,,,,,,,0,,,,,,
应付票据(万元),,,,,,,,,,0,,,,,,
应付账款(万元),10013,3793,,3104,,1871,571,9795,2442,3511,1259,7808,6891,4757,2384,
预收账款(万元),665,440,348,406,0,,,6,,0,511,145,658,143,124,
卖出回购金融资产款(万元),,,,,,,,,,0,,,,,,
应付手续费及佣金(万元),,,,,,,,,,0,,,,,,
应付职工薪酬(万元),703,645,677,665,542,672,618,599,557,531,541,561,434,364,228,
应交税费(万元),354,355,616,676,127,144,142,120,381,315,73,407,285,813,217,
应付利息(万元),,208,,37,,,,,,0,,,,,,
应付股利(万元),,,,,,,,,,0,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,4625,,37561,1738,1474,1486,1696,2193,1860,1939,3308,1098,2459,349,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,0,,,,,,
保险合同准备金(万元),,,,,,,,,,0,,,,,,
代理买卖证券款(万元),,,,,,,,,,0,,,,,,
代理承销证券款(万元),,,,,,,,,,0,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,0,,,,,10,
其他流动负债(万元),,,,,0,,,19,56,409,1509,1641,1390,897,241,
流动负债合计(万元),51764,26967,42991,60801,12481,4162,2817,12235,5630,6626,5833,13871,10757,9433,3553,
长期借款(万元),21500,21600,,,,,,,,0,,,,4000,,
应付债券(万元),,,,,,,,,,0,,,,,,
长期应付款(万元),,,,,,,,,,0,,,,,,
专项应付款(万元),,,,,,,,,,0,,,,,,
预计非流动负债(万元),,,,,,,,,,0,,,,,,
长期递延收益(万元),,,,,,,,,,0,,,,,,
递延所得税负债(万元),1870,1891,1349,1350,394,394,394,394,,0,,,,,,
其他非流动负债(万元),,,,,,,,,,0,,,,,,
非流动负债合计(万元),23370,23491,1349,1350,394,394,394,394,0,0,0,0,0,4000,0,
负债合计(万元),75133,50458,44340,62152,12875,4557,3212,12630,5630,6626,5833,13871,10757,13433,3553,
实收资本(或股本)(万元),17999,17999,11176,11176,11176,11176,11176,11176,11176,8382,8382,8382,8382,3010,2949,
资本公积(万元),65945,65604,69502,69987,69804,69728,69405,69278,69048,51746,51671,51595,50589,3994,3128,
减:库存股(万元),2701,2701,,,,,,,,0,,,,,,
专项储备(万元),,,,,,,,,,0,,,,,,
盈余公积(万元),1949,1949,1949,1949,1587,1587,1587,1587,952,952,952,952,416,911,608,
一般风险准备(万元),,,,,,,,,,0,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),17335,15059,18050,18388,8303,7416,11020,14810,10634,7626,7488,10180,5606,8198,4516,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),106848,103901,101803,102555,90736,90172,93101,96807,91804,68699,68507,71127,64993,16113,11201,
少数股东权益(万元),-1781,-2163,-2723,-1996,-1516,-1439,-833,-809,-539,-358,-259,-162,,66,611,
所有者权益(或股东权益)合计(万元),105067,101739,99080,100559,89219,88733,92268,95999,91265,68341,68248,70965,64993,16178,11813,
负债和所有者权益(或股东权益)总计(万元),180200,152197,143421,162711,102094,93290,95480,108628,96895,74968,74081,84836,75750,29611,15366,		
