报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),6290,6992,2619,13182,6743,26886,8070,8284,3973,6135,7344,7711,26277,13432,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),36520,35156,42734,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),11919,13511,11479,12548,13213,15900,18570,20650,13272,14111,10891,7536,9115,13611,
应收账款(万元),20460,19506,19370,20170,21677,23653,27337,26152,23609,20932,24096,21588,23724,17555,
预付款项(万元),3533,2291,1633,2138,3822,2016,4419,2069,6179,1460,2739,4029,3892,2300,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,,,,,38,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,352,,537,525,60,73,71,78,236,202,93,18494,20574,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),14300,14841,15570,13297,11272,10619,20149,11544,9868,13703,10732,11365,8042,8500,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),770,650,769,29578,7089,373,13610,13120,18400,621,1458,1802,1200,,
流动资产合计(万元),94138,93301,94672,91451,64342,79507,92268,81889,75379,57198,57462,54123,90744,75973,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,110584,,102957,,84687,,84313,,,79778,71555,61580,,
累计折旧(万元),,32580,,28960,,26266,,23470,,,18292,13634,13155,,
固定资产净值(万元),,78003,,73997,,58420,,60843,,,61486,57921,48425,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,78003,,73997,57244,58420,59802,60843,57926,59603,61486,57921,48425,18279,
在建工程(万元),,11759,,10393,22398,17473,5022,2933,3943,3002,1278,1385,1196,10956,
工程物资(万元),,491,,201,,476,,202,,79,108,389,877,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),12070,12153,12239,12325,12480,6119,6175,6228,6261,6314,6419,6637,5832,5995,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),140,147,163,136,156,161,173,185,197,210,234,196,228,48,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),347,343,341,365,399,399,386,421,300,255,283,143,279,253,
其他非流动资产(万元),73,73,73,73,3,,,,,,,,,,
非流动资产合计(万元),107822,102970,99611,97489,92680,83048,71558,70811,68627,69463,69808,66671,56838,35531,
资产总计(万元),201961,196270,194283,188940,157022,162555,163826,152700,144006,126660,127270,120794,147583,111504,
短期借款(万元),,,,,,9250,12550,7630,4700,35017,37250,38410,33549,33365,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
