报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),28254,22692,31852,27804,30303,27878,27598,24039,22828,33596,13596,10949,5821,4460,882,787,327,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),174,84,6,86,121,,,,,,53,73,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,38,,,,22,,80,,20,4,,
应收账款(万元),5734,6492,5962,7574,3432,5075,4500,8036,4395,4652,4226,6809,10990,3896,4901,441,1407,
预付款项(万元),515,166,332,245,324,358,338,103,443,115,201,88,70,215,158,63,61,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,245,,244,176,141,41,127,52,24,22,22,69,219,216,371,133,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),18502,16185,14045,12918,13329,12249,12378,12633,12102,8911,7086,6007,4518,4773,4777,3161,766,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),3000,3198,2442,4741,5607,6078,6140,6001,6084,194,94,,,19,,92,54,
流动资产合计(万元),56434,49060,54764,53612,53292,51779,51032,50939,45903,47492,25299,23947,21547,13582,10955,4920,2748,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,26703,,26605,,23297,,22541,,20037,,17286,14276,,,,,
累计折旧(万元),,9072,,8014,,7015,,6119,,5281,,4462,3055,,,,,
固定资产净值(万元),,17632,,18591,,16282,,16422,,14756,,12824,11221,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,17632,,18591,16659,16282,16079,16422,14471,14756,13876,12824,11221,8207,7838,8089,5524,
在建工程(万元),,5489,,3867,4854,4425,3086,2594,4038,3326,3263,3794,3231,3727,3276,937,706,
工程物资(万元),,404,,297,,306,204,264,360,236,425,105,146,43,24,161,201,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),3554,3550,3545,3572,3598,3625,3651,3678,3704,3731,3757,3784,3890,3807,3830,3755,3058,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),294,248,240,259,183,211,258,261,147,149,133,153,154,77,88,17,19,
其他非流动资产(万元),,,,,,,,,,,,,,,,,,
非流动资产合计(万元),27916,27322,27038,26586,25294,24848,23278,23219,22721,22197,21454,20659,18642,15861,15056,12958,9509,
资产总计(万元),84350,76382,81802,80198,78586,76627,74310,74158,68624,69690,46753,44606,40189,29443,26011,17878,12257,
短期借款(万元),2900,500,10200,7200,8995,7195,5695,,,2500,6545,2740,4988,6102,4852,2650,1350,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,46,325,151,23,8,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),7595,4478,,3626,,5165,5956,6249,4831,4189,3989,3985,3426,1648,740,670,288,
应付账款(万元),7276,7541,,7335,,4885,4574,9094,8100,7998,6797,8646,10583,6473,8485,5631,4723,
预收账款(万元),402,116,100,265,19,78,69,121,157,122,45,40,80,7,4,20,37,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1256,874,610,1174,1129,787,342,953,637,641,416,791,684,285,495,240,106,
应交税费(万元),8,149,86,31,201,134,44,427,16,21,170,320,836,246,703,117,18,
应付利息(万元),4,1,14,9,11,9,8,,,4,14,11,13,28,16,13,22,
应付股利(万元),,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,2,,11,,11,17,65,3,45,2,2,2,8,3,845,1077,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,1500,2000,,757,2712,1683,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),19513,13660,20513,19652,19320,18310,17028,17060,13768,15526,19478,18534,20611,15553,18011,11870,7621,
长期借款(万元),,,,,,,,,,,1320,1320,500,,,2717,3600,
应付债券(万元),,,,,,,,,,,,,,,,,,
