报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),10670,10288,6858,31477,4666,16774,51648,7943,4825,4651,9901,4327,12620,4055,7157,10727,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),74,39,,13,18,,10,102,60,50,88,319,37,72,7,130,
应收账款(万元),5406,6355,6844,4693,30075,17666,4939,3749,4686,4960,3555,5978,6623,5930,5233,2899,
预付款项(万元),110,92,84,43,121,82,178,30,56,141,102,49,33,89,42,42,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,8,1,,34,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,331,,794,401,89,93,80,59,2057,826,956,982,1043,77,777,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),140,139,145,149,223,239,366,328,251,273,333,301,310,357,342,354,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),8117,4453,11510,4613,6729,13828,941,1307,3579,644,583,50,1021,14,54,3,
流动资产合计(万元),24977,21697,25756,41783,42234,48712,58174,13539,13515,12775,15387,11980,21627,11560,12911,14932,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,150,150,
长期股权投资(万元),,,,,,,,,,,,,150,150,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,183078,,169408,,163276,,163348,,,161780,,,,,,
累计折旧(万元),,71696,,67318,,63366,,59453,,,52040,,,,,,
固定资产净值(万元),,111382,,102090,,99910,,103894,,,109740,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,111382,,102090,102661,99910,101818,103894,104424,106298,109740,104440,106144,107903,113269,115663,
在建工程(万元),,60693,,62722,35730,26544,14500,10153,6984,4768,3517,10482,8697,8281,2344,1588,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),56797,57165,57430,57902,36090,36341,36621,36222,36408,36654,37126,37474,37725,37859,31112,31916,
开发支出(万元),372,262,,,,,,,,,,,,,,,
商誉(万元),20385,20385,20385,20385,20071,20071,20071,20071,20071,20071,20071,20071,20071,20071,20071,20071,
长期待摊费用(万元),2869,2537,2583,2739,2699,2400,2646,2653,2759,2375,2831,2858,2926,3026,3298,1686,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),125,21,20,20,19,19,19,19,15,14,60,60,15,9,6,12,
其他非流动资产(万元),1491,2724,365,348,243,228,369,720,627,608,212,228,504,253,2881,1012,
非流动资产合计(万元),265849,255169,247683,246205,197513,185513,176044,173732,171287,170788,173556,175614,176232,177552,173130,172098,
资产总计(万元),290826,276866,273439,287988,239747,234225,234218,187271,184802,183563,188943,187594,197859,189113,186041,187030,
短期借款(万元),3000,3000,3000,,4741,,30,30,30,30,,,5000,5000,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,
应付账款(万元),10732,9320,,12796,,2247,2331,2309,1026,641,1065,1791,573,622,2265,1039,
预收账款(万元),131,50,234,216,175,125,0,70,132,169,99,85,111,23,214,118,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),465,470,447,888,457,425,409,798,405,380,749,324,325,661,605,345,
应交税费(万元),1764,1446,1929,1104,1289,1099,1360,1062,1185,1010,496,1127,923,916,917,656,
应付利息(万元),104,97,92,110,,75,85,90,83,90,135,134,191,205,110,117,
应付股利(万元),15,15,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,6967,,11136,473,343,1109,317,385,430,410,383,425,851,37686,24268,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),6995,8350,8100,10500,8000,8000,8000,8000,8000,8000,17504,14850,17792,20443,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),30303,29714,28802,36750,16820,12314,13323,12677,11246,10750,20457,18694,25339,28721,41796,26543,
长期借款(万元),67925,58096,52575,63475,43525,45525,46525,50525,51525,53525,53521,56666,63733,63428,80714,92356,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),199,201,203,205,24,25,33,35,20,22,23,21,21,22,37,133,
递延所得税负债(万元),4989,4999,4769,4850,4710,4692,4732,4771,4811,4851,4931,5007,5049,5091,5258,5417,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),73113,63296,57547,68530,48259,50242,51289,55331,56356,58397,58475,61693,68803,68542,86008,97907,
负债合计(万元),103415,93010,86349,105280,65079,62556,64613,68008,67602,69147,78932,80387,94142,97263,127804,124450,
实收资本(或股本)(万元),34132,34132,24380,24330,24330,24330,24330,18247,18247,18247,18247,18247,18247,17427,13500,10000,
资本公积(万元),93475,93322,102869,102239,102147,102147,102147,60575,60575,60575,60575,60575,60575,51640,16266,30730,
减:库存股(万元),665,665,680,,,,,,,,,,,,,,
专项储备(万元),,,42,,,,,,,,,,,,,,
盈余公积(万元),4002,4002,4002,4002,2571,2571,2571,2571,1836,1836,1836,1836,1836,1836,2148,1562,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),51476,47984,51318,47018,45992,43011,40968,38270,36940,34150,29742,26946,23458,21345,22724,16903,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),182059,178403,181549,177215,174668,171669,169605,119263,117201,114416,110011,107207,103717,91850,54242,58784,
少数股东权益(万元),5352,5453,5541,5492,,,,,,,,,,,3995,3796,
所有者权益(或股东权益)合计(万元),187411,183856,187090,182708,174668,171669,169605,119263,117201,114416,110011,107207,103717,91850,58237,62580,
负债和所有者权益(或股东权益)总计(万元),290826,276866,273439,287988,239747,234225,234218,187271,184802,183563,188943,187594,197859,189113,186041,187030,		
