报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),41166,60540,43236,72658,33607,34412,33620,35141,33582,29837,33370,35684,16477,13887,17008,13300,15345,11770,7855,9623,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),12952,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,87,,,,,,,,,,,,,48,12,257,,,
应收票据(万元),1823,2106,2971,2126,1730,581,786,602,421,1757,720,1012,967,708,1206,711,1487,878,1973,494,
应收账款(万元),55246,23383,22346,22292,25601,23590,21987,18804,20977,20400,19736,20299,22256,20085,20113,22075,18554,16073,16528,14989,
预付款项(万元),4364,2522,2150,1623,1351,688,693,510,799,752,564,374,528,333,234,426,591,610,2025,6173,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,6441,,2650,890,647,479,540,619,342,231,135,1391,1642,1764,1862,2075,3650,721,581,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),31660,23840,22036,23981,22508,20761,20075,22041,19407,19271,19217,18955,19340,19427,18732,16833,15802,15186,14568,15847,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),1098,11411,27869,2071,194,664,394,546,371,461,379,254,387,2401,611,664,512,681,42,117,
流动资产合计(万元),152902,130243,123717,127401,85881,81345,78036,78184,76176,72820,74216,76713,61346,58483,59668,55919,54378,49105,43712,47823,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,184,184,84,84,84,84,84,84,84,84,84,84,84,84,84,84,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),264,335,372,358,833,,,,,,,,,,,,,,84,54,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,94,95,97,96,97,100,102,105,107,294,302,311,327,,,
固定资产原值(万元),,112953,,107479,,105707,,101079,,97818,,96242,95363,85016,83138,,75090,73719,,,
累计折旧(万元),,40272,,37102,,35615,,32591,,31319,,30424,29007,27803,28006,,23217,19046,,,
固定资产净值(万元),,72681,,70377,,70092,,68488,,66500,,65819,66356,57212,55132,,51873,54673,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,72681,,70377,69665,70092,67867,68488,66573,66500,64756,65819,66356,57212,55132,56329,51873,54673,34118,31719,
在建工程(万元),,8629,,7598,5367,3482,3933,2751,3856,3580,4853,2566,1607,11022,12635,8136,10185,649,11641,4769,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),18797,8157,7685,6672,6635,6635,6684,6741,6778,6783,6281,6335,6353,6402,6458,6563,6643,6936,5839,4157,
开发支出(万元),,,,,,,,,,,,,,,,,,,,48,
商誉(万元),18078,166,166,166,169,,,,,,,,,,,,,,,,
长期待摊费用(万元),3477,2188,1891,1862,1294,1170,1196,1257,1268,1151,1078,1055,1093,1137,987,912,940,984,1146,888,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),664,437,451,468,515,490,431,405,508,464,401,377,309,329,316,330,230,184,176,148,
其他非流动资产(万元),3904,3231,1261,2342,3062,3481,2064,2256,1092,1140,1434,1702,1291,1069,231,1194,270,774,,,
