报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),13215,12094,16800,17992,14411,17746,24425,25031,15857,20891,5389,9588,8351,8680,1065,1043,372,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,5000,,,4000,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),2445,1072,2281,5081,4618,4173,4180,4264,4364,3388,2884,1315,1573,655,1579,1052,291,
应收账款(万元),29890,15816,12885,11611,14220,14837,12531,12512,9435,10145,9627,10213,7069,6099,4215,2051,1337,
预付款项(万元),1015,924,972,589,256,66,,32,9,9,47,8,14,14,19,18,6,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,161,,170,182,225,170,172,236,158,148,157,65,52,13,20,26,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),34077,16713,10859,10467,10910,9935,7450,5483,5967,4888,4737,3814,2792,2978,2530,1251,920,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),3577,2387,1836,1760,1410,808,545,211,585,436,82,25,319,73,96,40,590,
