报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),58884,50924,44231,33599,23094,25030,28398,32750,22836,58032,14599,22188,14994,15203,19541,13372,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),17526,15227,15217,16031,13423,10207,8190,5959,4789,3377,3888,2473,4710,5838,4037,6545,
应收账款(万元),80922,80149,80444,83539,81003,80688,74945,88824,71598,72851,70701,83410,77588,77469,67568,65978,
预付款项(万元),3121,1641,1116,1084,5631,1536,1797,1606,1894,1379,3684,1108,771,1237,2066,1762,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,36,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,2965,,3167,4949,4720,4700,4716,5161,4195,3256,3510,2604,4062,1920,2492,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),40669,34472,29528,29713,30695,28844,27548,27013,32160,29667,24033,21744,32866,23220,27145,22432,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),14492,14508,12510,20521,34065,25047,25122,25067,25495,18,17,12,,,,,
流动资产合计(万元),218655,199886,187084,187690,192861,176072,170700,185937,163933,169520,120178,134446,133533,127030,122276,112580,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,8260,11170,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),15,15,15,15,,,,,,,,,,,,,
长期股权投资(万元),242,244,250,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),8305,8397,1106,1123,1132,1157,1174,1191,1208,,,,,,,,
固定资产原值(万元),,56842,,61273,,50340,,46894,,47188,47062,46661,45882,41653,,,
累计折旧(万元),,22761,,21163,,19966,,18493,,17222,16437,15575,12355,9219,,,
固定资产净值(万元),,34082,,40111,,30374,,28401,,29966,30625,31086,33527,32434,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,34082,,40111,40663,30374,27861,28401,28806,29966,30625,31086,33527,32434,29906,17190,
在建工程(万元),,36,,24,6,10779,11559,11225,10248,9127,8973,7408,3099,173,472,10084,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),7592,7409,9710,9764,9659,9668,9709,9674,9706,10441,10491,10411,10595,10475,5468,5604,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),2830,2812,2789,2863,2844,3005,2930,3123,2738,2751,2455,2540,1785,1048,680,577,
其他非流动资产(万元),741,519,451,554,289,340,414,449,627,644,676,703,964,1154,1120,,
非流动资产合计(万元),53440,53587,62123,65623,54592,55323,53646,54065,53334,52930,53220,52148,49970,45284,37646,33456,
资产总计(万元),272095,253473,249207,253314,247453,231395,224346,240001,217267,222449,173398,186593,183504,172314,159922,146036,
短期借款(万元),1000,1000,5300,300,1000,1000,1000,,1100,17100,28100,22941,20000,23000,22000,21000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),13283,10048,,9721,,3508,889,,,,578,578,1590,,,,
应付账款(万元),23790,21784,,19856,,24210,21949,29448,21749,20297,15986,19204,22646,16017,15358,16428,
预收账款(万元),13604,8473,5040,4664,9056,6654,6127,4564,4668,4814,6923,4563,2910,3390,6807,6560,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2481,2099,1762,2936,2192,1835,1510,2484,2088,1725,1398,2403,2377,2549,2128,2905,
应交税费(万元),2030,947,2761,9400,3698,1274,1569,8761,4400,2955,6433,8350,7377,6029,8557,5838,
应付利息(万元),1,1,1,,1,1,1,,1,20,33,35,27,38,43,58,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,58985,,57913,,51568,46851,52635,47341,42789,40100,48704,51208,52571,41198,28840,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),12,,,,,,,,,,,,,,2000,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),116351,103337,97094,104789,98893,90050,79895,97891,81347,89701,99552,106778,108137,103595,98091,81630,
长期借款(万元),53,,,,,,,,,,,,,,2000,5075,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,1542,,1542,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),,,,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),1595,1542,1542,1542,0,0,0,0,0,0,0,0,0,0,2000,5075,
负债合计(万元),117946,104879,98636,106332,98893,90050,79895,97891,81347,89701,99552,106778,108137,103595,100091,86705,
实收资本(或股本)(万元),33107,33107,33107,33107,33107,33107,33107,33107,33107,33107,24830,24830,24830,24830,24830,24200,
资本公积(万元),67117,67117,67117,67117,67117,67117,67117,67117,67117,67117,18795,18795,18795,18795,18795,15775,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),10185,10185,10188,10188,8660,8660,8660,8660,7399,7399,7399,7399,6266,4963,3436,2017,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),40479,35168,37156,33733,36942,32190,35383,33268,28297,25126,22822,28791,25475,20131,12770,17339,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),151049,145688,147756,144285,145889,141057,144154,142110,135920,132748,73846,79815,75367,68719,59831,59331,
少数股东权益(万元),3100,2906,2815,2697,2671,289,298,,,,,,,,,,
所有者权益(或股东权益)合计(万元),154149,148593,150570,146982,148560,141346,144451,142110,135920,132748,73846,79815,75367,68719,59831,59331,
负债和所有者权益(或股东权益)总计(万元),272095,253473,249207,253314,247453,231395,224346,240001,217267,222449,173398,186593,183504,172314,159922,146036,		
