报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),41273,7575,13729,11470,7929,6018,6554,4850,1596,1823,14222,8156,4061,3974,5164,3607,6562,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),708,870,77,906,200,151,309,187,178,249,75,,,,,,,
应收账款(万元),13690,11396,13854,14746,9976,7670,11374,5662,5114,4792,3755,2752,5075,3499,4492,2118,2476,
预付款项(万元),154,176,183,149,264,146,401,66,120,50,35,157,196,35,30,27,57,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,327,,217,358,213,189,1053,110,128,91,97,29,45,47,713,734,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),11188,8375,10306,11734,8672,6367,7210,4918,4019,3473,3775,3892,3793,4010,4126,2964,2477,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),7304,8572,5436,3404,4562,8736,14561,28636,35480,30635,17171,36,,19,48,703,261,
流动资产合计(万元),74611,37292,44370,42625,31961,29300,40598,45373,46617,41150,39125,15090,13154,11583,13907,10132,12567,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,58688,,50840,,27374,,19269,,18243,,18083,17636,,17547,,,
累计折旧(万元),,12918,,11126,,8148,,4996,,4378,,3825,3540,,2743,,,
固定资产净值(万元),,45770,,39714,,19226,,14273,,13865,,14258,14096,,14804,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,45770,,39714,27333,19226,19610,14273,13699,13865,14029,14258,14096,14546,14804,13480,3061,
在建工程(万元),,9710,,9858,15622,20441,17591,13303,5121,2495,146,124,,,,690,1465,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),3435,3467,3498,3530,3481,3505,3529,2140,2152,2165,2177,2188,2190,1643,1651,1686,956,
开发支出(万元),,,,,8,8,8,,,,,,,,,,,
商誉(万元),5751,5751,5751,5751,5682,5682,5682,,,,,,,,,,,
长期待摊费用(万元),151,162,151,164,59,40,43,38,42,46,77,88,99,81,70,46,10,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),431,428,507,494,443,344,375,356,446,428,426,430,439,346,362,313,418,
其他非流动资产(万元),35,1078,2255,865,435,224,,83,2422,583,248,103,88,,,53,4073,
非流动资产合计(万元),68443,66367,64135,60376,53063,49471,46838,30192,23882,19581,17103,17191,16913,16615,16888,16269,9982,
资产总计(万元),143054,103659,108505,103001,85024,78771,87436,75565,70499,60731,56228,32281,30067,28198,30795,26401,22549,
短期借款(万元),1974,2621,2198,2841,1317,,,,,,,,,200,3100,2000,2000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),13366,15860,,11108,,7909,13262,12521,9845,5554,2497,3348,3485,4779,4506,3125,3386,
应付账款(万元),13566,12492,,19919,,9045,10380,7105,5242,3516,4058,3482,3137,4067,4563,5021,2688,
预收账款(万元),,,,,,,,,,,,,,,,,,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),887,841,833,1513,870,770,612,619,443,329,318,515,380,295,350,211,166,
应交税费(万元),1144,1459,1261,1045,826,1457,1383,596,1244,921,576,519,675,821,1424,523,914,
应付利息(万元),3,3,3,3,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,322,,793,583,370,2524,220,256,173,352,410,373,60,127,400,207,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,
流动负债合计(万元),31439,33598,38050,37222,23675,19550,28162,21061,17030,10493,7800,8273,8050,10222,14070,11279,9360,
长期借款(万元),,,,,,,,,,,,,,,,,2465,
应付债券(万元),,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,1800,1800,1800,2300,2300,500,500,500,500,
专项应付款(万元),,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,
长期递延收益(万元),1978,2023,2069,1968,1563,1588,1365,1317,1332,1347,1362,1378,1383,1212,1227,897,435,
递延所得税负债(万元),269,278,286,294,279,279,216,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,
非流动负债合计(万元),2247,2301,2354,2262,1843,1867,1581,1317,3132,3147,3162,3678,3683,1712,1727,1397,3400,
负债合计(万元),33686,35899,40404,39483,25518,21417,29742,22378,20161,13640,10962,11951,11733,11934,15797,12676,12760,
实收资本(或股本)(万元),26612,24752,19040,19040,19040,19040,13600,13600,13600,6800,6800,5100,5100,5100,800,800,800,
资本公积(万元),46343,9198,14910,14910,14910,14910,20350,20350,20350,27150,27150,5909,5862,5858,19,3,3,
减:库存股(万元),,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,
盈余公积(万元),1169,1169,1169,1169,975,975,975,975,706,706,706,706,26,26,1340,1324,913,
一般风险准备(万元),,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,
未分配利润(万元),33139,30717,31087,26888,23095,20966,21313,18262,15681,12435,10610,8615,7346,5281,12839,11168,7658,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),107264,65836,66207,62008,58020,55892,56239,53187,50338,47091,45266,20330,18334,16264,14998,13295,9374,
少数股东权益(万元),2104,1924,1894,1509,1486,1462,1455,,,,,,,,,430,415,
所有者权益(或股东权益)合计(万元),109368,67760,68101,63517,59506,57353,57694,53187,50338,47091,45266,20330,18334,16264,14998,13725,9789,
负债和所有者权益(或股东权益)总计(万元),143054,103659,108505,103001,85024,78771,87436,75565,70499,60731,56228,32281,30067,28198,30795,26401,22549,		
