报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),11704,8138,8023,14112,12215,3449,3418,5196,5395,24290,3314,1918,630,1229,1775,4737,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),3930,4055,4309,5139,3755,3955,5416,7315,4367,4964,5310,4329,1586,3530,4896,2402,
应收账款(万元),23707,25200,20679,20066,24778,26682,22682,22048,23421,20871,16969,16379,13636,13482,9278,6887,
预付款项(万元),1671,1089,1219,1146,1823,1348,1124,1114,892,855,467,394,978,275,425,633,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,845,,625,679,687,886,640,874,686,754,423,404,396,328,804,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),20233,22598,22868,22596,18671,15473,15195,12860,9927,8017,6852,8578,6107,4952,7825,7362,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,15,18,18,18,3,
其他流动资产(万元),15184,898,829,624,4374,13456,15170,15462,18330,37,17,,18,8,77,98,
流动资产合计(万元),77938,63092,59507,64577,66295,65049,63890,64637,63206,59720,33682,32036,23378,23889,24622,22925,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,0,,414,425,437,449,472,518,552,564,610,76,
固定资产原值(万元),,25069,,22972,,11000,,9810,,9427,9221,9064,,8811,,,
累计折旧(万元),,5478,,4720,,4997,,4144,,3842,3523,2941,,2315,,,
固定资产净值(万元),,19591,,18252,,6004,,5666,,5586,5698,6123,,6496,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,19591,,18252,6168,6004,5721,5666,5632,5586,5698,6123,6413,6496,6758,7243,
在建工程(万元),,11461,,4760,12680,9139,8142,8111,8080,8028,7649,5041,4718,4648,3136,47,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),4909,4915,4951,4967,3671,2938,2910,2928,2940,2913,2951,3029,3087,3106,3179,2334,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,10,15,33,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),382,410,362,334,406,411,412,406,417,413,411,382,263,272,147,120,
其他非流动资产(万元),3189,4875,2676,6603,7763,3078,2478,213,16,8,8,,,,,,
非流动资产合计(万元),47273,41252,39008,34915,30687,21570,20077,17750,17522,17396,17189,15092,15043,15102,13863,9819,
资产总计(万元),125211,104344,98515,99492,96982,86619,83967,82386,80728,77116,50871,47128,38421,38990,38484,32744,
短期借款(万元),9000,13500,9500,6800,6800,8300,7500,6500,6600,5700,6800,7100,5800,5800,6900,5900,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),4660,7371,,11581,,5364,3703,2749,1626,1416,,300,,,,461,
