报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),9720,12503,15956,13074,11706,7628,8866,7103,20180,22441,38144,21740,18632,18417,18266,24222,9889,8735,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),65398,54424,26250,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),20,,70,120,104,50,,16,,,25,25,5,569,38,,118,,
应收账款(万元),30295,33834,33181,38450,37648,34698,30767,29383,23835,24104,23070,26559,19437,25878,21462,20479,17024,7925,
预付款项(万元),2734,2547,1682,1333,2970,2894,3388,2459,3025,2207,1989,1093,1462,914,1279,753,807,1313,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,51,20,,,,,512,466,419,373,326,188,49,,,133,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1907,,1507,3316,2747,2618,2447,2923,1374,955,1599,1309,1606,825,1124,541,386,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),31919,28617,24050,24653,28341,22107,22281,21262,25012,20127,18172,17026,17833,13748,14448,15099,14385,17826,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),142,138,84,50,,,,,,,,,,,,,,,
其他流动资产(万元),394,710,39,34613,16986,48915,37789,46141,35515,30114,11058,10695,13242,10782,2274,4010,341,5288,
流动资产合计(万元),142340,134681,103821,113819,101072,119039,105708,108811,111002,100833,93831,79110,72244,72102,58641,65687,43104,41606,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,820,820,820,820,90,90,90,90,90,90,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),951,639,566,354,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,
