报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),8463,8225,7468,12815,8009,7140,8171,8273,7797,10289,10121,12527,24986,26771,5047,6008,2595,4542,2228,3063,5049,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,2013,4742,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
应收票据(万元),107,917,980,100,100,,,,,,,,,,,,,20,20,,,
应收账款(万元),77118,69053,64950,70169,64952,52325,47185,33145,29421,28238,25092,23923,23207,21893,19822,19711,18389,16151,12449,9042,7819,
预付款项(万元),589,457,938,557,590,719,1014,390,1050,796,705,438,1600,1300,913,383,545,574,474,1084,440,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,3261,,2994,3834,3185,2954,1721,1569,1095,979,970,948,716,710,863,915,1012,794,773,930,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
存货(万元),5933,6225,6960,6545,4813,475,757,580,695,470,892,446,565,286,395,176,77,76,587,717,135,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,68,124,105,159,286,321,320,151,109,69,99,97,55,
其他流动资产(万元),336,247,223,2793,3194,1963,7357,11691,11670,10204,11688,11669,,,,,,,,,,
流动资产合计(万元),95729,90398,89927,95974,85491,65806,67439,55800,52271,51217,49582,50131,51591,51287,27207,27291,22631,22444,16651,14776,14428,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,18,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),4403,4270,4149,4217,4263,4309,4355,1601,1619,1637,1819,1674,1662,1710,1728,1747,1783,1819,1892,1945,1739,
固定资产原值(万元),,21535,,21354,,18434,,15613,,14866,,14145,,12907,7320,7205,,6992,6579,6327,5300,
累计折旧(万元),,7892,,7345,,5520,,4558,,4201,,3802,,3615,3598,3455,,3115,2612,2128,1670,
固定资产净值(万元),,13642,,14009,,12914,,11055,,10665,,10343,,9292,3722,3750,,3877,3967,4199,3630,
固定资产减值准备(万元),,144,,144,,144,,,,,,,,,,,,,,,,
固定资产(万元),,13498,,13865,14130,12770,12511,11055,10838,10665,10137,10343,9383,9292,3722,3750,3906,3877,3967,4199,3630,
