报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,
货币资金(万元),1346776,1422312,1460319,894419,1022047,1099462,1072290,1244547,1378697,1739407,1764646,3277081,1087449,576155,524453,520971,545340,584166,563487,556338,
结算备付金(万元),290070,188902,296588,198866,158577,185862,150457,368076,257667,209878,502303,430351,180597,89668,80807,44343,68398,70391,64159,38483,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),2453790,2320554,2470961,1536956,1794902,1531170,1056922,998173,646720,952024,624555,811098,430489,439557,334128,239221,195971,290931,385621,405062,
衍生金融资产(万元),1078,1095,679,2551,975,7702,8535,5754,3232,9462,3480,5552,,,,,,,,,
应收票据(万元),,,,,,,,,,,,,,,,,,,,,
应收账款(万元),40096,47355,36459,41573,26137,26245,8269,4851,3848,13101,13094,11349,8848,14039,46796,4106,,,,,
预付款项(万元),,,,,,,,,,,,,,,,,,,,,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,64623,51099,55453,48075,35511,33000,27404,19716,20259,14195,16269,12167,11128,4819,6848,5434,5974,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,,,,,,,,,,,,,,,,,,,,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),177034,143495,136278,170442,177542,177580,139487,134674,139531,127239,136976,221711,133229,109920,110289,121405,120712,108663,118716,113645,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),191476,129643,327011,205105,217754,252340,232432,409375,325794,100326,115743,185008,105082,173265,165754,164349,127352,41070,12053,,
存货(万元),,,,,,,,,,,,,,,,,,,,,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),,,,,,,,,,,,,,,,,,,,,
流动资产合计(万元),,,,,,,,,,,,,,,,,,,,,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,789764,860508,913666,587564,548651,636661,683153,624879,264356,283897,288169,298574,365621,449999,404490,368207,378918,
持有至到期投资(万元),50010,49970,53001,,,,,4041,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),151023,142920,139720,133555,130399,126252,119406,109695,102135,91452,101034,91520,88877,80485,89023,82692,44644,37922,42850,40142,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
