报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),3041,4752,3082,12235,2824,2893,12440,15483,667,1381,4625,1961,3727,4067,2021,
结算备付金(万元),,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,
应收票据(万元),3371,2430,2916,3755,2094,,3063,3101,1225,623,189,505,5,646,250,
应收账款(万元),8215,8169,7268,5528,7345,,5752,4403,7491,5322,3000,4889,2110,2415,1159,
预付款项(万元),251,417,627,161,556,111,126,38,103,116,108,131,145,266,228,
应收保费(万元),,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,
应收利息(万元),,4,21,34,,,47,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,
其他应收款(万元),,90,,54,183,155,81,11,329,332,108,130,386,65,72,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,
存货(万元),6909,6140,5767,5378,5477,5274,4894,4562,5260,5167,5043,5412,5562,5692,4660,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,
其他流动资产(万元),6926,6756,7917,2086,8963,10419,172,19,75,64,0,1700,36,28,,
流动资产合计(万元),28874,28758,27741,29229,32831,32424,31869,32804,20194,17890,17888,19512,11971,13180,8390,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,155,155,155,155,155,
持有至到期投资(万元),,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,
长期股权投资(万元),181,169,119,69,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,
固定资产原值(万元),,21594,,21507,,21363,,20696,,19618,18675,,,,,
累计折旧(万元),,3530,,3043,,2521,,2020,,1581,1116,,,,,
固定资产净值(万元),,18064,,18463,,18841,,18676,,18037,17560,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,18064,,18463,18609,18841,18553,18676,17876,18037,17560,13933,10040,2211,2169,
在建工程(万元),,676,,268,168,74,7,5,673,569,313,2383,6267,6930,4222,
工程物资(万元),,6,,6,,,7,7,7,8,8,8,11,278,,
固定资产清理(万元),,,,,,,119,119,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),3530,3556,3581,3604,3611,3631,3992,4018,4046,4016,4011,2928,6517,6646,6148,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),268,268,268,268,286,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),305,304,297,297,344,344,368,368,376,376,358,306,284,235,44,
其他非流动资产(万元),767,268,78,78,78,78,78,78,58,58,48,,18,46,213,
非流动资产合计(万元),23665,23311,22886,23053,23095,22967,23124,23270,23036,23063,22451,19714,23292,16501,12952,
资产总计(万元),52539,52069,50626,52282,55926,55391,54992,56073,43230,40953,40340,39226,35263,29681,21341,
短期借款(万元),,,,,,,,,,,,1000,4700,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),2000,2000,,,,,,,,,,,,,,
应付账款(万元),1691,1455,,1723,,1942,1677,2622,3215,3393,3598,2832,4428,2670,3088,
预收账款(万元),1692,1832,1608,1768,1886,2113,1922,2228,2553,1956,2318,2049,3235,3002,2171,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),716,457,212,950,857,695,504,1175,866,609,1053,705,738,495,29,
应交税费(万元),147,332,123,734,237,483,122,319,368,319,635,1196,1452,1429,1009,
应付利息(万元),,,,,,,,,,,,1,3,1616,1339,
应付股利(万元),,,2800,,,,,,2158,2158,,600,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,714,,699,347,205,118,280,349,305,298,333,487,7954,3630,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),6732,6789,6409,5873,4709,5439,4343,6623,9508,8740,7903,8716,15043,17166,11265,
长期借款(万元),,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,
长期应付款(万元),,,,1870,8721,8721,,,,,,,,,,
专项应付款(万元),,1870,,,,,10155,9719,9719,9719,9719,9283,900,900,1304,
预计非流动负债(万元),,,,,,,,,,,,,,,,
长期递延收益(万元),888,876,895,913,897,916,1432,1217,1842,1610,1294,788,793,604,,
递延所得税负债(万元),,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),2758,2746,2765,2783,9618,9637,11587,10936,11562,11329,11014,10071,1693,1504,1304,
负债合计(万元),9489,9535,9174,8656,14327,15076,15930,17559,21070,20069,18916,18787,16736,18670,12569,
实收资本(或股本)(万元),11200,11200,8000,8000,8000,8000,8000,8000,6000,6000,6000,6000,6000,3303,3303,
资本公积(万元),17241,17241,20441,20441,22311,22311,20441,20441,7793,7793,7793,7793,7793,,,
减:库存股(万元),,,,,,,,,,,,,,,,
专项储备(万元),838,841,844,807,792,777,761,751,754,720,625,606,552,435,301,
盈余公积(万元),1935,1935,1935,1935,1235,1235,1235,1235,823,823,823,495,495,704,492,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
未分配利润(万元),11758,11240,10177,12389,9233,7992,8626,8087,6789,5547,6182,5544,3687,6569,4633,
拟分配现金股利(万元),,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),42972,42457,41397,43572,41571,40315,39062,38514,22160,20884,21423,20439,18527,11011,8729,
少数股东权益(万元),77,77,56,54,28,,,,,,,,,,44,
所有者权益(或股东权益)合计(万元),43050,42534,41453,43626,41599,40315,39062,38514,22160,20884,21423,20439,18527,11011,8773,
负债和所有者权益(或股东权益)总计(万元),52539,52069,50626,52282,55926,55391,54992,56073,43230,40953,40340,39226,35263,29681,21341,		
