报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),12248,12138,11019,7865,8053,9865,8029,7565,8110,17286,2193,2131,1610,2566,1574,5362,1290,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),3651,2003,1015,1919,1996,2485,1197,2115,1588,1413,698,773,1257,822,1050,2023,307,
应收账款(万元),13473,9418,10263,10195,8777,8072,7445,8931,7154,7915,6808,8244,5620,5148,5642,5149,3502,
预付款项(万元),238,275,304,112,1104,1011,1209,163,27,7,216,155,145,151,167,190,177,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,54,,,,,22,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,145,,6,80,16,32,6,88,74,62,37,533,189,188,890,553,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),10304,9241,8741,7999,7785,6952,6660,6058,5912,4890,4832,5004,3058,3268,3572,3744,2888,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),4000,4027,4027,4065,2,2,4021,6082,6006,6,60,71,38,1,3000,,,
流动资产合计(万元),44145,37246,35483,32160,27797,28404,28592,30943,28885,31590,14870,16415,12261,12146,15194,17359,8718,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,32140,,31988,,29981,,28790,,27097,,27089,19454,,,,,
累计折旧(万元),,10148,,9677,,8811,,8209,,7530,,7011,5927,,,,,
固定资产净值(万元),,21992,,22311,,21170,,20581,,19567,,20078,13526,,,,,
固定资产减值准备(万元),,61,,61,,61,,61,,61,,61,61,,,,,
固定资产(万元),,21954,,22250,21527,21109,20580,20521,20319,19507,19766,20017,13466,13654,13872,12705,12293,
在建工程(万元),,4040,,,2926,2690,1719,1510,1113,1116,1096,631,5406,5040,4439,481,86,
工程物资(万元),,,,,,,,,,,,,,,,,34,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),4941,2662,2762,2729,2715,2772,2810,2664,2603,2528,2563,2599,2322,2979,2994,3065,2070,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),4774,,,,,,,,,,,,,,,,,
长期待摊费用(万元),2370,2215,2197,1973,1949,1707,1456,1110,618,528,527,398,437,487,545,470,412,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),456,427,385,366,334,299,265,277,300,202,214,201,114,98,83,76,73,
其他非流动资产(万元),86,312,227,229,,,,,,41,41,20,167,49,,,,
非流动资产合计(万元),40951,31611,31404,31051,29451,28578,26829,26081,24953,23922,24207,23867,21912,22308,21933,16799,14968,
资产总计(万元),85096,68857,66888,63211,57248,56982,55421,57024,53838,55512,39077,40282,34172,34454,37128,34158,23686,
短期借款(万元),14000,14400,11800,8800,5584,5800,5000,5000,5568,6985,6985,7285,5268,3368,6368,8428,6480,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),880,1281,,584,,744,737,742,773,646,644,830,674,911,710,686,1014,
应付账款(万元),9670,6828,,7395,,6036,5054,6544,5065,5882,4229,4887,3481,2689,3597,3912,3832,
预收账款(万元),317,270,219,54,20,25,21,45,27,11,15,9,23,40,29,,5,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),983,811,613,1155,805,789,650,1077,645,573,467,1063,993,709,933,805,617,
