报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),182116,210869,190906,253032,147553,260828,101851,90513,66346,66870,63119,50436,36597,16269,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),70000,25000,76000,,87000,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),,,,,,,,,,,,,,,
应收账款(万元),5126,6187,5330,5867,4035,5840,4693,5520,5501,5481,4492,4266,6835,4819,
预付款项(万元),5484,5122,5943,5858,6544,12011,14915,15082,5138,4590,3182,2871,2594,2711,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,6388,,6780,7496,6494,7148,6661,5160,4984,5017,5335,5022,4070,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),30639,27984,25671,25765,30516,26971,25862,25470,23251,22906,17120,19547,18914,17718,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),265,565,405,258,677,464,923,215,,,,,,,
流动资产合计(万元),300294,282115,310709,297560,283821,312609,155391,143463,105396,104830,92930,82455,69963,45587,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,46507,,46151,,45846,24740,24646,24369,23838,,23651,,,
累计折旧(万元),,8859,,7717,,6604,6246,5870,4450,3188,,1927,,,
固定资产净值(万元),,37648,,38434,,39242,18494,18776,19919,20650,,21724,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,37648,,38434,38641,39242,18494,18776,19919,20650,21433,21724,1902,1974,
在建工程(万元),,17140,,11772,8152,6175,5132,3192,581,526,157,102,21287,,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),3367,3407,3496,911,986,1061,1137,1205,405,140,90,95,56,79,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
