报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-06-30,2017-12-31,2017-06-30,2017-03-31,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),480263,514010,574836,356953,457418,425563,464951,511847,503677,657487,590900,421049,315104,351749,
结算备付金(万元),105454,71955,126140,88534,112086,95579,99173,84286,120290,98785,203981,133022,27649,18536,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),535801,536821,652448,257560,217524,384849,198926,219646,195783,258132,174948,2050,,5879,
衍生金融资产(万元),721,152,,,,,,104,,,,,,,
应收票据(万元),,,,,,,,,,,,,,,
应收账款(万元),2105,2113,831,445,1545,404,,3619,101,479,366,49,191,,
预付款项(万元),,,,,,,,,,,,,,,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,,9344,12937,15728,7948,10091,11404,11740,8079,925,335,1,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,,,,,,,,,,,,,,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),7746,5324,3444,3813,3258,2790,2762,2861,3478,3432,4711,2178,1351,4891,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),122831,206118,177129,197754,107832,240442,605145,234799,373526,564020,535559,4891,6778,3990,
存货(万元),,,,,,,,,,,,,,,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),,,,,,,,,,,,,,,
流动资产合计(万元),,,,,,,,,,,,,,,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,56212,26954,41941,11910,16021,12177,6411,10029,4192,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),187,190,192,195,201,206,212,215,217,226,229,210,220,229,
固定资产原值(万元),,16835,,16844,16556,16168,,,15445,,15104,,,15059,
累计折旧(万元),,11645,,11223,10906,10360,,,9979,,9364,,,9191,
固定资产净值(万元),,5189,,5621,5651,5809,,,5466,,5740,,,5867,
固定资产减值准备(万元),,,,,,,,,,,,,,457,
固定资产(万元),4974,5189,5370,5621,5651,5809,8143,5596,5466,5765,5740,5417,5308,5410,
在建工程(万元),3638,2835,2238,2137,3104,3159,,2057,1825,1684,1568,1693,722,172,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),4237,4354,4327,4431,3476,3143,2905,2825,2721,2128,2037,1221,864,826,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),242,242,242,315,535,,130,,546,,,4185,5915,5706,
其他非流动资产(万元),5008,11711,15248,5422,5962,7674,23589,5560,6523,8484,35931,4999,3656,5547,
非流动资产合计(万元),,,,,,,,,,,,,,,
资产总计(万元),1463239,1556491,1763558,1187075,1267848,1451085,1608124,1293843,1437254,1805041,1798175,759540,379863,402937,
短期借款(万元),,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),49800,,,55000,,,11000,,,,,,,,
交易性金融负债(万元),95203,66786,215238,101919,,,,4764,29515,,,,,,
衍生金融负债(万元),,,10,,119,20,1,,130,,,,,,
应付票据(万元),,,,,,,,,,,,,,,
应付账款(万元),5880,2461,6595,6719,10176,12164,,3920,33359,3884,4299,5147,11607,,
预收账款(万元),,,,,,,,,,,,,,,
卖出回购金融资产款(万元),258290,414613,336003,166055,216901,460457,611655,309847,370286,763106,684733,39000,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),300,905,1899,3582,708,4262,1424,2081,6403,3121,10335,13959,12147,10587,
应交税费(万元),5681,4415,5179,3552,3461,7104,3416,1781,3911,6415,5174,7296,1108,5468,
应付利息(万元),,,,3425,4271,2047,4329,3072,1718,5300,3438,361,,,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,,,,,,,,,,,,,,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),520350,540323,630504,369903,464042,467683,486491,495463,522678,622834,689159,498935,234074,265375,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),,,,,,,,,,,,,,,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),,,,,100000,100000,119028,100000,100000,100000,100000,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,6145,2011,6145,6153,6153,6440,306,,
长期递延收益(万元),,,,,,,,,,,,,,,
递延所得税负债(万元),,,,,,98,,167,,115,138,,,35,
其他非流动负债(万元),2972,3870,8158,2605,1697,1029,3992,862,856,1714,8086,7708,2602,11412,
非流动负债合计(万元),,,,,,,,,,,,,,,
负债合计(万元),943000,1048546,1253096,778439,875281,1076864,1247482,944769,1098563,1512643,1517728,591681,261844,292876,
实收资本(或股本)(万元),270000,270000,270000,243000,243000,243000,243000,243000,243000,243000,208000,126000,80700,80700,
资本公积(万元),67716,67716,67444,2361,2361,2361,2287,2361,2361,2361,1296,1296,1296,1296,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),13535,13535,13489,13489,11885,10092,6200,6518,5753,1247,16845,8707,6957,6158,
一般风险准备(万元),61136,61136,61044,61044,57835,54250,46130,47101,45572,36560,34066,17790,14289,6480,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),107851,95557,97205,87449,76326,63173,61565,49147,41956,9229,19524,13173,14777,9215,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),520239,507944,509182,407342,391242,372823,359183,347975,338691,292397,280446,167860,118019,110061,
少数股东权益(万元),,,1279,1294,1325,1398,1460,1099,,,,,,,
所有者权益(或股东权益)合计(万元),520239,507944,510461,408636,392568,374220,360643,349074,338691,292397,280446,167860,118019,110061,
负债和所有者权益(或股东权益)总计(万元),1463239,1556491,1763558,1187075,1267848,1451085,1608124,1293843,1437254,1805041,1798175,759540,379863,402937,		
