报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),13991,32318,19618,33669,23266,24428,15802,62037,8580,11631,10318,3200,543,1198,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),9,51,472,172,,0,148,54,17,78,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),4,314,557,327,723,749,437,97,19,,748,852,2,,
应收账款(万元),49044,40765,26359,35432,29950,17929,19478,26187,26953,15908,16499,14049,9484,6023,
预付款项(万元),1181,963,769,612,657,600,627,427,437,336,149,212,142,477,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,0,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,474,,446,230,98,158,160,754,422,1017,336,641,1433,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),20345,26077,16864,12679,15323,14656,12878,10459,11113,8719,12283,4878,3055,2009,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),39605,12005,29062,5790,17415,30159,39764,613,3416,1539,318,178,43,,
流动资产合计(万元),124406,112967,93883,89128,87564,88620,89291,100033,51288,38633,41333,23706,13911,11140,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,81374,,75866,,58151,,48858,,42143,37217,14333,8407,,
累计折旧(万元),,15344,,12438,,10075,,7829,,6146,4515,2661,1764,,
固定资产净值(万元),,66030,,63428,,48076,,41029,,35997,32703,11671,6643,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,66030,,63428,54136,48076,43466,41029,36566,35997,32703,11671,6643,4012,
在建工程(万元),,4949,,4292,11282,10831,10025,8649,7406,4739,3030,8812,2094,,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,11,,,,,,,1,1,,2,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),4840,4833,4771,4746,4698,4639,3725,3760,3552,2461,2453,1788,1727,44,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),816,829,914,998,1086,1183,1266,1319,1405,1485,1538,875,583,419,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),1881,1571,1453,1348,704,704,688,704,482,480,432,317,248,175,
其他非流动资产(万元),1189,2356,165,1277,1111,2556,3031,2831,4117,2246,817,1870,135,995,
非流动资产合计(万元),77637,80580,76861,76089,73016,67989,62200,58291,53530,47410,40972,25336,11429,5646,
资产总计(万元),202043,193547,170744,165216,160580,156609,151491,158324,104818,86042,82305,49042,25340,16786,
短期借款(万元),,2000,4950,,500,5000,,5180,16234,11455,12600,6500,3000,2100,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),1234,487,35,17,367,529,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
