报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),14614,18812,17104,20478,21956,30641,22182,15540,11372,7773,13856,17912,32273,9789,8724,10026,11667,10110,10834,9089,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),5117,3329,2197,1569,1644,1700,1830,2518,2957,2810,3286,1958,3032,3117,872,472,932,568,190,325,
应收账款(万元),7768,10366,8595,8050,6925,5877,8422,9211,8593,13301,10241,10127,9525,8989,9055,7587,5771,6219,8028,5145,
预付款项(万元),221,223,60,193,74,41,38,133,51,34,793,156,27,453,393,332,338,174,124,166,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,226,,66,45,50,25,18,100,189,55,90,31,26,128,133,64,37,142,119,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),11176,8887,10006,10371,9324,7902,7642,8918,10232,10050,9121,7115,5835,5573,5913,5119,3518,2800,4803,7535,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),8792,4715,9247,10010,7266,7153,13735,16300,16802,15828,14000,14614,,,,2000,,1015,,,
流动资产合计(万元),47972,46559,47296,50737,47234,53365,53874,52638,50108,49984,51352,51972,50724,27948,25086,25668,22290,20924,24121,22379,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,5348,5348,5348,5348,5348,5348,5348,1902,1902,1902,1902,617,617,617,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),400,400,400,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,19254,,15275,,14505,,14302,,13006,,11317,,10922,10695,,,,,,
累计折旧(万元),,6695,,5941,,5260,,4641,,4086,,3763,,3843,3388,,,,,,
固定资产净值(万元),,12559,,9333,,9245,,9661,,8921,,7554,,7079,7307,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,12559,,9333,9282,9245,9504,9661,9220,8921,7850,7554,6991,7079,7307,7161,7233,7321,5468,3556,
在建工程(万元),,,,2,,,3,,143,39,4,,,,,,,,647,1556,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),1062,1055,1072,606,619,628,642,656,671,687,692,707,722,738,768,797,494,499,571,639,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),9258,9258,9258,9258,9259,,,,,,,,,,,,,,,,
长期待摊费用(万元),304,324,211,215,143,97,115,152,95,125,134,158,146,170,220,139,170,228,381,181,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1386,1359,1345,1304,196,187,211,264,309,379,351,461,339,351,330,305,258,240,227,77,
其他非流动资产(万元),148,652,579,351,285,27,14,,21,191,264,453,161,28,106,138,234,131,263,462,
非流动资产合计(万元),25582,25607,25259,21070,25131,15532,15837,16081,15807,15689,14644,11235,10262,10268,10633,9157,9005,9037,7557,6470,
资产总计(万元),73554,72166,72555,71807,72366,68897,69711,68720,65914,65673,65996,63208,60986,38216,35718,34826,31295,29961,31678,28850,
短期借款(万元),,,,,,,,,,,,,,,,,,,1000,2000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),1196,1135,,525,,750,722,1113,976,486,671,1075,1143,932,869,,,,,,
应付账款(万元),7069,5997,,5628,,2604,2866,3212,3034,4856,5427,4140,3164,3519,2733,3948,2249,1841,2437,3164,
预收账款(万元),15,52,22,14,33,3,8,7,4,3,3,4,6,3,3,3,3,4,8,171,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),991,883,1067,942,832,828,1218,1268,1215,1261,1190,1441,749,732,729,549,461,447,703,600,
应交税费(万元),57,217,385,369,149,36,395,674,327,326,462,327,177,343,452,307,222,79,195,73,
应付利息(万元),,,,,,,,,,,,,,,,,,,5,6,
应付股利(万元),,,,9,,9,,,,,,,,,,1797,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1939,,2418,1221,137,58,77,96,96,81,98,1206,46,202,171,80,158,198,276,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,,,
