报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),3684,3448,3250,3122,2500,2127,4208,3670,25765,1796,5616,2922,4126,7420,4950,3193,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),115,291,219,396,364,272,148,219,74,116,128,129,252,85,161,,
应收账款(万元),1477,1465,1416,1496,1546,1520,1419,1703,1714,1549,1436,1533,1269,960,1106,1389,
预付款项(万元),145,184,75,93,239,414,252,103,261,110,109,152,107,249,250,139,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,25,,19,24,23,5,25,27,16,279,312,60,24,18,34,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),1943,2068,2165,2214,2501,2299,2185,1968,2249,1988,1884,1808,1921,1915,1691,926,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),37900,36000,36500,36000,34400,32900,32000,32300,8200,7450,3930,3600,2600,,14,59,
流动资产合计(万元),45292,43482,43651,43340,41573,39555,40216,39987,38290,13024,13381,10454,10336,10653,8191,5741,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,1000,1000,1000,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),196,,,,,,1000,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,8105,,8082,,7624,,7457,,7441,7096,6528,,4499,,,
累计折旧(万元),,3664,,3391,,3189,,2938,,2680,2421,1926,,1522,,,
固定资产净值(万元),,4441,,4692,,4436,,4519,,4761,4675,4602,,2978,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,4441,,4692,4363,4436,4393,4519,4628,4761,4675,4602,4716,2978,2970,3029,
在建工程(万元),,328,,328,260,243,300,300,194,224,278,61,9,4,8,9,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),789,797,807,815,825,819,828,836,837,845,849,874,888,648,659,665,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),80,97,112,93,76,60,74,88,93,113,126,121,158,195,239,291,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),35,36,38,39,39,40,42,43,44,43,51,48,40,39,36,37,
