报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),20476,14510,16128,19372,18285,13004,8500,14371,43237,6019,7214,7117,4818,2729,4184,4211,
结算备付金(万元),,,,,,,,0,,,,,,,,,
拆出资金(万元),,,,,,,,0,,,,,,,,,
交易性金融资产(万元),,,,,54,9,,0,,,,,240,57,552,133,
衍生金融资产(万元),,,,,,,,0,,,,,,,,,
应收票据(万元),,,,,,,,0,,,,,,,15,12,
应收账款(万元),21987,21785,13293,13782,14567,15429,9951,9037,9296,9217,12641,7015,7704,8072,5970,4389,
预付款项(万元),1921,4061,3374,2165,1583,1926,1556,1287,1317,515,910,582,903,1184,1891,1248,
应收保费(万元),,,,,,,,0,,,,,,,,,
应收分保账款(万元),,,,,,,,0,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,0,,,,,,,,,
应收利息(万元),75,86,130,96,,302,309,167,,,,,,,,,
应收股利(万元),,,,,,,,0,,,,,,,,,
其他应收款(万元),,1161,,740,974,167,228,478,219,654,557,410,519,743,3054,1312,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,0,,,,,,,,,
存货(万元),8486,10587,9645,6847,7689,8717,8517,6360,7019,7907,6568,5013,6823,6374,5546,4136,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,32,,,,,,,
其他流动资产(万元),18025,20108,21400,26251,25700,28000,28000,29000,,,1,348,766,626,89,284,
流动资产合计(万元),72289,72299,65050,69253,68852,67553,57060,60700,61087,24344,27891,20484,21773,19785,21301,15726,
发放贷款及垫款(万元),,,,,,,,0,,,,,,,,,
可供出售金融资产(万元),,,,465,465,140,140,140,,,,,19,19,,1,
持有至到期投资(万元),,,,,,,,0,,,,,,,,,
长期应收款(万元),,,,,,,,0,,,,,,,,,
长期股权投资(万元),100,100,,,,,,0,140,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,0,,,,,,,,,
固定资产原值(万元),,35816,,27252,,25881,,24176,,23712,22837,,,,,,
累计折旧(万元),,10049,,9237,,8614,,7849,,7106,6370,,,,,,
固定资产净值(万元),,25767,,18015,,17267,,16328,,16605,16467,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,25767,,18015,17589,17267,16831,16328,16334,16605,16467,15807,15994,8272,8663,5910,
在建工程(万元),,301,,3743,3126,986,814,694,13,18,9,14,12,5084,208,0,
工程物资(万元),,,,,,,,0,,,,,,,,,
固定资产清理(万元),,,,,,,,0,,,,,,,,,
生产性生物资产(万元),,,,,,,,0,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,0,,,,,,,,,
无形资产(万元),2159,2119,1859,1630,1504,1509,1427,1443,1449,1458,1475,1502,1461,1468,1329,1322,
开发支出(万元),28,28,54,57,,,,0,,,,,,,,,
商誉(万元),,,,,,,,0,,,,,35,,,,
长期待摊费用(万元),794,738,601,637,616,463,493,420,447,397,440,458,428,411,328,367,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),481,485,436,438,653,634,583,578,566,583,269,297,245,255,159,103,
其他非流动资产(万元),347,375,483,400,418,436,453,543,561,578,614,684,732,269,383,173,
非流动资产合计(万元),35905,33748,30778,25385,24371,21435,20742,20146,19511,19640,19273,18763,18926,15778,11070,7875,
