报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),66521,46685,53595,105680,85514,96758,63013,57268,37827,45770,52016,95289,158863,23971,42815,43677,33850,33020,88763,29519,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),190,158,389,781,134,116,100,251,129,35,85,82,108,28,59,97,20,,,,
应收账款(万元),49305,46119,43374,43312,50971,44819,44970,47287,33270,31901,27938,28436,23720,21788,17049,12728,10569,5400,5588,7241,
预付款项(万元),11050,10492,10078,8405,10301,9079,10693,10342,12240,12420,20306,16144,11613,13229,13830,12417,68895,63217,5013,18326,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,0,,,,,,,,,,,,,,
应收股利(万元),,,,,,,0,,,,,,,,,,,,,,
其他应收款(万元),,4900,,4595,5930,5596,6672,5780,7120,7953,6789,6097,6936,5417,4289,4320,3583,2769,3648,28120,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),39994,39005,44292,38389,44309,38989,40972,48546,49378,48759,48459,42520,48096,39205,42061,35071,28906,25249,23943,17844,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,0,,,,,,,,,,,,,,
其他流动资产(万元),38812,37895,37209,17754,33031,32696,29626,28586,29223,24660,20390,19420,17414,25805,15700,23249,7266,544,420,257,
流动资产合计(万元),211648,185253,192178,218916,230190,228052,196046,198061,169188,171497,175983,207989,266729,129443,135803,131559,153089,130199,127376,101307,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,1000,1000,700,1200,1169,1669,1669,1469,1469,1500,1500,1500,1500,1000,,,,
持有至到期投资(万元),,,,,,,0,,,,,,,,,,,,,,
长期应收款(万元),56628,60988,54452,54924,42818,40205,39297,27048,26393,25486,26268,25748,23989,23980,23931,22697,16910,13491,8399,6814,
长期股权投资(万元),11810,9353,6933,4694,4969,10345,8847,7045,5501,5310,3597,2960,1722,-1932,1309,999,543,455,696,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,0,,,,,,,,,,,,,,
固定资产原值(万元),,676222,,663936,,632281,,609663,,569591,,557945,,,501669,496139,447297,409820,,331401,
累计折旧(万元),,323416,,304931,,289068,,271430,,255596,,239365,,,218154,212340,188862,168088,,128612,
固定资产净值(万元),,352806,,359006,,343212,,338233,,313996,,318580,,,283514,283799,258435,241732,,202789,
固定资产减值准备(万元),,26,,26,,26,,26,,26,,26,,,26,26,27,27,,24,
固定资产(万元),,352779,,358979,344434,343186,340565,338207,316821,313970,313187,318554,286343,285125,283488,283773,258408,241704,224089,202765,
在建工程(万元),,108248,,95698,96725,88494,72645,71353,68864,60402,47195,34117,45175,39609,46475,34274,24889,24252,28098,21119,
工程物资(万元),,1257,,,,,0,,,,,,,,,,,,,,
固定资产清理(万元),,3,,11,,14,3,,3,0,1,,22,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),32460,32502,31397,31199,29023,28932,29040,29168,29157,29478,29573,26106,26301,25745,3588,3650,3419,3790,3057,2839,
开发支出(万元),,,,,,,0,,,,,,,,,,,,,,
商誉(万元),79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,,,
长期待摊费用(万元),63491,63218,61821,63261,63379,66069,66620,65979,61342,60076,59585,58756,55196,54195,51624,49402,35943,21418,16849,18699,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),61,61,62,60,41,41,35,41,30,30,1,13,1,1,2,1,0,0,,,
其他非流动资产(万元),,,223,16718,,,0,,,,,,,,,,,20,201,417,
