报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),8333,9937,12437,26578,8496,10381,12556,15756,7632,6704,7805,8267,3545,6118,1387,1941,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),12161,15765,15890,,,,,,,,,,,,200,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,,9,21,10,13,13,,,,,
应收账款(万元),7488,6726,5060,3520,3942,3557,1569,3776,3766,4664,2717,2409,2013,1958,990,622,
预付款项(万元),1047,965,851,863,1161,1202,1402,640,1250,693,556,838,959,661,215,246,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,1,,
其他应收款(万元),,181,,275,201,258,253,215,229,308,115,141,141,165,311,254,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),20077,18260,15029,14426,14722,13412,12324,11694,9511,9438,7721,6723,5462,4297,3059,1936,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,45,
其他流动资产(万元),1787,820,16,5251,16588,17196,15522,11008,35,2,143,171,142,52,622,546,
流动资产合计(万元),51069,52653,49560,50913,45109,46008,43627,43099,22444,21818,19071,18562,12263,13250,6786,5590,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
