报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),21263,57987,37752,71759,83970,128994,168189,213409,195551,125487,89459,79425,37642,66873,86838,53643,64033,53549,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),13475,48300,17594,12924,11008,18812,14036,11298,8841,16098,11746,17829,27093,4197,1053,1414,22775,5244,
应收账款(万元),27595,33624,47096,48178,45069,51396,39628,25036,26402,33344,30085,17483,20432,18101,33824,19011,24014,13263,
预付款项(万元),18416,12749,12717,13123,23359,21635,37284,17992,15692,9729,5630,4790,3689,2622,14406,4121,3693,4850,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,140,245,366,12,15,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1109,,3738,,3727,901,208,1256,1526,1097,980,677,636,276,1000,1166,5347,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),242534,212237,247567,242277,193117,171272,167611,110564,76841,63324,75170,71228,51721,69476,56586,53454,53788,41736,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),82287,81355,78601,82127,105300,102045,94537,73277,25688,15555,9691,7984,5363,7054,4408,8749,4545,11611,
流动资产合计(万元),406150,447362,442034,474267,466122,498247,522198,451800,350271,265064,222880,199719,146617,168958,197392,141394,174013,135600,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),312,327,357,357,324,340,363,363,321,324,325,327,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,666,1753,1218,,,,,,,,,,,,,,,
固定资产原值(万元),,1302738,,1281140,,882795,,732904,,,612417,584356,,,,,,,
累计折旧(万元),,355167,,311345,,272307,,238391,,,203154,191132,,,,,,,
固定资产净值(万元),,947571,,969794,,610489,,494513,,,409263,393224,,,,,,,
固定资产减值准备(万元),,9050,,9050,,9477,,9477,,,8974,8974,,,,,,,
固定资产(万元),,938521,,960744,742425,601012,500081,485036,387516,392199,400289,384250,397471,395612,372001,370896,298562,181460,
在建工程(万元),,162163,,93256,269573,389238,430160,418285,351583,295247,186075,107861,39078,27734,9742,26626,22819,124953,
工程物资(万元),,17388,,9811,,846,8746,8314,372,425,463,423,373,341,645,534,550,1604,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,
无形资产(万元),62800,70854,47434,47751,47073,45794,45243,45512,45768,45343,45612,45326,46476,45023,32449,33169,18420,18224,
开发支出(万元),,,,,,,,,,,,,,,,,,,
商誉(万元),477,477,477,477,,,,,,,,,,,,,,,
长期待摊费用(万元),21,25,29,33,38,17,19,21,10,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),6359,6487,5677,10721,6383,6220,5735,4085,1046,1080,1735,1459,850,1091,1050,1679,1037,363,
其他非流动资产(万元),7655,9981,7798,7509,3704,2339,2214,2939,1070,1635,1745,1402,1076,2405,2994,2620,3232,959,
非流动资产合计(万元),1244774,1206889,1154014,1131878,1069519,1045806,992561,964555,787689,736252,636244,541048,485325,472206,418880,435523,344619,327564,
资产总计(万元),1650924,1654250,1596048,1606144,1535641,1544053,1514759,1416355,1137960,1001316,859123,740767,631942,641164,616272,576917,518632,463164,
短期借款(万元),247965,213385,170190,149528,153483,152683,139350,136382,140100,149260,102600,111700,102600,97250,92819,61900,83079,58020,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),12134,27891,,38328,,132145,176447,179920,221807,149266,123003,111707,66812,103634,130972,108740,106950,106572,
应付账款(万元),270031,247815,,269490,,250019,258858,262330,173790,229292,177542,86917,89715,100426,91579,94602,55101,45802,
预收账款(万元),11384,9844,8304,10679,13122,14302,14824,21793,10871,9789,6618,7901,13041,14786,3523,4994,4490,4344,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),6392,6093,8438,9984,5894,5220,6003,6150,3557,3385,3268,4140,2302,2969,3523,3839,2008,1616,
应交税费(万元),67942,67552,66866,75819,74586,72670,68942,62799,44581,44913,40895,39002,9126,21905,4188,10420,1235,3479,
应付利息(万元),2440,3964,2680,1439,2396,3984,2689,1374,1129,891,637,357,295,323,249,229,312,952,
应付股利(万元),,54940,,,,,,,,,,,0,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1264,,1432,,7792,1796,1938,3153,3353,3258,2881,2877,1056,2134,43872,12871,60322,
预提费用(万元),,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),18250,16500,8500,31475,33480,27520,24020,24020,31120,13100,28700,31200,36950,27700,25950,44608,14200,11200,
其他流动负债(万元),,,,,,,,,,,,,,,,,,,
流动负债合计(万元),637837,649247,542915,588174,568600,666333,692929,696706,630108,603249,486522,395806,323719,370048,354937,373204,280246,292305,
长期借款(万元),57250,59000,74000,68500,65500,47324,59829,62334,57480,45500,50500,50500,49600,63700,52550,16700,59200,41800,
应付债券(万元),79293,79231,79171,79111,79052,78994,78937,78880,61107,19681,19683,19667,,,,,,,
长期应付款(万元),,46673,,62304,68313,79241,65022,27146,19703,4954,,,,,,,11954,19748,
专项应付款(万元),,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,
长期递延收益(万元),4903,5048,5193,4834,7351,7360,7486,4710,4232,4387,4513,4639,4252,4517,57,4425,88,101,
递延所得税负债(万元),827,665,387,388,112,58,34,35,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,
非流动负债合计(万元),177385,190617,209528,215137,220328,212976,211307,173106,142522,74522,74696,74806,53852,68217,52607,21125,71242,61649,
负债合计(万元),815223,839865,752443,803311,788927,879310,904237,869811,772630,677771,561218,470612,377571,438265,407544,394329,351488,353954,
实收资本(或股本)(万元),93800,67000,67000,67000,67000,67000,67000,67000,60000,60000,60000,60000,60000,60000,60000,60000,59340,54338,
资本公积(万元),201406,227993,227782,227574,227361,227147,226937,226903,108741,108741,106486,106486,106486,106486,110661,111970,74226,39228,
减:库存股(万元),,,,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,
盈余公积(万元),15069,15069,14798,15069,7367,7367,7367,7367,3152,3152,3152,3152,2095,2095,1048,1048,4948,3695,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,
未分配利润(万元),514738,494022,524054,483551,435381,355327,303295,240283,189423,148181,121850,94720,80649,32537,35997,8640,28068,11949,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),825147,804110,833618,793201,737109,656840,604598,541552,361317,320074,291488,264359,249231,201118,207706,181659,166582,109210,
少数股东权益(万元),10555,10275,9988,9633,9604,7903,5925,4991,4013,3471,6417,5797,5140,1781,1021,929,563,,
所有者权益(或股东权益)合计(万元),835701,814386,843606,802834,746713,664743,610523,546543,365329,323545,297905,270156,254371,202899,208728,182587,167144,109210,
负债和所有者权益(或股东权益)总计(万元),1650924,1654250,1596048,1606144,1535641,1544053,1514759,1416355,1137960,1001316,859123,740767,631942,641164,616272,576917,518632,463164,		
