报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),37528,39557,52178,24973,27881,24437,20731,27772,29854,30813,35268,46559,22106,15964,12517,10541,7999,11343,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),13523,13882,8816,12471,7275,11789,5507,5861,2754,5878,4637,6940,5723,5220,6711,5373,4856,1968,
应收账款(万元),86323,83393,79503,41813,47347,42622,43860,39401,44782,42641,39605,35298,35862,31868,31470,26565,18611,16141,
预付款项(万元),3130,3139,831,138,4522,238,5317,2526,2367,263,2963,181,235,24,183,35,71,416,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,184,191,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,1071,,
其他应收款(万元),,3236,,1525,2150,1846,1859,1051,1031,728,637,477,602,549,484,386,401,390,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),36223,33622,30040,27173,22830,23045,21471,20872,22086,20881,25204,14335,13474,18703,22132,15809,12400,13616,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),5167,3550,2676,3741,289,7130,6154,7317,87,115,122,10,50,,403,,,77,
流动资产合计(万元),185787,180563,177081,111833,112293,111108,104899,104799,102960,101319,108436,103800,78052,72328,73900,58710,45409,43952,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,430,430,430,430,430,430,430,430,430,430,430,430,430,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),6566,6595,,,,,,,,,,,,,,189,430,430,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,129,135,144,152,160,168,
固定资产原值(万元),,59864,,35632,,32645,,31860,,30235,,28462,27884,26113,,,,,
累计折旧(万元),,23132,,15869,,14299,,13488,,12525,,11509,11001,9520,,,,,
固定资产净值(万元),,36732,,19763,,18346,,18372,,17710,,16953,16883,16594,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,36732,,19763,18990,18346,18240,18372,17471,17710,16918,16953,16883,16594,16533,15556,14162,12716,
在建工程(万元),,81223,,41141,31750,25991,17938,11305,6539,6073,5187,4957,2970,2923,2069,2218,3448,4945,
工程物资(万元),,2267,,139,,,,,,,,,,,,,55,1,
固定资产清理(万元),,,,,,,3,,7,,0,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,
无形资产(万元),18980,19183,19358,9013,7048,7109,7167,1596,1597,1632,1663,1645,1636,1648,1735,1701,1674,1654,
开发支出(万元),,,,,,,,,,,,,,,,,,,
商誉(万元),57533,57533,57533,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),2293,2193,2142,1529,1528,1428,1386,1310,1331,1311,1252,1187,1124,930,722,610,435,409,
其他非流动资产(万元),,,,,2020,,,,,,,,,,,,,,
非流动资产合计(万元),235753,206156,179085,72014,61766,53304,45164,33012,27375,27155,25450,25171,23172,22659,21633,20855,20363,20322,
资产总计(万元),421540,386719,356166,183847,174059,164412,150062,137811,130336,128475,133886,128971,101223,94988,95533,79565,65772,64274,
短期借款(万元),53500,54000,40000,32000,38000,31000,11000,,,,6899,,15000,15895,16018,13024,16136,19050,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,
应付票据(万元),14701,16982,,5990,,2250,6280,4730,3560,5110,3670,2837,4097,1200,8010,4800,2000,6000,
应付账款(万元),21238,16998,,17926,,8923,11278,11354,11056,9482,9414,11497,7317,8393,10810,10974,11860,11009,
预收账款(万元),1970,1874,1700,1384,2217,1491,1996,2676,3441,2015,1417,1406,516,740,1628,1557,2233,1442,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1417,2487,1537,1105,861,873,1033,1462,899,801,1123,1288,896,1336,905,1447,1060,950,
应交税费(万元),2698,2090,2842,1116,1475,1572,1369,1884,429,867,-189,1273,1857,1324,1331,2261,720,450,
应付利息(万元),117,77,58,48,22,35,,,,,0,,,31,34,13,140,115,
应付股利(万元),,,,,,,,,,65,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,
其他应付款(万元),,1859,,1874,,800,761,961,731,712,657,905,385,739,575,1408,238,48,
预提费用(万元),,,,,,,,,,,,,,,,,,,
