报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),29409,50361,54305,74793,42441,50945,78880,59696,30684,16993,41547,9584,11519,10849,12558,6496,28818,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),361,1299,1291,,76,117,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),6571,7486,10761,12781,9469,15125,10944,11524,9598,5957,5913,4916,4447,4215,1511,5301,2795,
应收账款(万元),17087,22057,24800,32958,40381,36913,33606,14132,13136,8516,9870,7674,12619,6496,8708,6826,5632,
预付款项(万元),8966,5308,4622,8430,6443,3788,1725,2257,673,343,740,1496,1529,1741,2928,796,947,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,7,9,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,265,,183,259,208,275,260,249,208,261,234,225,47,104,651,705,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),131574,114071,108574,131301,152044,137459,94685,91594,69928,53500,31458,26694,22942,30359,28380,18643,19031,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,26,50,71,98,25,51,78,104,17,32,6,159,215,
其他流动资产(万元),12945,22814,21981,7883,5920,7285,2643,7399,7676,17485,2459,2348,1977,2433,2109,1599,1163,
流动资产合计(万元),207191,223661,226534,268330,257059,251890,222828,186962,131969,103051,92327,53051,55274,56173,56304,40479,59314,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,18000,18000,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),5508,5188,4930,5025,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,41613,,39930,,36039,,34768,,34732,,32405,,28547,,,,
累计折旧(万元),,15850,,14384,,12653,,11403,,11810,,10991,,8665,,,,
固定资产净值(万元),,25762,,25546,,23386,,23365,,22922,,21415,,19882,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,25762,,25546,24039,23386,22214,23365,22753,22922,23266,21415,20367,19882,16798,17518,16246,
在建工程(万元),,29523,,6183,10934,2752,1423,340,1186,401,228,1998,1290,831,794,206,1799,
工程物资(万元),,1116,,4213,,902,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),3249,3245,3231,3273,3382,3142,2985,3029,1312,1193,1048,1059,903,914,915,897,927,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,
长期待摊费用(万元),1836,791,815,883,272,255,242,251,355,362,369,371,122,119,,,159,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1819,2788,3942,2919,3629,7008,3985,2832,1066,942,380,398,762,1225,1624,1821,1697,
其他非流动资产(万元),8613,11830,6973,10684,14289,13057,13077,607,2000,2000,2000,2054,54,91,136,189,541,
非流动资产合计(万元),112817,98243,79561,76726,74545,50502,43925,30425,28672,27820,27292,27295,23498,23062,20267,20631,21369,
资产总计(万元),320008,321904,306095,345055,331605,302392,266753,217387,160641,130871,119618,80346,78773,79235,76572,61110,80683,
短期借款(万元),45000,35000,17000,52076,73658,74390,69994,58155,30378,22782,20800,20514,28723,28468,31283,25701,46400,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
