报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),467637,374556,415269,320416,292933,198926,178661,201839,206093,140300,152950,117090,122436,83936,81035,51968,40582,50950,20360,9829,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,0,3281,7005,1018,1962,,,,,,,
应收票据(万元),51229,41509,38440,20401,67888,41970,27688,38139,50715,18858,14221,19671,29240,19757,29455,9874,9406,12541,5829,1423,
应收账款(万元),10707,12198,13302,10439,14843,14595,6303,4255,5508,5846,7060,5223,2128,665,240,173,166,952,1018,809,
预付款项(万元),3886,2804,2606,1858,15580,12655,7505,2090,2324,7025,5693,1668,3753,3209,1709,1430,3232,1173,678,197,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),263,0,43,317,,1,1,339,4,5,5,4,1,2,29,24,45,45,,,
应收股利(万元),,0,,2,,,,,,,,,,,,,,,,,
其他应收款(万元),,4928,,1867,3612,4269,2015,2359,3206,3688,4654,1359,2251,1432,873,1835,731,486,1984,222,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),177083,160879,137769,155560,227143,187239,135111,109311,138055,128167,90208,74431,79227,58702,41611,34592,33883,24027,18517,8645,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),149027,69692,14216,25761,58395,46958,56118,53126,57255,23025,5968,1487,2441,5036,679,2402,398,,,,
流动资产合计(万元),863702,666565,624401,536622,680394,506613,413403,411457,463160,326915,284040,227939,242496,174703,155631,102298,88443,90174,48385,21124,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,0,,900,1608,1448,910,700,200,0,1075,1075,1075,1075,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),101,90,85,84,,,,,,,,,,,,,,,,,
长期股权投资(万元),9704,784,1175,865,182,198,214,90,68,92,100,140,102,121,2246,951,333,155,32,168,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,0,,,,,,0,,,,,,,,,,,,,
固定资产原值(万元),,112949,,105472,,82809,,61149,55235,52163,,47425,,43205,34933,13357,13011,12407,,,
累计折旧(万元),,21356,,17441,,14276,,11583,10494,9167,,7671,,6980,6016,4733,4416,3805,,,
固定资产净值(万元),,91592,,88032,,68533,,49566,44741,42996,,39754,,36225,28917,8624,8595,8602,,,
固定资产减值准备(万元),,48,,48,,48,,48,48,,,,,,,,,,,,
固定资产(万元),,91544,,87983,77377,68485,50077,49518,44693,42996,40650,39754,37069,36225,28917,8624,8595,8602,9454,12010,
在建工程(万元),,13393,,6685,2845,3456,13444,10282,6558,5276,2919,685,89,119,5500,10080,3713,544,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),28142,28450,21441,21732,17119,13129,12892,12801,10335,10119,10000,10043,9743,9607,8928,9004,8879,8066,1092,886,
开发支出(万元),,,,,,,,,,0,15,0,26,7,85,36,27,,,,
商誉(万元),7833,7833,5664,3570,3559,3559,3220,,,60,60,60,60,,,,,,,,
