报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),17462,21830,35617,22590,41516,19601,38879,37362,29383,30163,25751,21496,18182,17803,14237,12723,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,,,,,,,,,,,
应收账款(万元),8532,4729,2821,3082,1892,2501,2449,3792,4057,3704,3719,2633,1004,1649,2257,1622,
预付款项(万元),991,392,141,75,707,172,148,33,58,198,287,6,200,11,15,12,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),0,,,,,,,,,,,,,,,,
应收股利(万元),0,,,,,,,,,,,,,,,,
其他应收款(万元),,129,,114,81,64,84,70,72,67,252,198,38,39,162,607,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),14048,11439,10282,10460,12193,12191,9342,6426,6778,7582,5780,5453,6561,5752,3719,4246,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),64632,59636,40077,52249,40381,61971,39218,42777,42296,37990,462,614,447,641,181,227,
流动资产合计(万元),105812,98155,89030,88570,96770,96500,90120,90460,82644,79703,36252,30399,26431,25894,20571,19436,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),13447,12629,11899,11480,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,3677,,3346,,2684,,2414,,2103,1840,1453,,,,,
累计折旧(万元),,1974,,1710,,1518,,1319,,1146,1000,754,,,,,
固定资产净值(万元),,1703,,1636,,1165,,1095,,957,841,699,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,1703,,1636,1441,1165,1125,1095,1150,957,841,699,431,451,338,319,
在建工程(万元),,,,,,,,,,,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),611,650,687,725,667,77,105,130,170,154,234,429,180,207,266,177,
