报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),37155,39919,67118,37246,39099,34555,22355,45553,32778,48326,32938,30416,45803,48899,56894,26408,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,12,2,68,309,146,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),5003,3744,16757,14471,23240,36050,32086,18643,3412,13692,3863,13818,3676,3906,5696,3684,
应收账款(万元),38393,36218,38072,46077,47705,44933,45590,46972,39318,34786,44804,34266,32502,33483,29730,24236,
预付款项(万元),13184,13536,8647,4936,8245,5899,5691,4246,9034,9729,13331,7141,7559,8540,13428,1227,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,385,,921,1474,1242,1118,1441,1117,956,1596,1338,1011,714,618,636,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),118500,105858,103679,85777,103547,82637,88145,73936,97005,73651,61640,43728,37094,42060,34426,32424,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,23,23,,23,,,,,
其他流动资产(万元),8821,8824,8209,8699,7618,6536,7013,5861,7026,6117,2971,3475,2489,3755,4796,4391,
流动资产合计(万元),222500,208484,243389,198128,230928,211851,201997,196652,189712,187279,161143,134217,130136,141426,145897,93151,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),11719,7330,7375,7418,6137,6181,6224,6268,,,,,,,,,
固定资产原值(万元),,194299,,204889,,204288,,201885,,185645,,182231,170218,,,,
累计折旧(万元),,60559,,66937,,66711,,63650,,60300,,54890,47194,,,,
固定资产净值(万元),,133740,,137952,,137578,,138235,,125345,,127341,123024,,,,
固定资产减值准备(万元),,31,,31,,97,,97,,97,,97,140,,,,
固定资产(万元),,133709,,137921,133208,137480,134539,138138,126543,125248,126320,127244,122884,117340,109373,93436,
在建工程(万元),,50508,,35593,30732,22415,20864,13187,17640,16338,7267,8758,6183,11986,17996,17079,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),23235,23259,23307,20200,18413,18525,18683,18706,19774,19787,12693,12790,11777,11199,11327,11388,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),770,770,102,2,2,2,2,2,2,2,2,2,2,2,2,2,
长期待摊费用(万元),4990,5766,5508,5219,6595,6041,6045,5291,4934,4645,4462,4242,3701,3583,2997,3535,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),3337,3334,3312,3379,1828,1835,1561,1791,1878,1868,1931,1931,1419,1398,1448,1337,
其他非流动资产(万元),,,722,722,862,792,862,862,897,931,1001,1001,45,68,446,469,
非流动资产合计(万元),230854,224675,217529,210454,197777,193271,188778,184243,171667,168819,153676,155969,146010,145576,143588,127245,
资产总计(万元),453354,433159,460918,408582,428705,405122,390776,380895,361379,356099,314819,290186,276146,287001,289486,220396,
短期借款(万元),173401,173548,200875,200866,207076,205336,179405,176259,155246,132084,127829,104131,120546,139848,146096,103205,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,54,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),49731,46704,,53429,,33063,35893,37400,37381,60895,57656,57616,56019,41557,57354,23265,
应付账款(万元),36287,22856,,20409,,24374,36465,23562,28600,23073,21606,21354,13583,20414,23257,30869,
预收账款(万元),6014,6232,5662,5031,4224,2685,1038,1278,1349,1306,1253,891,766,739,1448,954,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),800,556,330,929,573,367,209,798,466,357,127,731,606,532,516,425,
应交税费(万元),744,738,1011,2461,1025,722,950,1081,357,518,368,1271,1794,984,2360,1875,
应付利息(万元),,480,297,301,,458,461,440,320,211,301,211,178,251,492,1037,
应付股利(万元),,,,,,,,,,,,48,75,16,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,1835,,2123,2188,1789,2041,3693,1724,1651,1788,1778,2013,2376,1915,2157,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
