报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-06-30,2018-12-31,2018-06-30,2018-03-31,2017-12-31,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
货币资金(万元),36150,72203,23090,23961,16313,13143,7712,4190,18046,12993,17728,23313,1868,5385,1669,2894,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),1157,661,4214,944,1315,359,,1436,1243,224,1689,1490,1344,751,989,1040,
应收账款(万元),19688,22615,22952,21800,20556,20042,,19977,18138,17274,12278,13023,7855,10536,8578,3757,
预付款项(万元),2611,470,294,194,72,62,677,664,654,36,248,474,144,2029,1117,486,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,46,,894,,,,118,81,118,245,548,330,678,628,5999,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),7288,6284,7557,5334,7319,5188,6375,5759,4413,7180,5858,7500,5923,5284,3962,3395,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),13000,,,,,,,,,,,,,0,2486,,
流动资产合计(万元),91901,103229,59053,55211,46306,39502,36343,32144,42575,37824,38045,46348,17464,24664,19429,17570,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),5576,5535,5461,5457,5443,5398,5204,5162,572,358,296,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,15173,,15066,,,,,,,,,,,,,
累计折旧(万元),,4349,,3978,,,,,,,,,,,,,
固定资产净值(万元),,10824,,11088,,,,,,,,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,10824,,11088,,,11860,12031,12209,12538,12273,11872,11712,2535,2674,2252,
在建工程(万元),,27,,27,,,22,22,,,,,,3640,1721,5,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),810,816,823,830,843,838,850,850,856,868,880,893,905,916,929,7,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),493,492,468,468,417,391,348,331,331,332,308,238,186,106,106,128,
其他非流动资产(万元),,,,,,,,,,,,,,,,,
非流动资产合计(万元),17656,17694,17684,17870,18146,18168,18284,18396,13968,14096,13757,13002,12803,7198,5430,2391,
资产总计(万元),109558,120924,76738,73081,64452,57670,54627,50540,56543,51921,51802,59350,30267,31862,24858,19962,
短期借款(万元),10000,20211,,,,,,,,,,,,2840,6060,3100,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,
应付账款(万元),3513,4589,5958,3700,3811,2255,,4698,2364,5326,3008,8287,2749,4437,2698,5085,
预收账款(万元),,,97,224,638,433,665,634,370,657,684,693,448,1197,42,46,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),,,267,609,,118,,,63,46,47,13,38,,62,,
应交税费(万元),479,942,1136,1954,1033,1730,1828,767,3016,1501,1675,1253,1280,684,759,486,
应付利息(万元),,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,136,,131,,,,133,2205,2219,2201,23175,3488,3571,4313,4323,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),36,14,,,,,,,,,,,,349,33,13,
流动负债合计(万元),14448,26003,7590,6618,5767,4672,7445,6233,8018,9749,7615,33422,8003,13079,13967,13052,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),1452,1452,1452,1354,1375,1197,1168,1209,1189,1109,1129,871,611,,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),1452,1452,1452,1354,1375,1197,1168,1209,1189,1109,1129,871,611,0,0,0,
负债合计(万元),15900,27455,9042,7972,7142,5869,8613,7442,9207,10858,8744,34292,8614,13079,13967,13052,
实收资本(或股本)(万元),40732,40732,36658,36658,36658,36658,36658,36658,36658,36658,12818,11144,11144,5572,5015,4860,
资本公积(万元),20127,20155,517,517,517,517,60,60,60,60,23901,5247,5247,10819,928,,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),4600,4600,4600,4600,3250,3250,2151,2151,2151,1275,1275,526,526,,541,251,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),28200,27983,25922,23335,16885,11377,7144,4228,8466,3069,5065,8140,4735,2392,4408,1799,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),93659,93470,67697,65110,57310,51802,46014,43098,47336,41062,43059,25058,21653,18784,10892,6909,
少数股东权益(万元),-2,-1,-1,-1,-0,-0,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),93657,93468,67696,65109,57309,51802,46014,43098,47336,41062,43059,25058,21653,18784,10892,6909,
负债和所有者权益(或股东权益)总计(万元),109558,120924,76738,73081,64452,57670,54627,50540,56543,51921,51802,59350,30267,31862,24858,19962,		
