报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),9943,19586,18525,23871,8713,8445,24266,26162,12370,15925,16394,28132,5796,3815,3913,2653,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),832,113,76,168,517,471,214,511,1086,1682,105,1365,1807,219,687,248,
应收账款(万元),6233,6461,6646,8258,5344,7366,7584,8123,7523,8157,7447,7885,6488,5056,2474,455,
预付款项(万元),6774,5174,3682,734,6285,3033,3374,1071,3815,2766,2707,2130,1883,4681,4328,706,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,4536,,10384,9991,10591,8958,8556,2832,682,2092,1963,2578,2345,1258,919,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),2621,2824,3097,2866,2992,3333,3339,3417,4119,4139,4158,3668,4079,4654,3015,2774,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),6526,3989,9051,140,15076,17108,103,117,12115,10070,10070,59,399,71,297,58,
流动资产合计(万元),38529,42683,49210,46422,48918,50348,47836,47956,43859,43421,42974,45201,23029,20840,15972,7814,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,14,14,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,23385,,22791,,20207,,20243,,17099,,16366,16056,16717,7769,7729,
累计折旧(万元),,3844,,3433,,3069,,2953,,2626,,2379,2070,2921,4846,4612,
固定资产净值(万元),,19540,,19358,,17139,,17291,,14473,,13987,13986,13796,2923,3117,
固定资产减值准备(万元),,202,,202,,202,,202,,202,,202,202,299,496,496,
固定资产(万元),,19339,,19157,16820,16937,16989,17089,16534,14272,14337,13786,13785,13497,2427,2621,
在建工程(万元),,8068,,682,3217,717,686,647,404,404,199,196,145,44,2110,3,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),2771,2824,2866,2910,2551,2569,2388,2420,2453,2461,2494,2527,2559,2600,1091,801,
开发支出(万元),2252,1884,1785,1709,1179,2118,2150,1877,1847,1727,1531,1386,1225,1225,1225,700,
商誉(万元),767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,767,
长期待摊费用(万元),119,3,,,2,5,8,11,162,61,69,27,42,57,52,28,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),279,293,303,322,424,435,434,437,605,598,631,629,583,694,390,876,
其他非流动资产(万元),2983,2172,5227,3824,1672,2338,2091,2126,488,2916,2430,118,71,33,2807,1700,
非流动资产合计(万元),41845,35349,30795,29372,26632,25886,25513,25373,23260,23205,22458,19435,19192,18930,10869,7496,
资产总计(万元),80374,78032,80004,75793,75549,76234,73349,73329,67119,66626,65432,64636,42221,39770,26842,15310,
短期借款(万元),7000,7000,10000,4000,4000,4000,1000,,1000,1000,1000,1000,1000,1000,1000,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),3234,1982,,,,,,,,,,,,,,,
应付账款(万元),379,450,,1122,,1104,496,815,860,895,850,1430,1823,1927,540,372,
预收账款(万元),269,304,285,765,1841,2587,3028,4813,1662,1668,2406,2122,2795,3175,4650,2078,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),362,322,292,355,243,228,218,256,151,228,242,201,204,189,227,160,
应交税费(万元),816,376,412,1041,793,850,757,1336,445,761,637,518,564,1253,381,760,
应付利息(万元),,,,,,1,6,,,,,,8,8,,179,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,4954,,6482,7170,6347,6520,5395,4977,5260,3998,3618,3458,2197,2107,2593,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,1000,1000,,2000,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),17739,15387,17319,13766,14896,15118,12026,12614,9094,9813,9134,8890,10852,10749,8905,8143,
长期借款(万元),,,,,,,,,,,,,3900,4000,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,50,,,,,,,,,,,,
专项应付款(万元),,,,,,50,50,50,50,50,50,50,25,25,25,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),168,175,181,187,193,200,206,212,219,225,149,153,162,170,,,
递延所得税负债(万元),,,,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),168,175,181,187,243,250,256,262,269,275,199,203,4087,4195,25,0,
负债合计(万元),17907,15561,17499,13953,15140,15368,12282,12876,9362,10088,9333,9093,14938,14944,8930,8143,
