报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),56067,57777,39975,51462,34571,46170,61790,44934,51839,24701,27850,17395,12231,8138,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),12300,12300,20800,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),11305,11305,12821,8485,12219,10850,13269,9352,12715,8325,4723,9533,10779,230,
应收账款(万元),57426,58673,57024,51110,49528,45354,39909,40949,43068,37624,34202,31253,18321,15085,
预付款项(万元),9487,7065,6709,5794,4227,3848,3884,1750,3763,3327,3047,3783,5528,2115,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),193,141,53,36,72,55,1,,30,10,4,25,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,830,,351,,276,433,177,232,177,122,2484,3113,1576,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),29867,21301,25323,15493,25706,13819,14875,13270,16211,12104,10516,13819,17844,16703,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),6835,7536,1842,18730,27884,26192,933,20533,1021,1088,1157,16099,152,,
流动资产合计(万元),197158,176929,165008,151461,154772,146564,135095,130965,128879,87355,81621,94389,67967,43848,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,27100,7100,3600,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,50254,,49297,,48693,,45467,,,44509,43107,19006,,
累计折旧(万元),,11227,,9821,,8583,,7567,,,4947,2403,1367,,
固定资产净值(万元),,39028,,39476,,40110,,37900,,,39562,40704,17639,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,39028,,39476,39551,40110,37269,37900,38516,39166,39562,40704,17639,1726,
在建工程(万元),,88,,339,779,627,92,60,,,651,,8314,13835,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),10236,3314,3373,3469,3394,3454,3510,2914,2770,2805,2894,2856,2599,2434,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),1430,,,,,,,,,,,,,,
长期待摊费用(万元),433,467,246,284,52,35,68,73,47,56,12,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),1523,1468,1012,1150,917,867,645,734,703,660,619,576,321,141,
其他非流动资产(万元),1015,10590,10100,10187,1176,474,419,221,125,162,36,,681,260,
非流动资产合计(万元),61208,82754,81602,82005,52969,49167,42002,41901,42162,42848,43773,44136,29554,18396,
资产总计(万元),258366,259683,246609,233465,207741,195731,177097,172866,171041,130203,125394,138525,97521,62244,
短期借款(万元),30400,39100,42200,34200,26650,19898,9950,5450,8700,5700,4813,12995,9270,10650,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),23530,24246,,14485,,7567,9661,10704,11845,9813,10826,15363,17070,8379,
应付账款(万元),17173,11706,,8663,,11809,9875,10792,10712,10399,6367,10202,6576,10924,
预收账款(万元),319,553,323,582,479,462,348,694,321,258,283,253,1650,458,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),1866,1805,1565,2063,900,1891,971,1620,1236,1484,1724,2112,1687,1437,
应交税费(万元),2721,2212,1901,2160,1861,1865,1606,1865,2036,2595,1769,2870,1718,304,
应付利息(万元),54,61,68,52,22,20,16,8,12,8,6,11,9,7,
应付股利(万元),69,1897,,,,2820,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
