报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),21724,20171,25017,67569,25670,38769,32872,48291,29685,29336,32652,48467,13694,16671,23145,13046,20856,15099,13405,9868,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),52,60,,37,37,87,397,100,,237,506,50,,,,,25,,,,
应收账款(万元),28387,26376,16585,17859,13619,21947,16635,14157,22095,18027,15634,13260,13434,11709,10649,9670,8202,7795,6116,4000,
预付款项(万元),3850,3571,3372,3324,4924,4599,5118,4413,1783,1208,1265,1046,2010,1508,979,1133,843,812,328,111,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,0,,,,,,,,,,,,,,,,,
应收股利(万元),,,,0,,,,,,,,,,,,,,,,,
其他应收款(万元),,2415,,2288,2365,2514,2318,2407,3188,2647,2323,2388,2420,2259,2195,1788,1935,1145,749,550,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),20507,18176,14909,12431,13124,10535,8704,7293,8078,5884,5888,4306,5110,4577,3971,4844,3748,2746,2553,1827,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),26021,28896,27345,809,30969,5740,15536,10443,10000,10000,10013,11,10,3,,346,49,,,,
流动资产合计(万元),103098,99667,89339,104317,90707,84190,81579,87105,74829,67338,68281,69528,36678,36726,40939,30828,35658,27597,23152,16355,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),1528,1569,1575,1642,1099,1009,1069,1115,1126,1171,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,6066,,5690,,5142,,4714,,4328,,4260,4105,4034,3612,,,,,,
累计折旧(万元),,3878,,3575,,3314,,3083,,2859,,2603,2477,2353,2126,,,,,,
固定资产净值(万元),,2188,,2115,,1828,,1631,,1469,,1657,1628,1681,1486,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,2188,,2115,1984,1828,1706,1631,1611,1469,1575,1657,1628,1681,1486,1270,1488,1404,1018,832,
在建工程(万元),,3199,,28,,,,,,,,,,,,,,30,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
