报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),7879,10406,10668,6893,6431,11433,10719,9312,23785,6077,5665,9058,1755,2385,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),19620,16145,20029,,,,,218,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),488,511,452,777,110,105,166,191,159,114,149,708,1010,100,
应收账款(万元),16599,14898,12385,13135,12735,11179,8960,9301,10023,9672,8276,6623,7032,7869,
预付款项(万元),1135,2038,2072,1090,2978,1993,1468,2116,3353,1013,1140,748,1276,691,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,246,,287,680,425,690,331,855,714,638,150,66,323,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),13364,12815,10981,10520,11458,10948,11131,10573,10393,9193,7212,6567,6198,6287,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),586,898,264,22124,21451,16548,17189,18043,944,566,312,90,7,210,
流动资产合计(万元),60770,58293,57154,54827,55842,52629,50324,50085,49513,27348,23393,23944,17344,17865,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,26347,,23944,,22602,,21257,,21125,11303,9091,7911,,
累计折旧(万元),,7076,,6452,,5833,,5247,,4702,4166,3332,2749,,
固定资产净值(万元),,19271,,17493,,16769,,16010,,16423,7137,5759,5162,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,19271,,17493,17306,16769,16159,16010,15873,16423,7137,5759,5162,5240,
在建工程(万元),,4,,1079,260,7,8,26,174,161,122,13,328,,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),727,707,654,662,703,712,689,696,703,711,706,704,691,702,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),31,35,40,45,40,28,7,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),434,447,452,439,395,382,386,345,423,361,302,244,139,127,
其他非流动资产(万元),353,367,524,249,214,424,497,317,357,361,9712,721,85,144,
非流动资产合计(万元),21003,20830,20121,19965,18918,18322,17746,17395,17529,18016,17980,7441,6405,6213,
资产总计(万元),81774,79123,77274,74792,74760,70951,68070,67480,67042,45364,41373,31385,23749,24077,
短期借款(万元),,,,,,,,,,,,1000,300,,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),243,50,,,109,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),1165,960,,652,,755,485,400,,,,,,1276,
应付账款(万元),10040,10403,,8012,,8161,7071,6785,6520,6706,5015,4567,4867,6236,
预收账款(万元),315,204,180,163,102,607,192,135,466,305,211,301,233,319,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),1805,1830,1756,2197,1979,1941,1780,2209,1866,1909,2169,1723,1406,478,
应交税费(万元),463,262,317,171,530,290,286,386,355,566,397,928,490,326,
应付利息(万元),,,,,,,,,,,,,,8,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,559,,253,281,241,140,295,720,332,312,203,259,279,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,1510,630,200,0,3600,
其他流动负债(万元),256,323,20,324,306,372,272,253,297,295,225,,,,
流动负债合计(万元),14653,14591,12034,11771,14011,12368,10226,10462,10224,11622,8960,8921,7555,12522,
长期借款(万元),,,,,,,,,1000,6438,7633,3800,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,4,,,,
长期递延收益(万元),160,168,176,184,265,287,323,336,348,393,362,,,,
递延所得税负债(万元),458,408,245,253,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),618,576,421,437,265,287,323,336,1348,6831,7999,3800,0,0,
负债合计(万元),15271,15167,12454,12208,14277,12655,10549,10798,11572,18453,16958,12721,7555,12522,
实收资本(或股本)(万元),14212,14212,8360,8360,8360,8360,8360,8360,8360,6600,6600,6600,5000,5000,
资本公积(万元),29791,29791,35643,35643,35643,35643,35643,35643,35643,10559,10559,10559,,,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),2236,2236,2236,2236,1559,1559,1559,1559,855,855,855,191,1210,736,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),20264,17718,18581,16345,14922,12734,11959,11120,10612,8897,6401,1314,9984,5819,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),66503,63957,64820,62584,60484,58296,57521,56682,55470,26911,24415,18663,16194,11555,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),66503,63957,64820,62584,60484,58296,57521,56682,55470,26911,24415,18663,16194,11555,
负债和所有者权益(或股东权益)总计(万元),81774,79123,77274,74792,74760,70951,68070,67480,67042,45364,41373,31385,23749,24077,		
