报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),28881,25971,20741,26032,23458,23919,30157,33897,35045,71283,6191,11923,11649,11354,7038,13994,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),6733,10378,10566,9598,6435,6399,4208,4340,2361,2577,701,193,1293,323,650,246,
应收账款(万元),6562,6449,7834,6685,5446,7088,7529,4964,3218,1479,352,181,1312,264,99,30,
预付款项(万元),711,696,914,516,466,501,574,396,1393,1036,467,406,374,225,433,489,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,132,,44,136,104,118,43,134,94,41,72,209,71,24,47,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),51737,49243,49380,49599,52344,50713,48169,44782,44615,39951,36162,27660,24028,24551,22961,15310,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),47,47,33,33,33,33,10,10,,,,,,,,,
流动资产合计(万元),94849,92917,89589,92506,88319,88756,90764,88432,86767,116419,43914,40435,38865,36787,31205,30116,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,50585,,50011,,49176,,47679,,46819,46319,44560,,,,,
累计折旧(万元),,29720,,27953,,26180,,24200,,22384,20542,16914,,,,,
固定资产净值(万元),,20865,,22058,,22997,,23478,,24435,25777,27646,,,,,
固定资产减值准备(万元),,1,,1,,1,,1,,1,1,1,,,,,
固定资产(万元),,20865,,22058,22072,22996,23790,23478,23844,24434,25776,27646,28790,29907,31535,14297,
在建工程(万元),,21821,,20369,19890,17836,16789,15798,13917,13227,11625,7634,2713,415,383,13884,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),7195,7238,7269,7321,7346,7397,7448,7499,7560,7611,7525,7723,7823,7720,6125,6206,
开发支出(万元),1416,1416,1442,1312,688,,,,,,,,,,,,
商誉(万元),1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,1923,
长期待摊费用(万元),,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
