报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),55930,54744,50273,57619,74802,85485,9865,9840,6478,6860,12354,5275,7548,8717,25892,2463,1762,1924,1969,1447,2658,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
应收票据(万元),338,294,876,517,292,416,181,,54,,,,,,,,10,,,,,
应收账款(万元),108259,108196,78407,86920,54070,55004,39386,37217,30290,26540,26150,25777,22678,20528,17699,18083,18177,13660,9401,6285,2749,
预付款项(万元),533,956,1231,251,881,1127,700,448,623,548,958,460,999,122,373,340,329,249,101,77,118,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
应收利息(万元),96,99,196,147,,16,10,5,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,3010,,2934,3793,3799,3115,2613,2122,2942,1466,1250,1215,1511,1150,999,1203,645,648,455,407,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
存货(万元),101935,83953,77240,58137,84132,73350,49911,45985,60836,50756,40698,36736,29554,27595,24118,21367,19270,17934,8102,4971,3812,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),17554,20081,19091,19091,7368,2923,2923,3208,279,279,195,192,435,428,239,235,369,953,3003,2310,,
其他流动资产(万元),3701,3556,5976,6336,6896,5272,2639,1110,1174,1145,455,401,665,644,473,465,439,188,54,15,2,
流动资产合计(万元),291820,274889,236813,231951,232234,227392,108729,100426,101857,89071,82276,70091,63094,59545,69944,43953,41558,35553,23277,15559,9746,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
