报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),49687,38267,39341,45169,43150,37815,29909,35466,105106,10167,12885,8085,10393,9321,8587,8025,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),11592,12795,12908,10491,15179,16880,12602,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),265,100,76,602,248,694,987,948,533,1320,1286,924,245,829,467,339,
应收账款(万元),22396,21789,20479,20930,22360,20987,19791,16584,12585,10174,7645,7079,8891,8497,8155,8188,
预付款项(万元),6779,7084,4801,3129,3643,1337,1505,1394,2747,1691,1983,1580,1762,1080,1586,1780,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),293,191,220,,,,,,,,,,,,,,
应收股利(万元),,,88,,,,,,,,,,,,,,
其他应收款(万元),,507,,321,595,527,534,299,104,1770,41,160,352,242,1938,1605,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),21210,21185,20951,18394,16042,15199,15116,14772,14269,13866,8914,10453,12267,10539,10075,9840,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),61634,65499,66269,65485,65192,66602,66487,66437,1454,1332,1220,1001,,,,,
流动资产合计(万元),174368,167416,165644,164521,166407,160041,146930,135899,136798,40319,33975,29283,33911,30508,30808,29776,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,2000,2000,2000,407,407,407,407,407,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),3012,3078,3185,3290,4886,4913,3779,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,110016,,105777,,101228,,98233,,96036,81552,,,,,,
累计折旧(万元),,39539,,35980,,33303,,29841,,26884,23698,,,,,,
固定资产净值(万元),,70477,,69797,,67925,,68392,,69152,57854,,,,,,
固定资产减值准备(万元),,229,,229,,229,,229,,229,229,,,,,,
固定资产(万元),,70248,,69568,66166,67696,68658,68163,68110,68923,57625,52186,38608,37798,27680,24390,
