报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),11089,22131,11294,14599,10822,15268,23187,17060,10477,16771,44332,11368,8769,13124,8396,8253,5375,3965,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),3822,4525,5093,6958,7435,8975,7027,12870,7609,2256,2655,3189,3813,4143,2049,1271,1446,2048,
应收账款(万元),24206,20721,24824,21681,28575,26691,27723,34374,28542,30313,27807,26789,22808,18752,21693,16403,11755,8169,
预付款项(万元),182,272,377,380,427,226,365,268,397,682,583,767,648,675,534,220,120,170,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,72,,142,191,140,139,78,232,145,253,204,182,203,161,491,595,552,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),19429,19495,18995,20335,18488,22224,21040,18455,18772,18612,19644,17186,15433,13664,13112,13439,9264,6532,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),10566,10698,12433,12223,11469,11721,6905,14805,16490,16737,575,582,648,937,944,1747,1345,434,
流动资产合计(万元),69365,77915,73201,76318,77407,85246,86386,97909,82519,85515,95850,60084,52301,51498,46890,41825,29901,21868,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),10434,9970,10740,9830,9537,9038,9507,8972,8988,8548,8896,8534,8629,8462,8567,8708,8617,8570,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),263,261,232,266,242,266,234,269,113,114,116,118,120,122,125,341,360,378,
固定资产原值(万元),,108018,,103372,,99054,,92048,,85056,,76116,72416,,58351,37872,29039,,
累计折旧(万元),,37869,,33647,,30356,,26397,,23513,,20410,18734,,14829,10430,7709,,
固定资产净值(万元),,70149,,69726,,68698,,65651,,61543,,55706,53682,,43522,27441,21330,,
固定资产减值准备(万元),,1999,,737,,294,,313,,455,,455,455,,455,456,445,,
固定资产(万元),,68150,,68989,67004,68404,62628,65338,64808,61088,62353,55251,53226,42711,43067,26986,20885,13504,
在建工程(万元),,31015,,30132,27033,21603,22616,16962,20924,16165,12331,17204,15450,19332,14903,11268,4429,6425,
工程物资(万元),,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,
无形资产(万元),14309,13207,13328,12974,12893,12954,13040,13108,5594,5640,5686,5791,5852,5874,5984,6060,5785,4516,
