报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
货币资金(万元),4285,10734,9067,9613,6712,13302,2436,5140,5804,11484,11466,6259,1906,6021,6289,15141,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),7801,12679,85,59,11518,6662,226,63,113,25,33,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),1714,1754,1978,3587,3099,4329,3783,2614,2768,3603,1929,2055,4240,2200,4773,1821,
应收账款(万元),31758,31160,30896,22081,26615,25760,25259,23858,23274,28175,22476,23671,16044,22412,21916,21577,
预付款项(万元),471,181,157,153,262,216,805,164,185,458,367,525,542,679,569,189,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,945,,912,671,960,710,447,329,499,474,182,210,678,215,204,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),48050,40543,44981,34573,35648,33432,43353,26826,25614,25608,21423,21881,16296,21904,14955,12972,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),2781,1492,7680,25200,5719,6465,2775,14762,6613,163,5453,29,13200,200,5276,301,
流动资产合计(万元),98963,99488,95844,96179,90243,91126,79346,73874,64700,70016,63619,54601,52438,54094,53993,52205,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),,,50,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),144,146,147,149,151,153,155,157,159,161,165,169,173,177,181,188,
固定资产原值(万元),,39409,,37526,,36316,,35468,34354,,21249,,,,,,
累计折旧(万元),,13148,,11404,,12276,,11011,10415,,9282,,,,,,
固定资产净值(万元),,26261,,26122,,24040,,24457,23939,,11967,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,26261,,26122,24298,24040,24051,24457,23939,11880,11967,10926,11123,10802,11026,11118,
在建工程(万元),,9821,,5516,3771,4069,4412,3753,3528,3583,2765,3254,2099,625,618,620,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),4674,4691,4726,4679,4697,4727,4757,4789,4821,3327,3378,3430,3469,3488,3522,3605,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),1,1,1,1,2,2,2,2,2,1491,1700,1456,466,524,307,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),662,667,687,639,607,597,631,604,587,602,498,403,340,407,503,437,
其他非流动资产(万元),1382,280,430,221,1594,1104,662,550,583,390,485,200,398,291,276,185,
非流动资产合计(万元),44702,41867,39655,37329,35119,34693,34669,34312,33619,21434,20957,19838,18069,16313,16432,16154,
资产总计(万元),143665,141355,135499,133508,125362,125818,114016,108186,98318,91449,84576,74439,70507,70407,70425,68359,
短期借款(万元),50500,46152,42815,33552,37252,33560,49275,37995,31158,32698,28820,25515,22090,23909,20200,20800,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),543,88,5,85,,,,,,,,,,392,5,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,1500,,4105,5450,
应付账款(万元),4117,6547,,10539,,8042,1521,9845,8839,7553,5414,2853,1111,3228,2641,3943,
预收账款(万元),118,288,454,638,606,1154,764,796,882,756,667,564,545,886,663,1083,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1927,1546,1388,2366,1516,1091,972,1514,1280,988,1375,727,832,608,789,649,
应交税费(万元),286,566,920,1251,353,572,392,758,777,624,806,491,508,626,631,34,
应付利息(万元),71,130,163,152,98,84,140,110,98,72,44,45,36,37,40,38,
应付股利(万元),,,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,1342,,586,,1608,2006,788,418,418,740,671,925,242,554,164,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),58336,56659,50296,49169,45082,46111,55069,51806,43452,43108,37866,30867,27547,29929,29629,32161,
长期借款(万元),,,,,,,4700,4700,4700,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,2127,,3457,4112,4745,2151,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),2629,3007,,3763,1351,1335,1363,1490,1461,1312,894,365,315,,341,307,
递延所得税负债(万元),689,483,437,280,47,29,22,23,29,19,19,,,,,,
其他非流动负债(万元),,,3631,,,,,,,,,,,322,,,
非流动负债合计(万元),5100,5617,6873,7501,5510,6109,8236,6213,6190,1331,914,365,315,322,341,307,
负债合计(万元),63436,62276,57169,56670,50592,52220,63304,58020,49642,44439,38780,31232,27863,30251,29970,32469,
实收资本(或股本)(万元),13762,13762,9830,9830,9830,9830,7372,7372,7372,7372,7372,7372,7372,7372,7372,7372,
资本公积(万元),24585,24585,28517,28517,28517,28517,10086,10086,10086,10086,10086,10086,10086,10086,10086,10086,
减:库存股(万元),499,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),5858,5858,5858,5858,5279,5279,5279,5279,4732,4732,4732,4269,4269,3849,3859,3402,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),36524,34875,34125,32634,31144,29972,27974,27429,26487,24821,23607,21480,20917,18850,19138,15030,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),80229,79079,78330,76839,74770,73598,50711,50167,48677,47010,45797,43207,42644,40156,40455,35891,
少数股东权益(万元),,,,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),80229,79079,78330,76839,74770,73598,50711,50167,48677,47010,45797,43207,42644,40156,40455,35891,
负债和所有者权益(或股东权益)总计(万元),143665,141355,135499,133508,125362,125818,114016,108186,98318,91449,84576,74439,70507,70407,70425,68359,		
