报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),23299,42288,35375,18379,19733,26872,37279,56952,18262,20134,18726,11874,13585,7197,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),200,150,,725,,,882,,1883,1808,100,1620,6381,6541,
应收账款(万元),66250,74828,70268,83551,74380,63901,52421,50290,55099,48168,44169,34935,35593,23022,
预付款项(万元),3191,1716,2223,3379,3011,2462,2036,2419,1874,1561,1955,1552,1478,841,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,1536,,4882,1750,1670,2158,1454,1971,2123,5140,603,17413,775,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),59849,61005,61202,64013,64665,57284,56339,55373,44248,38514,37189,43074,25684,14684,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),1189,1631,3870,2692,1785,437,4125,2846,251,2795,3977,3178,1448,,
流动资产合计(万元),156923,183155,174941,177622,165324,152625,155241,169335,123587,115104,111256,96836,101582,53059,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,0,207,195,195,195,69,69,69,69,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,92306,,78645,,73897,,63326,62736,61170,51565,32284,13252,,
累计折旧(万元),,37263,,32481,,27279,,22636,20400,18194,14145,8811,5503,,
固定资产净值(万元),,55044,,46164,,46618,,40690,42336,42976,37420,23472,7749,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,,,46164,46930,46618,39409,40690,42336,42976,37420,23472,7749,5158,
在建工程(万元),,,,6023,2527,1123,8260,3689,2204,1303,949,1738,6971,271,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),42211,39711,29234,26929,14223,9345,6035,5677,4973,4714,4261,4174,4602,5079,
开发支出(万元),3122,3615,5679,7199,17911,14407,10891,7236,3568,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),5755,6061,6207,6552,6303,6547,6500,6277,6522,6762,4006,4764,29,420,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),2629,2160,2126,2108,2199,2024,1647,1664,1213,1034,695,474,588,314,
其他非流动资产(万元),531,1018,1389,1607,1959,1304,1042,488,,1057,5608,3373,4982,159,
非流动资产合计(万元),120632,115865,96488,96790,92247,81564,73978,65790,60885,57913,53008,37995,24921,11401,
资产总计(万元),277555,299020,271429,274411,257572,234189,229218,235126,184473,173018,164264,134831,126503,64460,
短期借款(万元),41400,49441,37000,30000,17500,11900,8900,11000,7500,9000,,,9544,,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
