报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),24967,21690,25002,21542,16499,20742,29540,26483,8565,8995,23761,11318,12197,11230,13064,
结算备付金(万元),,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,
应收票据(万元),3442,4099,6386,8687,8353,4139,3472,2801,1468,3706,2751,1665,1701,1663,1328,
应收账款(万元),44883,36179,30294,49650,30881,34094,28380,39160,23199,17985,14505,13383,13055,15163,10561,
预付款项(万元),2497,2603,1985,1401,2229,1911,1877,1398,1693,609,464,543,367,477,340,
应收保费(万元),,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,
其他应收款(万元),,354,,302,352,366,244,204,235,203,61,76,77,1429,205,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,
存货(万元),22332,18855,17771,15902,18968,13880,12869,10457,12453,10832,10869,11432,10155,7449,5202,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,
其他流动资产(万元),983,11582,15620,5487,9790,12394,15700,19325,124,178,13,12,18,26,11,
流动资产合计(万元),99552,95362,97446,102969,87071,87525,92081,99829,47738,42507,52423,38428,37570,37438,30712,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,
长期股权投资(万元),163,170,181,199,188,188,205,198,113,132,157,180,184,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,
固定资产原值(万元),,16750,,16532,,15490,,14103,,13819,13344,,,,,
累计折旧(万元),,6230,,5772,,5248,,4767,,4317,3946,,,,,
固定资产净值(万元),,10521,,10760,,10243,,9336,,9502,9398,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,10521,,10760,10412,10243,9587,9336,9367,9502,9398,9569,9644,9846,9893,
在建工程(万元),,,,,11,20,19,19,,,14,,,,5,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),1204,1212,1227,1230,1192,1211,1172,1196,1210,1171,1000,913,923,944,984,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),203,244,285,326,362,317,285,168,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),1149,1104,973,852,663,681,635,584,547,674,433,569,534,261,431,
其他非流动资产(万元),,,,,,,,,,,,,,,,
非流动资产合计(万元),15016,13251,13358,13367,12827,12659,11903,11502,11237,11479,11003,11231,11285,11051,11314,
资产总计(万元),114567,108612,110804,116336,99898,100184,103984,111331,58974,53986,63427,49659,48855,48489,42025,
短期借款(万元),6300,5000,3000,,,,,20,9200,8900,10400,11746,12500,12800,11171,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),80,100,,160,,,,,,,,,,,,
