报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),70689,53986,69959,55043,50968,57514,53975,83047,59336,86421,198280,194938,94017,64643,44988,42047,33893,21992,34851,34408,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),101859,106680,141810,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,,,,,,,,,,,,,,,
应收账款(万元),24028,24192,28323,30291,23771,20273,21765,18391,22322,19780,20795,21586,18221,28148,2457,2291,2101,2229,1919,1777,
预付款项(万元),2445,1663,1836,1874,1146,668,575,583,449,988,294,400,256,153,288,160,182,129,20,22,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),67,58,59,71,79,106,129,190,393,580,459,348,366,393,218,132,92,45,28,27,
应收股利(万元),,,,,,217,10,,45,,,,,,,,,,,,
其他应收款(万元),,3357,,3018,,1887,1680,1449,832,677,836,668,271,257,115,157,155,56,157,5,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),42,43,44,46,49,50,51,60,,,,,,,,,,,,,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,345,376,410,424,427,144,148,3,3,13,,,,
其他流动资产(万元),6242,5265,5784,155645,165747,162750,170661,134693,132613,101620,940,1072,27,0,23,,,,,,
流动资产合计(万元),208842,195244,250808,245987,243639,243465,248846,238759,216365,210475,222028,219440,113302,93742,48093,44790,36436,24451,36976,36239,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,26857,22069,17341,11180,8135,8040,8035,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),37828,23223,22509,16229,8033,5527,5814,5573,4509,4037,4076,3852,3443,2979,3825,3275,2199,1000,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),581,401,411,423,434,446,457,469,480,491,,,,,,,,,,394,
固定资产原值(万元),,50423,,6409,,6240,,6049,,5851,,6423,6242,6186,5991,,,,,,
累计折旧(万元),,4357,,3380,,3129,,2878,,2659,,2865,2756,2641,2397,,,,,,
固定资产净值(万元),,46067,,3029,,3111,,3171,,3192,,3558,3486,3545,3594,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,,,
固定资产(万元),,46067,,3029,3025,3111,3095,3171,3251,3192,3561,3558,3486,3545,3594,3738,4061,4122,4261,4713,
在建工程(万元),,21344,,47382,43585,40844,37734,34534,33059,32637,31337,31268,3808,3799,3524,1293,224,71,,,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),1344,1362,1395,1424,1457,1432,1447,1445,1407,1386,1316,1316,1299,1289,1190,1189,1213,1108,92,110,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,,,,,
长期待摊费用(万元),2636,2282,1921,1642,998,869,784,496,416,489,556,661,101,138,34,35,22,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),6622,6300,5953,5712,5773,5180,5578,6469,5896,4919,3860,3656,2792,2625,1341,1443,1232,1410,1401,1356,
其他非流动资产(万元),37653,37532,37545,51755,33827,17293,14926,14928,14859,3584,192,173,4840,,,,,,503,,
非流动资产合计(万元),197961,176816,172161,154834,119582,92425,81398,75599,72298,59151,45279,44865,20150,14756,13890,11355,8950,7711,6258,6573,
资产总计(万元),406803,372060,422969,400821,363222,335890,330244,314358,288663,269626,267307,264305,133452,108498,61982,56145,45386,32163,43233,42812,
短期借款(万元),,,,,,,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,,,,,,
应付账款(万元),10016,10178,,9795,,6516,4537,4696,5519,5465,13527,18163,2193,3506,890,192,38,143,,,
预收账款(万元),123,94,85,91,178,64,79,83,73,62,81,62,89,77,76,71,83,43,32,,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),13307,12635,10758,20036,15094,12863,11967,17698,11809,10388,7733,16703,9307,8385,3242,2235,3418,3013,4110,4752,
应交税费(万元),10637,9981,14154,14178,15258,11681,11483,9172,10148,7763,7124,8476,11603,8394,1294,1309,815,716,1234,1506,
应付利息(万元),,,,,,,,,,,,,,,,,1,2,3,3,
应付股利(万元),318,337,274,2170,4570,8706,210,210,210,210,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,7286,,10258,,8526,10729,9392,8569,7945,166,1018,139,140,154,135,99,93,13705,197,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),2778,2766,2755,2744,2733,2723,2712,3220,3360,3564,1844,1213,1228,1295,1318,1283,965,921,893,848,
其他流动负债(万元),25561,21427,21060,19867,16630,14880,14339,14713,15245,14282,13144,12725,9284,7491,4195,3678,3619,3468,2091,1858,
流动负债合计(万元),69660,64705,71775,79140,70374,65958,56057,59184,54933,49680,43619,58361,33842,29288,11169,8902,9039,8399,22066,9164,
长期借款(万元),4232,4931,5627,6320,7010,7697,8382,9064,9743,10420,3635,,50,124,273,347,571,869,1167,1464,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
长期递延收益(万元),3649,3172,2405,2065,1523,1007,1142,345,394,477,580,614,537,723,886,901,701,604,,,
递延所得税负债(万元),2549,2327,182,188,215,169,191,141,51,53,41,27,,,2,4,5,14,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,623,673,
非流动负债合计(万元),10430,10430,8214,8572,8748,8873,9715,9550,10188,10950,4256,641,587,847,1693,1840,2603,3364,1789,2137,
负债合计(万元),80090,75134,79988,87712,79121,74831,65772,68733,65121,60630,47875,59002,34429,30135,12862,10742,11642,11763,23856,11302,
实收资本(或股本)(万元),7188,7188,7188,7188,7188,7188,7188,7174,7174,7174,7117,7117,5337,5337,5337,5337,5337,5337,6419,7500,
资本公积(万元),110502,108673,108391,107651,106673,105828,104983,102121,100826,99532,89667,89224,676,676,676,650,646,680,5061,16153,
减:库存股(万元),2771,2749,6747,6747,6747,6747,9230,7805,7805,7805,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,,,,,
盈余公积(万元),3594,3594,3594,3594,3587,3587,3587,3587,3559,3559,3559,3559,2669,2669,2669,2669,2669,1723,2899,1238,
一般风险准备(万元),,,,,,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,,,,,
未分配利润(万元),173800,153332,200011,177877,156276,139087,139646,124277,107680,93269,109145,92747,81245,64403,39591,35843,25093,12660,4998,6620,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),292908,270392,312676,290697,268270,250009,247344,230203,211433,195728,209487,192647,89927,73085,48273,44499,33744,20400,19378,31511,
少数股东权益(万元),33805,26534,30305,22412,15830,11050,17128,15422,12109,13268,9945,12656,9096,5278,848,904,,,,,
所有者权益(或股东权益)合计(万元),326713,296926,342981,313109,284101,261059,264472,245625,223543,208996,219432,205303,99023,78363,49120,45403,33744,20400,19378,31511,
