报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),44186,25467,35987,49928,34847,33510,14457,24421,23340,18795,3766,40123,20447,27624,10245,4661,3701,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),82064,87050,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,,,,,,,,,,,,
应收账款(万元),14737,15206,15187,13779,18850,26650,22823,8530,9796,9484,10436,6488,8460,6939,9389,3513,3160,
预付款项(万元),24074,22557,18538,18594,10152,9263,8129,7667,7671,7716,8672,7677,7605,7958,10345,10073,6980,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,741,,764,1060,1216,1461,1733,970,1038,1780,1979,842,995,1118,778,540,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),28496,30942,32071,31044,31740,32132,29560,26000,25441,19276,17045,17446,15215,13548,12826,11738,9123,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),225,366,84033,68559,79843,62988,95331,96500,94753,95111,38924,3116,16610,9219,8656,13120,14203,
流动资产合计(万元),195097,182330,186751,182669,176491,165759,171760,164852,161971,151419,80622,76829,69179,66284,52579,43883,37707,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),8812,6904,6905,6720,7710,6284,6069,5907,3932,3807,3659,3264,2409,2162,2419,2332,2394,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,1954,,2262,,2016,,2023,,1368,,1300,,2610,2136,,,
累计折旧(万元),,1405,,1497,,1421,,1394,,772,,721,,867,609,,,
固定资产净值(万元),,549,,765,,595,,629,,595,,579,,1743,1527,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,
固定资产(万元),,549,,765,759,595,600,629,583,595,567,579,1611,1743,1527,520,186,
在建工程(万元),,18,,,264,246,,,,,,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,
无形资产(万元),34,728,693,717,47,43,43,48,26,10,2,4,12,36,53,45,15,
开发支出(万元),,,,,,,,,,,,,,,,,,
商誉(万元),1152,6155,6155,6155,6771,6086,6086,6086,1051,1051,1051,1051,879,498,,,,
长期待摊费用(万元),160,834,806,557,174,81,32,36,39,43,32,34,57,45,37,24,0,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,
递延所得税资产(万元),780,908,869,803,1078,1050,888,672,404,393,454,360,369,221,85,85,149,
其他非流动资产(万元),,,49,74,,,95,95,,,,,,,,,,
非流动资产合计(万元),11325,16095,16243,15790,16802,14385,13815,13474,6035,5898,5764,5292,5336,4705,4121,3006,2746,
资产总计(万元),206422,198424,202993,198460,193294,180144,185575,178326,168007,157317,86387,82121,74516,70990,56701,46889,40453,
短期借款(万元),,,,,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,706,580,,,,
应付账款(万元),8291,8360,,8343,,9469,12113,9708,9550,9384,7536,7074,6515,6266,4736,3496,3835,
预收账款(万元),708,955,1205,2546,700,327,1194,1424,318,278,692,937,614,676,1091,2886,1721,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),573,610,1207,1328,950,873,571,1701,929,908,428,1362,767,1273,1057,616,436,
应交税费(万元),2823,1894,1453,1595,3501,2600,2379,2008,2634,2584,1951,1687,1631,1475,783,1014,1760,
应付利息(万元),,,,,,,,,,,,,,,,,,
应付股利(万元),,,,573,,,,,,,,,,59,,,,
其他应交款(万元),,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,
其他应付款(万元),,4087,,6002,5366,7390,7179,7559,4686,1687,1094,1047,1080,997,916,1143,1485,
预提费用(万元),,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,
