报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),36390,18052,26635,19855,16362,30826,26998,22843,24998,14494,1798,9535,2924,291,404,
结算备付金(万元),,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,
应收票据(万元),589,466,957,1215,785,550,389,552,225,206,65,65,114,65,339,
应收账款(万元),46921,50508,48399,45723,51005,45469,38852,33930,25781,23428,24031,27407,20335,11100,5901,
预付款项(万元),3354,2180,1664,672,1819,1563,1122,846,410,145,340,25,101,127,1,
应收保费(万元),,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,
其他应收款(万元),,1646,,1320,3305,1093,1452,1011,1011,652,651,533,530,473,1596,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,
存货(万元),194,222,184,157,117,81,,,,,,,,,,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,
其他流动资产(万元),13182,15055,12251,27082,13969,8119,15630,26530,28518,45,12710,364,2272,1408,1000,
流动资产合计(万元),102349,88129,92585,96023,87362,87702,84443,85712,80942,38970,39594,37928,26275,13464,9241,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,2230,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,
长期股权投资(万元),1467,1473,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,
固定资产原值(万元),,2715,,1197,,986,,887,,886,,878,916,976,,
累计折旧(万元),,823,,738,,710,,631,,554,,449,316,369,,
固定资产净值(万元),,1892,,459,,277,,256,,332,,429,600,607,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,1892,,459,275,277,226,256,291,332,378,429,600,607,150,
在建工程(万元),,,,,,,,,,,,,,,,
工程物资(万元),,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),1403,1459,1515,1547,1592,1643,83,85,78,79,78,75,116,127,51,
开发支出(万元),4671,3709,2929,2389,1642,692,,,,,,,,,,
商誉(万元),9755,9755,9755,9755,9775,9775,,,,,,,,,,
长期待摊费用(万元),814,873,827,778,579,616,665,708,762,764,721,767,595,487,92,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),668,671,564,564,528,498,408,389,303,198,199,303,223,144,469,
其他非流动资产(万元),,,1519,1519,1786,1519,1519,1519,1545,1545,1530,1530,205,,375,
非流动资产合计(万元),24470,23674,20964,19241,16176,15020,2902,2957,2980,2917,2906,3103,1739,1364,1137,
资产总计(万元),126819,111804,113549,115263,103538,102722,87345,88669,83922,41888,42500,41031,28014,14828,10378,
短期借款(万元),6500,2800,2800,2800,,,,,,2000,5000,3000,1300,2490,,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,,
应付账款(万元),1367,1376,,898,,1459,437,742,695,861,864,952,216,287,81,
预收账款(万元),2210,2279,1753,1295,1374,1750,392,392,442,851,1073,568,655,379,179,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),6905,6246,5025,8726,7600,6720,4917,7141,6472,5902,4703,6908,5302,1315,2793,
应交税费(万元),3544,3749,3503,4528,4415,4311,3778,3457,2356,1974,2174,2313,1683,968,1354,
应付利息(万元),16,16,,16,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
