报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,
货币资金(万元),8725,8636,7086,17056,16797,16374,23089,29843,32596,4594,7080,5080,5664,3397,1648,2785,4298,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),1917,3773,3197,4267,2205,2018,3018,3752,1555,2067,2281,1372,1437,2056,778,1986,881,
应收账款(万元),14401,13496,11884,11162,11743,10527,10846,8181,7529,6580,5209,5343,5051,4504,4092,3147,3420,
预付款项(万元),1391,1015,3013,757,2160,1868,2669,192,1673,224,539,3095,2485,399,2101,633,158,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,111,,43,203,152,169,138,257,420,317,164,185,983,221,24,180,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),14454,12657,11261,10923,11568,11529,10026,9588,9984,8604,7758,7977,7171,6387,6605,5554,5242,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,2,12,1,3,4,,,,
其他流动资产(万元),3468,2866,2700,2385,1169,6651,484,176,63,41,265,677,386,365,,462,277,
流动资产合计(万元),44484,42554,39209,46591,45843,49117,50301,51869,53659,22532,23461,23709,22384,18094,15445,14591,14456,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
