报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),17587,24688,20798,36941,14085,13409,4643,10287,6866,14636,16805,13714,13311,12798,12590,7675,16955,16609,17670,13434,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),4609,1964,2111,2303,,1049,681,712,645,1500,1121,1890,705,974,1070,735,718,1433,314,376,
应收账款(万元),20616,17658,20571,11590,,8921,8513,5464,7374,5883,8498,5415,8718,7883,4334,6061,3560,3130,2758,1501,
预付款项(万元),2357,2325,2094,1840,2572,1548,1265,1000,1230,1048,1149,862,167,663,407,375,798,934,650,2662,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,19,19,19,19,19,19,19,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1933,,2827,2667,847,1244,584,896,781,981,429,1126,423,372,548,140,73,253,421,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),12174,12968,12366,10421,8870,5233,5063,4691,4327,3962,3843,3564,3379,3411,3448,3869,3593,3391,4042,4245,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),16358,18480,21384,31935,24976,14826,23831,16845,11576,14384,13877,23334,,282,165,21,104,,,,
流动资产合计(万元),75800,80015,82844,97858,64749,45834,45240,39601,32934,42214,46294,49227,27426,26453,22386,19285,25870,25570,25687,22640,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),793,665,768,764,443,481,535,530,501,383,294,274,306,276,275,265,268,272,,243,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,300,303,301,303,215,217,78,80,,,,,
固定资产原值(万元),,120154,,109759,,74041,,72747,,56491,,54770,,46435,40631,,26418,24160,22497,,
累计折旧(万元),,27752,,24595,,12566,,10577,,8754,,7259,,6006,6382,,7827,6810,5359,,
固定资产净值(万元),,92402,,85164,,61475,,62170,,47737,,47511,,40429,34249,,18592,17350,17138,,
固定资产减值准备(万元),,2494,,2494,,,,,,,,,,,,,309,75,,,
固定资产(万元),,89909,,82671,67102,61475,61476,62170,59418,47737,47123,47511,39755,40429,34249,22932,18283,17275,17138,17292,
在建工程(万元),,3372,,11635,9115,8302,301,161,1889,1868,2188,1742,5560,6699,9453,15390,12369,3578,550,656,
工程物资(万元),,,,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,4772,,4316,,4125,4607,4489,4132,4073,4012,3956,3951,3650,3010,1416,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),33769,33963,34156,34349,18168,15518,15422,15201,14939,14218,14301,14106,13874,13945,17698,17815,18128,17508,13934,10873,
开发支出(万元),1371,898,584,325,403,163,256,172,208,128,115,84,,15,,,,,,,
商誉(万元),35639,35639,35639,35639,322,322,322,322,322,322,229,229,229,229,229,229,229,229,,,
长期待摊费用(万元),2158,1954,1954,1937,503,365,395,390,401,408,407,391,398,401,367,367,499,267,155,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),1823,1850,2096,2111,1206,1206,1411,1370,1134,1122,1226,1226,1262,1211,1440,1251,1296,900,601,483,
其他非流动资产(万元),4671,2405,1724,1770,3266,5056,9754,8498,7254,3994,514,1250,1722,798,1350,3139,985,,,,
非流动资产合计(万元),177934,175527,175851,175518,100527,97012,94477,93302,90498,74555,70709,71071,67272,67869,68149,62885,52056,40029,32379,29545,
资产总计(万元),253735,255542,258695,273376,165276,142846,139717,132902,123432,116770,117002,120298,94699,94322,90535,82170,77926,65599,58065,52185,
短期借款(万元),6700,20200,22350,31350,31350,18850,18000,8500,8500,8500,,,13500,13500,15500,12500,9500,4500,4500,3000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),2020,1900,,4094,,,5197,,40,40,240,240,932,690,,,,,,,
应付账款(万元),12495,12008,,12471,,5514,703,6911,6306,6913,6640,9953,4762,7178,5238,2844,2718,2930,2791,2742,
预收账款(万元),1646,1277,2028,2687,2039,376,,948,903,618,1042,569,156,345,954,998,836,1282,946,806,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),2515,1654,1888,3825,1108,991,1740,2717,1490,1179,1343,2183,987,1352,2641,1196,2571,2341,2193,1405,
应交税费(万元),3731,3060,3094,3256,2172,1877,1635,2061,1690,1983,1617,2020,1898,2214,2628,2437,2334,2982,2656,3024,
应付利息(万元),16,23,27,40,,17,22,19,9,6,,,14,14,17,16,17,7,4,,
应付股利(万元),,,,,,,,,,,,,,,,,,,,135,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,3488,,4360,2095,2149,1516,1696,2858,898,998,802,931,767,633,1487,1366,1132,1570,4932,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),200,300,500,500,200,300,350,500,,,,,,,,466,,,,,
其他流动负债(万元),,,,,39,,,,,,,,,,,,,,,,
流动负债合计(万元),33163,43909,47015,62583,44964,30074,29164,23352,21795,20137,11880,15767,23179,26059,27611,21945,19342,15174,14660,16044,
长期借款(万元),6000,6000,6000,6000,6500,6500,6500,6500,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,34,21,21,21,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,,,1630,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,30,,,,
长期递延收益(万元),3454,3560,3667,3771,3785,3889,3992,4095,3899,4053,4241,4337,4492,4516,4623,4594,4665,3571,,,
递延所得税负债(万元),1490,1507,1524,1536,180,17,18,19,21,22,23,25,30,28,30,32,36,41,78,134,
其他非流动负债(万元),,,,,,,,,,,,,,,,,,,143,148,
非流动负债合计(万元),10952,11074,11243,11359,10500,10486,10634,10753,4079,4305,4537,4706,5187,5207,5323,5351,5332,3612,1851,282,
负债合计(万元),44114,54984,58258,73942,55464,40560,39798,34105,25874,24442,16417,20473,28366,31267,32933,27296,24674,18786,16510,16326,
实收资本(或股本)(万元),39123,39123,39123,39123,30951,30951,22108,22108,22108,22108,22108,22108,16580,16580,16580,16580,16580,16580,16580,15080,
资本公积(万元),103391,103391,103370,103370,27186,27184,36028,36028,36028,36028,35863,35863,9547,9547,9547,9547,9547,9460,10227,7812,
减:库存股(万元),,,,,,,,,,,,,,,,,,,,,
专项储备(万元),1783,1222,1243,936,1404,1388,1416,1430,1482,1535,1561,1595,1665,1693,1802,2087,2342,1844,1542,995,
