报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),53553,83568,53671,48457,45802,52112,58959,79887,32777,29786,17759,15432,15283,13448,8891,
结算备付金(万元),,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,
交易性金融资产(万元),8010,16,,,,,,,,52,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,
应收票据(万元),34836,37018,31768,36506,24107,33276,28187,23017,14660,17047,13273,13233,11805,13696,9777,
应收账款(万元),74126,74092,69523,62285,67270,64346,57745,58200,58297,50269,45158,46838,43218,36914,31697,
预付款项(万元),11106,10556,7588,4879,8624,6457,6160,8904,9116,4067,1073,3942,1670,944,2268,
应收保费(万元),,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,
应收利息(万元),70,32,,,438,222,66,44,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,
其他应收款(万元),,1567,,1445,,2492,2469,2506,2510,2478,3325,3399,3486,3278,3504,
应收出口退税(万元),,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,
存货(万元),45215,41725,37248,32672,28656,24886,32872,24160,22822,22709,18808,15151,12466,13247,13894,
待摊费用(万元),,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,
其他流动资产(万元),6513,2154,4520,15188,17473,20322,20219,9110,721,70,556,184,24,663,300,
流动资产合计(万元),234985,250729,205810,201432,193912,204112,206676,205829,140901,126479,99952,98178,87951,82190,70331,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,300,300,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,
投资性房地产(万元),,0,,,,,,,,,,,,,,
固定资产原值(万元),,142031,,126586,,96120,,92877,,87103,78974,,,,,
累计折旧(万元),,45534,,39266,,34196,,29467,,25542,25584,,,,,
固定资产净值(万元),,96497,,87319,,61924,,63410,,61560,53390,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,
固定资产(万元),,96493,,87319,60946,61924,61461,63410,59569,61560,53390,54019,49625,47804,44971,
在建工程(万元),,19563,,12738,17548,6642,4070,2932,6963,4403,2576,15,2270,5564,677,
工程物资(万元),,477,,,,27,27,27,27,27,27,27,97,,,
固定资产清理(万元),,4,,,,,4,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,
无形资产(万元),16507,16598,12498,12568,12637,9946,8343,8359,7444,7494,7466,7500,7105,5624,5696,
开发支出(万元),,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,
递延所得税资产(万元),901,1041,999,944,943,937,953,968,892,912,965,829,820,602,384,
其他非流动资产(万元),9747,11452,7757,5098,10663,4014,280,126,964,1112,1183,1029,555,1167,803,
非流动资产合计(万元),160360,146107,125672,118967,102737,83489,75139,75822,75857,75508,65606,63419,60472,60760,52531,
资产总计(万元),395345,396836,331483,320399,296649,287601,281815,281651,216759,201987,165558,161597,148423,142950,122862,
短期借款(万元),3861,5893,16132,17245,12697,9630,14400,14171,30570,36601,29554,31120,40260,44205,46350,
向中央银行借款(万元),,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,
交易性金融负债(万元),189,,40,38,,,,,,,,,48,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,
应付票据(万元),141171,147153,,104383,,92874,79931,80210,60313,42734,28026,26778,18704,18205,10460,
应付账款(万元),24706,21147,,23520,,10745,15684,15304,17321,17472,14037,13558,14295,13559,8929,
预收账款(万元),809,764,1149,469,362,499,343,583,732,569,642,384,343,531,589,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,
应付职工薪酬(万元),3818,3205,2409,2752,3049,2850,2425,2089,2186,1509,1702,1206,1194,938,1127,
应交税费(万元),150,486,122,215,1217,2162,637,323,1589,867,435,1638,1306,1038,362,
应付利息(万元),76,26,,,,,,,,35,,,69,117,,
应付股利(万元),,,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,
其他应付款(万元),,139,,238,146,167,136,122,98,196,146,122,110,5527,864,
预提费用(万元),,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1536,2140,9762,7324,7409,12938,11146,14048,14672,10960,8338,4200,3850,2940,4420,
其他流动负债(万元),,,,,,,,,,,,,,,,
流动负债合计(万元),176465,180954,170892,156184,135100,131863,124702,126850,127480,110943,82880,79006,80179,87061,73100,
长期借款(万元),,,,2500,4900,4900,7200,7200,9500,13750,16620,22790,19770,14420,11760,
应付债券(万元),40052,39612,,,,,,,,,,,,,,
长期应付款(万元),,,,799,1385,1979,2672,3657,4681,5561,1952,2918,,,,
专项应付款(万元),,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,25,25,,,
长期递延收益(万元),4248,4603,5092,5628,6051,6569,7108,7635,8175,8705,5618,6097,4260,4533,5559,
递延所得税负债(万元),5485,4063,3341,2612,7,7,8,8,17,17,10,12,13,16,,
其他非流动负债(万元),,,,,,,,,,,,,,,,
非流动负债合计(万元),49785,48278,8652,11539,12342,13456,16988,18500,22373,28033,24201,31842,24068,18968,17319,
负债合计(万元),226251,229232,179544,167723,147443,145319,141690,145351,149854,138976,107081,110847,104247,106030,90419,
实收资本(或股本)(万元),28993,28993,20800,20800,20800,20800,20800,20800,15600,15600,15600,15600,15600,15600,15600,
资本公积(万元),60055,60055,68248,68248,68248,68248,68248,68248,6424,6424,6424,6424,6424,6424,6424,
减:库存股(万元),5000,5000,5000,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,
盈余公积(万元),6960,6960,6960,6960,4914,4914,4914,4914,3601,3601,3601,2176,2176,1524,1078,
一般风险准备(万元),,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,
