报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),24639,16717,17826,23863,22001,7345,11947,15730,12754,18641,28953,15455,8999,9335,3686,3488,2927,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),322,240,987,1502,1453,604,1060,2400,370,365,1590,1474,286,493,35,,100,
应收账款(万元),44959,38079,46454,45985,32572,30341,29255,24745,19554,18729,18995,16552,16685,16914,11897,6138,4531,
预付款项(万元),5489,2640,3794,1742,3791,2026,9080,506,2043,1377,1395,808,1312,1134,454,790,315,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,4516,,1860,2684,2261,1834,1828,1777,3115,1627,1088,1516,1374,760,593,1049,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),21101,27017,18215,15575,30032,33899,21070,21877,9797,9422,5197,6084,5231,7194,4637,4196,310,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),581,1064,1066,1064,1425,2604,1907,2169,4087,3137,2950,2932,1871,489,853,436,252,
