报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),5413,4799,3756,5702,2840,7004,3794,8325,19663,29591,9047,11571,8831,6154,6954,9105,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),17818,18418,21418,,,,,,,,,,,,,120,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),692,613,570,530,837,621,232,136,145,18,341,298,14,,124,30,
应收账款(万元),20254,21216,20403,19493,19618,19168,16873,15990,9897,10868,7970,7514,7422,8094,5525,3778,
预付款项(万元),822,1844,928,3835,2995,1991,1643,1294,97,1337,1028,1074,613,254,169,838,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,2078,,1190,1937,1473,1402,1015,1955,1263,1596,1001,657,470,617,593,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),4760,4535,2898,3331,3568,3255,1904,2102,3048,2571,2517,2436,1997,1115,891,547,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),1585,1502,1620,24157,19657,16661,25691,24425,7218,46,36,,,,,,
流动资产合计(万元),53476,55006,53404,58238,51452,50173,51541,53285,42023,45694,22534,23895,19534,16087,14280,15011,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,1370,870,870,720,720,720,720,720,720,720,720,720,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),1864,1719,3022,2714,3127,3110,2717,3026,2989,3078,2539,2870,2564,2514,2335,11,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,
固定资产原值(万元),,10275,,9889,,9649,,9362,,9042,,9015,8813,8370,,,
累计折旧(万元),,3499,,2970,,3235,,2786,,3113,,2689,1786,1016,,,
固定资产净值(万元),,6776,,6918,,6413,,6576,,5929,,6326,7027,7354,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,6776,,6918,6841,6413,6529,6576,5867,5929,6125,6326,7027,7354,4967,294,
在建工程(万元),,,,,,,,,,,,,,,226,,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
