报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),48915,61340,80059,72189,56633,80436,63759,42327,24872,41453,84132,24767,13366,11744,10306,10187,13424,15277,11688,10938,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),21,49,21,21,,,,,,,,,,,,7,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),894,1442,702,239,760,2472,756,1060,645,1055,820,493,614,420,992,1674,2226,2938,271,2099,
应收账款(万元),57037,55299,54815,43052,54408,59150,39042,27876,27598,25996,14614,9900,19116,22377,11182,26926,9235,8776,6549,3705,
预付款项(万元),17828,19366,29401,21572,22748,20517,11257,16655,19596,8418,8765,6715,4257,1749,2996,3747,5240,5626,2425,4173,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,48,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,4086,,2291,6190,4607,3813,3152,2498,1939,1577,1223,1032,1273,1162,2280,1420,605,1106,176,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),59423,54856,64415,66657,43822,28236,43466,37978,19371,19504,22547,19002,11923,13688,18564,14374,29477,16895,13243,20204,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,5,9,13,4,5,,10,6,,,,,,
其他流动资产(万元),4353,1792,2886,4748,1706,831,24409,47620,56742,51678,13011,17094,8386,10281,12029,1,5924,1548,,,
流动资产合计(万元),192615,198230,236244,210816,186267,196249,186502,176672,151330,150055,145469,79198,58694,61542,57238,59196,66944,51666,35281,41294,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),278,280,456,456,387,387,420,446,444,333,427,428,435,435,356,,,,80,80,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),62,66,70,75,79,83,87,91,95,99,104,108,112,116,124,133,141,,,,
固定资产原值(万元),,66575,,65217,,50423,,49171,,33222,,32458,,30922,30617,,28670,,,,
累计折旧(万元),,22796,,20353,,17584,,15869,,14868,,14029,,12926,11810,,9834,,,,
固定资产净值(万元),,43779,,44863,,32838,,33302,,18354,,18428,,17995,18807,,18836,,,,
固定资产减值准备(万元),,104,,104,,104,,104,,104,,104,,104,104,,104,,,,
固定资产(万元),,43675,,44759,32957,32734,33807,33198,17971,18250,17131,18324,17551,17891,18703,18375,18732,17909,18453,20128,
在建工程(万元),,16116,,9044,9487,7773,5894,4336,16098,14917,9350,3231,2051,707,156,281,548,821,77,258,
工程物资(万元),,615,,815,479,379,306,424,312,305,1943,150,107,101,111,114,93,137,117,25,
固定资产清理(万元),,,,,,,,,2,,,,,,,,,,,,
生产性生物资产(万元),177,177,146,146,101,106,86,85,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,
无形资产(万元),52324,49764,50932,50974,11801,11651,11383,11212,11099,11177,10438,10503,10600,10526,9237,6691,5344,4547,4737,5216,
开发支出(万元),,,,,,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),207,225,243,262,281,300,322,337,356,374,395,412,438,449,487,29,33,,,43,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),3643,3156,3161,3330,1653,1774,1745,1610,1318,1190,1079,963,1013,1074,827,1044,887,675,287,492,
其他非流动资产(万元),3904,2150,1133,1998,48471,23978,776,829,1310,1503,8341,5398,5614,1036,489,3503,212,583,,,
非流动资产合计(万元),124594,116506,112401,112141,105978,79445,55108,52850,49286,48430,49488,39799,38202,32618,30771,30451,26272,24953,23751,26242,
资产总计(万元),317209,314736,348645,322957,292245,275694,241610,229522,200616,198486,194957,118997,96896,94160,88010,89647,93216,76618,59032,67536,
短期借款(万元),8000,13000,40300,24300,30400,25400,9600,2600,,,,,,,,9000,,4000,10000,11770,
向中央银行借款(万元),,,,,,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融负债(万元),433,124,22,22,,,,,,,,,39,114,44,0,9,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,,,,,
应付票据(万元),10582,19006,,22576,,12660,13919,12474,14237,18637,17987,11323,10029,8566,2428,2594,19452,12202,8583,7211,
应付账款(万元),38851,34072,,36553,,25938,21166,21697,15786,16755,15273,11752,11630,13209,14138,14118,13232,10839,6010,6430,
预收账款(万元),17793,14220,23923,30458,16677,10838,12399,21267,6937,3942,9254,21089,2804,1779,11771,1933,12723,12182,6967,14058,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,,,,,
应付职工薪酬(万元),4469,3646,2445,3439,3378,3032,1821,2990,2573,1797,1445,2277,1565,1790,1996,1671,1746,1378,1535,1741,
应交税费(万元),2101,1896,2599,2818,975,3139,1422,1284,1390,1870,1576,673,866,2164,956,3124,669,1009,-1998,326,
应付利息(万元),,,,,,,,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,,,,,,2575,
其他应交款(万元),,,,,,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,,,,,
其他应付款(万元),,5702,,5147,4634,4117,3423,1073,498,1020,2583,957,833,951,725,1023,535,349,252,163,
预提费用(万元),,,,,,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,,,,,
其他流动负债(万元),,,420,,,,3,,,,,,,,,,,,,,
流动负债合计(万元),89038,91665,141547,125312,93060,85124,63754,63386,41421,44021,48118,48071,27766,28572,32059,33462,48367,41958,31349,44275,
长期借款(万元),,,,,3100,3100,3100,3100,3100,3100,3100,3100,100,100,100,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,0,,,,,,,243,244,245,147,149,85,
