报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),46985,54181,40081,89539,38356,41988,33070,27037,26854,29554,21711,18976,21121,11438,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,1000,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),986,964,2212,1246,,,,690,,196,,130,303,,
应收账款(万元),16442,15452,14686,13877,,,,9175,,9050,,8076,4598,3405,
预付款项(万元),4629,5040,5125,6641,5519,6861,3090,3441,2814,3481,2161,1073,1239,1070,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,358,,579,,,,536,,569,,670,375,188,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),34820,33113,36440,34190,30471,25302,24078,24462,22548,19458,20365,23541,17330,13216,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),39830,32388,48158,847,5357,153,5323,5661,5891,3047,4026,203,,,
流动资产合计(万元),144087,141496,147296,146918,94497,86648,77729,71001,67844,65355,57426,52669,44965,30318,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),489,496,503,510,1036,1050,1077,1075,1089,,,,,,
固定资产原值(万元),,23782,,22793,19833,19778,19726,,,,,,,,
累计折旧(万元),,6109,,5446,5165,4891,4320,,,,,,,,
固定资产净值(万元),,17673,,17347,14668,14887,15406,,,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,17673,,17347,14668,14887,15406,15532,15708,16030,13285,10663,10183,685,
在建工程(万元),,1637,,506,2688,2463,1982,1786,1662,1051,3667,3858,482,53,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,0,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),3839,3804,3829,3859,3885,3910,3969,4027,4023,4084,4138,4234,2031,1093,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),235,195,211,229,123,138,126,66,82,130,132,189,104,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),973,851,763,742,749,774,786,577,572,572,472,109,70,32,
其他非流动资产(万元),,,,,710,,,,,,,,,,
非流动资产合计(万元),25426,24657,23307,23192,23858,23222,23346,23064,23135,21867,21693,19053,12870,1862,
资产总计(万元),169513,166153,170603,170110,118355,109870,101075,94066,90979,87222,79119,71722,57835,32180,
短期借款(万元),,,,,,,,,,,,,,,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),,,,,,,,,,,,,,,
应付账款(万元),4064,3843,,3962,,,,2533,,3569,,6136,7381,4621,
预收账款(万元),60035,60257,66983,66009,60871,56463,50821,56954,51864,53333,49942,51566,40672,24655,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),1057,706,347,1659,999,667,1698,331,1347,570,1134,8,2,,
应交税费(万元),446,333,950,817,1244,701,1535,578,1063,727,832,650,771,52,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,201,,95,,,,172,,107,,167,165,239,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,
流动负债合计(万元),67390,65339,71626,72543,66187,61041,58463,60568,58784,58307,55889,58526,48991,29568,
长期借款(万元),,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),42,42,72,72,75,75,75,30,30,46,61,63,21,,
递延所得税负债(万元),3,3,3,3,3,4,6,9,11,14,15,19,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),45,44,74,75,78,79,81,39,41,60,76,81,21,0,
负债合计(万元),67434,65384,71701,72618,66265,61120,58543,60607,58825,58367,55965,58607,49012,29568,
实收资本(或股本)(万元),7200,7200,4000,4000,3000,3000,3000,3000,3000,3000,3000,3000,1767,1000,
资本公积(万元),46271,46271,49471,49471,5427,5427,5427,5427,5427,5427,5427,5427,1714,,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),567,556,581,533,519,481,420,315,275,186,95,57,77,26,
盈余公积(万元),2000,2000,2000,2000,1500,1500,1500,1500,1500,1486,1486,482,529,159,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),46041,44742,42851,41489,41644,38342,32185,23218,21953,18757,13146,4149,4736,1428,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),102078,100769,98902,97493,52089,48750,42532,33459,32154,28856,23154,13115,8822,2612,
少数股东权益(万元),,,,,,,,,,,,,1,,
所有者权益(或股东权益)合计(万元),102078,100769,98902,97493,52089,48750,42532,33459,32154,28856,23154,13115,8823,2612,
负债和所有者权益(或股东权益)总计(万元),169513,166153,170603,170110,118355,109870,101075,94066,90979,87222,79119,71722,57835,32180,		
