报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,
货币资金(万元),10407,9620,11376,17357,10937,8390,8617,10067,21952,11427,9322,6468,8080,3549,3468,6335,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,16,,,20,50,,,,,116,
应收账款(万元),18557,12459,13655,15382,21753,18165,17488,18288,20545,10915,17619,10736,16389,11924,13040,12560,
预付款项(万元),626,549,645,940,1685,2494,3098,1182,1354,823,151,684,135,804,124,77,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,1185,,1186,1266,475,212,229,503,291,210,344,371,460,308,287,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),4770,5969,5120,4664,5825,8612,6647,5829,6681,8304,5097,9703,6493,9486,7995,5976,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),20201,18002,18003,12011,12011,12031,13016,15007,,,1500,1,3,609,6703,3,
流动资产合计(万元),55879,47783,50021,51540,53476,50167,49094,50602,51035,31781,33949,27937,31471,26832,31638,25354,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),174,87,87,87,87,87,88,88,88,89,127,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),979,954,964,975,894,904,914,924,588,595,608,622,604,623,629,378,
固定资产原值(万元),,7271,,7185,,7293,,7313,,7665,7644,,,,,,
累计折旧(万元),,3796,,3687,,3637,,3517,,3448,3294,,,,,,
固定资产净值(万元),,3475,,3498,,3656,,3795,,4217,4351,,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,
固定资产(万元),,3475,,3498,3589,3656,3729,3795,4145,4217,4351,4283,4448,4572,4636,4591,
在建工程(万元),,,,,143,,,,,,,213,115,,,,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),3592,3431,3395,3438,3331,3329,3305,3353,3339,3384,3399,2769,2828,2856,2880,2823,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),798,788,786,772,811,674,785,775,1192,896,912,928,942,750,741,704,
其他非流动资产(万元),,1127,1127,4041,4127,4127,4151,4201,3085,3085,3117,3027,3004,,,,
非流动资产合计(万元),13677,12723,12671,12811,12982,12777,12971,13136,12438,12266,12513,11842,11940,8801,8887,8495,
资产总计(万元),69556,60506,62691,64351,66457,62945,62065,63738,63474,44047,46462,39778,43410,35633,40525,33850,
短期借款(万元),,,,,,,,,,,,,3000,1000,1000,1000,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),,,,,,200,,768,,,610,,2128,748,1551,2,
应付账款(万元),16679,10977,,13842,,14638,14333,14280,15533,13138,15100,13061,11652,9012,11598,7321,
预收账款(万元),633,758,597,478,443,593,197,250,644,579,316,448,284,262,253,852,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),369,295,279,688,315,300,287,623,261,262,549,204,506,257,557,479,
应交税费(万元),573,230,128,393,588,14,44,428,879,183,556,269,787,267,647,1021,
应付利息(万元),,,,,,,,,,,,,,,8,,
应付股利(万元),,,,,,,,,,,,,,3000,3000,3000,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
其他应付款(万元),,2056,,2563,2606,3235,3145,3570,3604,3194,3092,2270,2228,2216,3042,3267,
预提费用(万元),,,,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),,,,,,,,,,,,,,,,,
其他流动负债(万元),,,,,,,,,,,,,,,,,
流动负债合计(万元),20398,14316,15977,17965,20998,18980,18005,19919,20921,17356,20222,16252,20585,16762,21655,16942,
长期借款(万元),,,,,,,,,,,,,,,,,
应付债券(万元),,,,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,,,
长期递延收益(万元),904,943,1025,1062,1098,1135,1171,1206,1191,1225,1294,1278,1226,649,664,640,
递延所得税负债(万元),462,44,43,51,33,77,39,39,42,42,37,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,,,
非流动负债合计(万元),1366,987,1068,1113,1131,1212,1210,1245,1233,1267,1331,1278,1226,649,664,640,
负债合计(万元),21764,15302,17045,19078,22129,20193,19215,21164,22154,18623,21553,17530,21811,17411,22319,17582,
实收资本(或股本)(万元),14003,14003,14003,14003,14003,14003,9335,9335,9335,7000,7000,7000,7000,7000,7000,7000,
资本公积(万元),15854,15854,15854,15854,15854,15854,20521,20521,20521,8350,8350,8350,8343,8343,8343,8343,
减:库存股(万元),,,,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,,,
盈余公积(万元),1825,1825,1825,1825,1531,1531,1531,1531,1228,1228,1228,918,918,566,566,330,
一般风险准备(万元),,,,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,,,
未分配利润(万元),13996,12741,13181,12946,12272,10787,11266,10993,10040,8656,8160,5930,5338,2312,2296,423,
拟分配现金股利(万元),,,,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),46995,44467,44906,44672,43758,42273,42770,42497,41250,25360,24850,22198,21599,18222,18206,16096,
少数股东权益(万元),797,737,740,601,570,479,80,76,70,63,59,50,,,,172,
所有者权益(或股东权益)合计(万元),47792,45204,45646,45273,44328,42752,42850,42574,41319,25424,24908,22248,21599,18222,18206,16268,
负债和所有者权益(或股东权益)总计(万元),69556,60506,62691,64351,66457,62945,62065,63738,63474,44047,46462,39778,43410,35633,40525,33850,		
