报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),9027,19526,19590,19797,6331,15228,7392,10764,4873,5252,8370,3333,4177,5329,5430,4151,3606,2972,2307,7644,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),11000,5000,7001,2,,,,,,,,,,,,,,,,30,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),12009,13475,17107,15056,12861,23512,23942,17594,15902,15430,10008,5689,12105,7758,8648,3631,5885,792,461,2400,
应收账款(万元),34170,36834,33450,34119,27784,26744,23404,29827,22417,27597,26292,27342,19639,23900,26394,28193,22225,26773,24327,27349,
预付款项(万元),1139,383,752,761,1264,1434,625,620,2704,1517,3881,2391,712,764,127,203,228,371,263,279,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,659,,157,372,439,278,213,486,628,480,353,580,348,366,541,597,615,2110,5133,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),42520,40022,35974,35333,37083,33499,32776,30287,30228,26516,25531,19327,16567,17488,18038,22539,21324,23711,22908,19709,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
