报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),7126,7104,5754,5395,3471,5246,7893,4874,4946,31445,5445,4258,1881,3813,3119,1765,658,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),2106,1403,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),1231,519,339,93,377,264,402,557,260,958,286,259,,10,10,,20,
应收账款(万元),27135,29689,28365,28415,25199,24190,20713,19410,16163,17635,15727,13637,9234,8788,4809,4122,525,
预付款项(万元),1796,1031,560,525,989,507,241,231,452,143,287,276,198,80,116,46,58,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),44,48,72,184,,287,162,309,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,604,,921,1228,1121,540,563,760,575,689,564,481,207,368,168,41,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),5959,5567,4883,3738,4142,3689,3155,2200,3066,1959,2090,1342,1321,1490,2833,828,241,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),19900,20600,23150,26338,26300,28030,28381,35500,33865,6000,3300,8800,7770,4200,5257,3008,2500,
流动资产合计(万元),66431,66564,63854,65609,61706,63335,61487,63644,59512,58715,27824,29135,20885,18589,16512,9938,4044,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
