报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),83756,49738,45398,31421,27530,26944,35519,43727,42282,38956,35442,63957,56915,6859,14844,8821,15006,11021,10765,13277,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,
应收票据(万元),32872,32736,35470,33984,21765,3613,2795,3843,778,2999,1699,3180,1283,3726,2590,1545,1201,3794,663,587,
应收账款(万元),149977,134475,125089,123078,52088,44714,46450,42808,36176,37632,36717,38304,36707,34724,30330,29077,25008,21220,21463,14238,
预付款项(万元),9436,10956,12956,5751,69812,9364,12264,3442,7590,3491,5682,3235,4667,4169,4131,5807,8777,1923,2800,3966,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,59,100,13,121,118,123,28,,,,,,,,,
应收股利(万元),,,,140,,,,,,,,116,,,,,73,68,,,
其他应收款(万元),,782,,618,723,6752,434,334,806,499,488,359,420,647,1769,607,585,564,325,408,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,
存货(万元),67387,61792,55712,47213,48334,21290,22809,18844,19881,18270,22273,18753,22460,21397,16873,19242,17977,18565,15021,14285,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),52236,47178,36375,36117,31582,9430,24134,30161,22479,24033,22913,79,1,31,,85,,,,,
流动资产合计(万元),426260,337658,312083,278323,251834,122165,144505,143173,130113,125998,125337,128011,122451,71553,70538,65184,68627,57155,51036,46760,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,20,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),408,371,305,305,433,409,369,326,253,253,353,317,402,378,302,329,283,239,335,267,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),1014,1027,1040,1054,1067,1080,1094,1107,1120,1134,1152,723,,,,,,,,,
固定资产原值(万元),,417023,,407731,,111635,,110608,,107760,,105280,,94835,85897,,83620,82657,79652,75662,
累计折旧(万元),,102058,,90199,,63333,,60692,,58032,,,,53223,51785,,47438,42821,38281,33996,
