报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),35600,25100,25773,18712,18205,15329,16974,19763,16519,19082,16330,16294,15568,21871,45878,12649,11899,4907,5363,4926,4845,
结算备付金(万元),,,,,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
应收票据(万元),8437,6452,9831,3645,10387,4974,9066,8451,8732,9662,6364,3430,3065,4254,2208,2588,1586,3782,9142,3341,6648,
应收账款(万元),30351,28174,26822,28763,18458,21554,19679,15476,15822,18051,17258,10306,11933,13500,14646,11499,8115,6473,5139,5729,7258,
预付款项(万元),1114,674,880,694,1328,568,1778,714,1114,570,1358,185,486,1004,735,386,1024,283,130,744,1606,
应收保费(万元),,,,,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,,,,
其他应收款(万元),,308,,324,1790,316,228,988,178,151,169,148,234,237,245,264,270,352,453,186,135,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,,,,
存货(万元),39952,41171,41890,42925,29109,28008,27822,28667,27230,26161,27127,29901,27437,21234,20338,21016,22332,19720,16568,19444,14945,
待摊费用(万元),,,,,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,,,,
其他流动资产(万元),851,1211,2163,1574,409,6478,9469,4399,10324,10126,5853,10072,9243,8725,2114,2696,2088,1388,492,,,
流动资产合计(万元),119177,105335,107720,96637,79685,77226,85017,78458,79919,83803,74459,70337,67967,70825,86164,51098,47315,36903,37287,34371,35436,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,300,300,300,300,300,300,300,300,300,300,300,300,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,,,,
长期股权投资(万元),2015,1971,1933,1832,1926,1906,1886,1818,1964,1934,1841,1841,1800,,,,,,,,300,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,160732,,147854,,112285,,109668,,95799,,92569,,81648,,74968,68174,63533,51308,45045,34498,
累计折旧(万元),,55965,,51184,,36992,,33261,,30316,,27582,,24837,,21917,20591,17499,13314,9339,6285,
固定资产净值(万元),,104767,,96670,,75293,,76406,,65483,,64987,,56811,,53051,47582,46034,37995,35705,28213,
固定资产减值准备(万元),,,,,,22,,22,,24,,162,,24,,24,37,39,43,43,22,
固定资产(万元),,104767,,96670,74768,75271,74674,76384,67964,65459,64892,64825,54516,56787,54308,53027,47546,45995,37952,35662,28191,
在建工程(万元),,34216,,26234,36173,35219,33483,31101,38607,38365,39565,37852,45446,38406,30552,31592,32194,20463,14725,5011,3465,
工程物资(万元),,524,,1142,,332,360,349,361,402,475,385,356,424,773,359,995,231,456,231,1071,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,,,,
无形资产(万元),17108,17117,17187,17355,9835,9924,9985,10071,10098,10112,10157,10240,10334,10410,10440,10458,10467,10639,9563,6451,3415,
开发支出(万元),2732,2329,2215,1689,1702,1382,1174,934,1050,582,371,96,82,39,9,,,,,,,
商誉(万元),54612,54612,54612,54612,,,,,,,,,,,,,,,,,,
长期待摊费用(万元),1062,1098,1189,1252,887,925,984,1019,966,939,978,1020,567,496,524,543,560,387,554,459,445,
股权分置流通权(万元),,,,,,,,,,,,,,,,,,,,,,
递延所得税资产(万元),780,647,617,681,625,528,409,420,345,333,269,414,325,263,248,321,398,130,53,52,85,
其他非流动资产(万元),6479,3284,8491,8573,9761,1468,1222,782,745,1990,1990,2042,1597,3745,4659,133,127,,,,,
