报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),6215,1990,6154,6930,3122,1988,3644,6941,4251,5100,1480,3778,7377,3937,6742,9984,9213,
结算备付金(万元),,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,50,90,70,50,10,10,,,,,20,95,
应收账款(万元),18950,20926,14820,16292,20824,24633,12438,9689,9357,8804,8592,7363,6377,6605,5492,2160,3312,
预付款项(万元),3226,987,1121,154,598,437,1988,1001,106,69,39,21,24,58,35,26,28,
应收保费(万元),,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,14,,,31,35,123,50,140,67,93,
应收股利(万元),,,,,,,,,,,,,,,,,,
其他应收款(万元),,760,,831,574,699,454,640,712,366,409,328,2672,3694,216,129,576,
应收出口退税(万元),,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,
存货(万元),35281,21551,12742,7566,,,,,,,,,,,,,6507,
待摊费用(万元),,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,
其他流动资产(万元),,,,,,,,,,,297,227,15,,,,,
流动资产合计(万元),64691,46213,35719,31774,25118,27806,18614,18355,14476,14349,10857,11751,16588,14343,12626,12386,19823,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,
长期股权投资(万元),396,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,
固定资产原值(万元),,21771,,21397,,3022,,2836,,2830,,2807,2770,,2653,,,
累计折旧(万元),,2298,,1988,,1753,,1681,,1623,,1552,1285,,1022,,,
