报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),16984,25492,29271,39584,29793,42343,40499,35098,30693,30768,32673,71257,47990,24084,15030,24956,29880,15916,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),469,821,785,1768,3466,1627,3974,2674,856,2060,2440,1915,2224,1134,5068,372,30,12377,
应收账款(万元),90624,82781,65340,64030,71865,53881,54665,60855,54202,57489,41750,31391,31703,38500,36885,40649,19890,21507,
预付款项(万元),2788,2212,2867,5876,4233,4295,7715,4879,4590,2397,2679,3227,2350,11133,186,262,176,858,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,1257,,834,1255,1803,1176,1784,2203,1614,900,889,984,507,921,850,694,1313,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),34456,36043,32946,28047,33676,48345,31687,27323,23970,31430,36590,26317,24340,36644,13376,3843,11176,14280,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),43817,30835,43639,48210,38880,37237,31092,28663,25956,24534,24993,3797,680,1300,,,,,
流动资产合计(万元),190403,179441,175737,188349,183167,189530,170807,161276,142471,150292,142025,138793,110272,113303,71465,70931,61847,66251,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),261,269,277,284,292,300,308,315,,,,,,,,,,,
固定资产原值(万元),,5107,,4946,,4928,,4906,,5458,,5101,5060,4978,,,,,
累计折旧(万元),,3112,,2964,,2849,,2845,,3064,,2948,2904,2709,,,,,
固定资产净值(万元),,1995,,1982,,2079,,2061,,2394,,2153,2156,2269,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,1995,,1982,2067,2079,2035,2061,2372,2394,2349,2153,2156,2269,2243,2296,2382,2684,
