报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2016-12-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),13998,38685,35308,30280,16438,25595,23084,19720,4650,16367,14262,20645,14581,4809,5608,4202,
结算备付金(万元),,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,1385,,,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,
应收票据(万元),3,262,882,450,353,1030,448,477,505,451,303,136,870,1304,804,200,
应收账款(万元),26600,17169,10016,15359,24276,14576,10737,25921,17373,7664,5083,6860,6433,6255,4699,2884,
预付款项(万元),175,937,95,70,1832,520,274,341,739,825,131,536,521,337,175,150,
应收保费(万元),,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,
应收利息(万元),90,92,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,
其他应收款(万元),,293,,521,731,610,555,708,952,484,407,231,75,58,17,28,
应收出口退税(万元),,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,
存货(万元),9056,7881,8270,10755,14440,13482,11592,7655,8642,2432,2811,1942,1702,1041,877,641,
待摊费用(万元),,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,
其他流动资产(万元),14649,5519,198,2299,2630,841,466,1192,788,75,,156,329,,,,
流动资产合计(万元),64794,70837,55053,59734,60700,56655,48542,56012,33648,28298,22997,30506,24511,13803,12179,8106,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,
投资性房地产(万元),31,34,40,46,52,58,70,70,76,94,119,143,149,168,192,216,
固定资产原值(万元),,35217,,34285,,31690,,29701,29473,18199,6846,5772,5580,4729,3907,3430,
累计折旧(万元),,8468,,7271,,6195,,5172,4718,3653,3023,2535,2432,2130,1833,1497,
固定资产净值(万元),,26750,,27014,,25496,,24529,24755,14547,3823,3238,3148,2599,2074,1934,
固定资产减值准备(万元),,139,,132,,30,,,,,,,,,,,
固定资产(万元),,26610,,26882,24764,25466,25222,24529,24755,14547,3823,3238,3148,2599,2074,1934,
在建工程(万元),,699,,125,657,428,130,153,,3416,8784,544,43,,,,
工程物资(万元),,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,
无形资产(万元),2762,2749,2730,2714,2697,2750,2569,2597,2536,2588,2648,2584,2603,2477,341,324,
开发支出(万元),,,,,,,,,,,,,,,,,
商誉(万元),630,630,,,,,,,,,,,,,,,
长期待摊费用(万元),949,402,347,378,13,21,32,33,4,14,101,102,142,101,18,18,
股权分置流通权(万元),,,,,,,,,,,,,,,,,
递延所得税资产(万元),33,63,125,169,76,290,45,45,,,,,,,,,
其他非流动资产(万元),954,88,425,363,,364,,,,,,,,,,,
非流动资产合计(万元),32686,31276,30415,30677,28258,29378,28068,27426,27371,20659,15475,6612,6085,5344,2624,2492,
资产总计(万元),97480,102113,85468,90411,88958,86033,76610,83437,61019,48956,38472,37118,30596,19148,14803,10598,
短期借款(万元),5319,16920,8350,7000,7000,14000,7000,7000,7000,10,100,2600,100,1000,300,200,
向中央银行借款(万元),,,,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,,,
应付票据(万元),567,170,,,,,,,,,,,,,,,
应付账款(万元),12405,11127,,9975,,10067,10014,16314,14931,8492,4835,3449,2056,1938,1357,850,
预收账款(万元),43,207,43,210,73,223,29,93,75,64,18,22,143,70,18,68,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,,,
应付职工薪酬(万元),1015,899,737,1324,1192,720,500,1185,550,363,360,456,256,283,,,
应交税费(万元),1446,647,467,718,920,641,86,528,696,475,124,1098,368,300,398,169,
应付利息(万元),,,,,,12,,,,,,,,,,,
应付股利(万元),,,,,,25,,,11,,,,,,1500,,
其他应交款(万元),,,,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,,,
