报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),20365,12977,13188,31254,20091,8810,10706,30998,9699,20640,25084,11675,8547,9317,9415,9655,7384,9617,
结算备付金(万元),,,,,,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,,,,,,,1,,,,,,,,
衍生金融资产(万元),,,,,,,,,,,,,,,,,,,
应收票据(万元),,,,,,,,,,,,,,,,,,,
应收账款(万元),3176,3124,3129,2526,2359,2686,2385,1912,1764,1683,1545,1487,1837,1593,1241,1009,1195,604,
预付款项(万元),1229,1431,1164,1606,792,821,498,608,561,687,388,933,1019,1352,889,1144,663,498,
应收保费(万元),,,,,,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,,,,,
其他应收款(万元),,3834,,3591,3607,3412,3323,3176,2988,2824,2673,2624,2445,2358,2341,2419,2013,2428,
应收出口退税(万元),,,,,,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,,,,,
存货(万元),10461,9488,9600,8114,10442,10188,9973,7237,7945,7662,7858,6541,8281,7427,8170,7729,8424,7637,
待摊费用(万元),,,,,,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,,,,,
其他流动资产(万元),11753,16709,19148,467,12187,21784,21753,1154,22534,9043,6005,29,15,44,,,,,
流动资产合计(万元),50895,47563,49960,47557,49477,47700,48638,45086,45492,42538,43555,23289,22144,22090,22055,21955,19680,20784,
发放贷款及垫款(万元),,,,,,,,,,,,,,,,,,,
可供出售金融资产(万元),0,,,1373,1376,1323,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,,,,,
固定资产原值(万元),,7738,,7409,,7196,,7066,,7018,,6874,,6506,,,,,
累计折旧(万元),,3144,,3019,,2975,,2884,,2823,,2636,,2228,,,,,
固定资产净值(万元),,4594,,4390,,4221,,4182,,4195,,4237,,4278,,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,,,,,
固定资产(万元),,4594,,4390,4257,4221,4255,4182,4197,4195,4237,4237,4226,4278,4500,4522,4673,1853,
在建工程(万元),,191,,450,198,94,81,58,123,59,11,50,83,68,21,8,21,,
工程物资(万元),,,,,,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,,,,,
无形资产(万元),530,577,624,671,181,206,231,252,82,92,105,116,137,157,196,205,26,2,
开发支出(万元),,,,,,,,,,,,,,,,,,,
