报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
货币资金(万元),6545,7820,9779,8992,10384,13131,10546,8068,20742,5233,2307,6350,683,995,
结算备付金(万元),,,,,,,,,,,,,,,
拆出资金(万元),,,,,,,,,,,,,,,
交易性金融资产(万元),,,,,1,2,,,,,,1,,,
衍生金融资产(万元),,,,,,,,,,,,,,,
应收票据(万元),442,698,266,614,1012,628,337,781,864,395,265,141,,19,
应收账款(万元),12384,11749,11637,11153,11517,10270,10067,9512,10679,8858,6999,4966,4841,2511,
预付款项(万元),517,101,304,380,372,1076,555,342,429,53,338,146,628,163,
应收保费(万元),,,,,,,,,,,,,,,
应收分保账款(万元),,,,,,,,,,,,,,,
应收分保合同准备金(万元),,,,,,,,,,,,,,,
应收利息(万元),,,,,,,,,,,,,,,
应收股利(万元),,,,,,,,,,,,,,,
其他应收款(万元),,49,,37,39,44,45,37,27,37,51,10,49,56,
应收出口退税(万元),,,,,,,,,,,,,,,
应收补贴款(万元),,,,,,,,,,,,,,,
应收保证金(万元),,,,,,,,,,,,,,,
内部应收款(万元),,,,,,,,,,,,,,,
买入返售金融资产(万元),,,,,,,,,,,,,,,
存货(万元),10238,9281,8421,7721,8250,7767,6847,6326,5222,5098,3734,2575,2871,2178,
待摊费用(万元),,,,,,,,,,,,,,,
待处理流动资产损益(万元),,,,,,,,,,,,,,,
一年内到期的非流动资产(万元),,,,,,,,,,,,,,,
其他流动资产(万元),1672,1778,1365,1207,1022,2020,8843,10538,68,266,399,85,0,,
流动资产合计(万元),31830,31476,31813,30103,32596,34939,37240,35603,38032,19941,14093,14274,9073,5921,
发放贷款及垫款(万元),,,,,,,,,,,,,,,
可供出售金融资产(万元),,,,,,,,,,,,,,,
持有至到期投资(万元),,,,,,,,,,,,,,,
长期应收款(万元),,,,,,,,,,,,,,,
长期股权投资(万元),,,,,,,,,,,,,,,
其他长期投资(万元),,,,,,,,,,,,,,,
投资性房地产(万元),,,,,,,,,,,,,,,
固定资产原值(万元),,23365,,22452,,18984,,16908,,14245,8420,,,,
累计折旧(万元),,5057,,4144,,3334,,2615,,2024,1646,,,,
固定资产净值(万元),,18307,,18308,,15649,,14293,,12220,6774,,,,
固定资产减值准备(万元),,,,,,,,,,,,,,,
固定资产(万元),,18307,,18308,15750,15649,14091,14293,12352,12220,6774,5173,3531,3483,
在建工程(万元),,13630,,9074,9016,3625,2945,2241,613,229,4725,33,74,108,
工程物资(万元),,,,,,,,,,,,,,,
固定资产清理(万元),,,,,,,,,,,,,,,
生产性生物资产(万元),,,,,,,,,,,,,,,
公益性生物资产(万元),,,,,,,,,,,,,,,
油气资产(万元),,,,,,,,,,,,,,,
无形资产(万元),1642,1467,1477,1480,1280,1288,1297,1306,1320,1338,1373,402,459,506,
开发支出(万元),,,,,,,,,,,,,,,
商誉(万元),,,,,,,,,,,,,,,
长期待摊费用(万元),,,,,,,,,,,,,,,
股权分置流通权(万元),,,,,,,,,,,,,,,
递延所得税资产(万元),273,230,222,216,201,147,141,129,132,112,88,57,63,34,
其他非流动资产(万元),653,747,2649,2473,3153,5316,1325,1242,2170,742,519,541,537,587,
非流动资产合计(万元),34693,34380,32951,31552,29399,26025,19798,19210,16586,14642,13480,6205,4664,4718,
资产总计(万元),66523,65856,64765,61655,61995,60963,57038,54813,54618,34583,27572,20479,13737,10639,
短期借款(万元),16509,16409,15263,12123,12625,12610,8370,7081,6754,4939,2350,1700,3013,2500,
向中央银行借款(万元),,,,,,,,,,,,,,,
吸收存款及同业存放(万元),,,,,,,,,,,,,,,
拆入资金(万元),,,,,,,,,,,,,,,
交易性金融负债(万元),,,,,,,,,,,,,,,
衍生金融负债(万元),,,,,,,,,,,,,,,
应付票据(万元),329,275,,879,,386,316,325,540,700,865,1111,689,279,
应付账款(万元),2736,2457,,1796,,1947,1935,2179,2585,1739,1622,590,1093,947,
预收账款(万元),23,15,14,11,43,46,90,75,28,31,13,18,187,77,
卖出回购金融资产款(万元),,,,,,,,,,,,,,,
应付手续费及佣金(万元),,,,,,,,,,,,,,,
应付职工薪酬(万元),169,160,155,287,133,127,253,275,97,104,173,139,126,105,
应交税费(万元),177,184,99,181,125,192,301,197,319,248,223,151,462,161,
应付利息(万元),,,,,,,,,,,,,,,
应付股利(万元),,,,,,,,,,,,,,,
其他应交款(万元),,,,,,,,,,,,,,,
应付保证金(万元),,,,,,,,,,,,,,,
内部应付款(万元),,,,,,,,,,,,,,,
其他应付款(万元),,52,,48,71,38,53,52,45,32,37,40,46,35,
预提费用(万元),,,,,,,,,,,,,,,
预计流动负债(万元),,,,,,,,,,,,,,,
应付分保账款(万元),,,,,,,,,,,,,,,
保险合同准备金(万元),,,,,,,,,,,,,,,
代理买卖证券款(万元),,,,,,,,,,,,,,,
代理承销证券款(万元),,,,,,,,,,,,,,,
国际票证结算(万元),,,,,,,,,,,,,,,
国内票证结算(万元),,,,,,,,,,,,,,,
递延收益(万元),,,,,,,,,,,,,,,
应付短期债券(万元),,,,,,,,,,,,,,,
一年内到期的非流动负债(万元),1065,1054,1044,1034,,1013,1000,993,984,952,359,,,,
其他流动负债(万元),,,,,1023,,,,,,,,,,
流动负债合计(万元),21041,20606,19608,16358,16890,16358,12317,11179,11353,8744,5643,3750,5617,4104,
长期借款(万元),974,1244,1512,1777,2039,2298,2559,2810,3062,3334,1607,,,,
应付债券(万元),,,,,,,,,,,,,,,
长期应付款(万元),,,,,,,,,,,,,,,
专项应付款(万元),,,,,,,,,,,,,,,
预计非流动负债(万元),,,,,,,,,,,,,,,
长期递延收益(万元),358,372,385,398,33,35,37,39,41,43,47,55,63,71,
递延所得税负债(万元),,,,,,,,,,,,,,,
其他非流动负债(万元),,,,,,,,,,,,,,,
非流动负债合计(万元),1332,1616,1897,2175,2072,2334,2596,2849,3103,3377,1654,55,63,71,
负债合计(万元),22373,22221,21504,18533,18962,18692,14914,14028,14456,12121,7297,3806,5680,4175,
实收资本(或股本)(万元),14112,14112,14112,14112,14112,14112,7840,7840,7840,5880,5880,5880,3000,3000,
资本公积(万元),16980,16980,16980,16980,16980,16980,23252,23252,23253,8792,8792,8792,,,
减:库存股(万元),,,,,,,,,,,,,,,
专项储备(万元),,,,,,,,,,,,,,,
盈余公积(万元),1267,1267,1267,1267,977,977,977,977,560,560,560,198,499,340,
一般风险准备(万元),,,,,,,,,,,,,,,
未确定的投资损失(万元),,,,,,,,,,,,,,,
未分配利润(万元),11791,11281,10907,10771,10969,10207,10061,8719,8514,7230,5043,1803,4557,3124,
拟分配现金股利(万元),,,,,,,,,,,,,,,
外币报表折算差额(万元),,,,,,,,,,,,,,,
归属于母公司股东权益合计(万元),44149,43635,43260,43122,43033,42271,42125,40785,40162,22461,20275,16673,8056,6464,
少数股东权益(万元),,,,,,,,,,,,,,,
所有者权益(或股东权益)合计(万元),44149,43635,43260,43122,43033,42271,42125,40785,40162,22461,20275,16673,8056,6464,
负债和所有者权益(或股东权益)总计(万元),66523,65856,64765,61655,61995,60963,57038,54813,54618,34583,27572,20479,13737,10639,		
